Fold,Method,Alpha,Budget,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
2,RACT,0.4,0.3,0.07400596043722518,0.07280149452097238,0.05968266271311013,0.06778879759172415,0.07124915003388813,0.032659811146823065,0.024649669655951435,0.051898713196239926,0.05060197924933736,0.024865575010059805,0.0218885860288012,0.04280701437515675,0.02602472515407724,0.059251959972323145,0.03112219361040485,0.028036701018279805,0.02266092069954598,0.06403519489412444,0.038366630458490696,0.035861499316966285,0.028081643730851782,0.021781012338949624,0.04987810484669668
2,RACT,0.6,0.3,0.07703901152165736,0.07645383957195769,0.058246148550308054,0.06590061944454519,0.07160340727572267,0.032059644099307914,0.026546546147207972,0.051149521668540074,0.052013143066250864,0.025430871845636954,0.02163654154257672,0.041855121860658866,0.02709419371931622,0.058182802843787955,0.030400954471922526,0.027186943773763808,0.023252080169913716,0.05939638193604229,0.04064961877190012,0.03449484686144258,0.027711884120886845,0.02273214885286408,0.04896372788378951
2,RACT,0.8,0.3,0.0744043182665589,0.07573070276197691,0.05890797461008123,0.06636061882223553,0.07065935121004195,0.03290340781509176,0.026007304280205135,0.052438977697766356,0.05292097983780393,0.02497559418160759,0.020816995062239642,0.041180119824233356,0.026898960936013426,0.05813436952087885,0.03065128148037439,0.027819804632078265,0.02272704866946542,0.06157432991863012,0.04017303516859854,0.03676227384664879,0.02786667619517558,0.021385770623979866,0.0487001046383145
2,RACT,1.0,0.3,0.07669565825008186,0.07711965987070966,0.06110883558623685,0.06396827784080066,0.07117424532445749,0.03301229038095712,0.0255922857282574,0.05169042289803878,0.054553348340927295,0.02617052594713559,0.021405941122455717,0.04245224087573024,0.025998168860242556,0.055836769154429956,0.03239280020385418,0.026226655924241848,0.02204881344128346,0.05899820961938986,0.039226902734694494,0.03628909602867641,0.027892785530494922,0.02114672903511382,0.04899933730178997
3,Baseline,0.0,0.3,0.09038360627022728,0.08925893084214664,0.07045851212809073,0.0823478721669927,0.06996521767317937,0.032098519617004745,0.024170882856835278,0.041462590913178006,0.047077557391358264,0.021863257949525632,0.016877517929203327,0.05548366303382023,0.02951080797916689,0.050251960549192065,0.035173378878292055,0.0266692355740008,0.021522360319982982,0.04986019908286235,0.0289801048756041,0.030377669900645738,0.025603944789073192,0.020674094053577216,0.03992811522604021
3,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.11745321718284146,0.0,0.0,0.07603078508159042,0.08809576787951029,0.0550031035377783,0.049807873971872293,0.0,0.0,0.09827702575971355,0.06792673427034115,0.05326846913859787,0.03953711994941948,0.08783577675093532,0.060295331248551846,0.05597627746125609,0.04702857594208306,0.031712156863081986,0.0717517849624266
3,RACT,0.2,0.3,0.07506160130899274,0.0720368118806098,0.05675396594499204,0.06618894395988308,0.07221161315315684,0.030606796945004695,0.02339834788686349,0.05165610079218599,0.05095389252170245,0.023161813207038907,0.020011046213944235,0.04385391270168611,0.028879906916357174,0.058648244051532,0.028736415558874885,0.03209514823959222,0.025098611741011263,0.06388508585243552,0.037212519593237334,0.037982169078162584,0.030275307172007205,0.02478108792139214,0.04651065735933722
3,RACT,0.4,0.3,0.07389562538582072,0.0739265954382956,0.05980397115706884,0.06603724517844756,0.0723571447753127,0.03319055671192781,0.025353354221227524,0.05100141955510588,0.0522585634230896,0.02474528865549999,0.021885672829425447,0.04156255845825375,0.02812267903687407,0.05949071491807761,0.02978140047840941,0.027719047263852388,0.023088688621119225,0.06185133362832808,0.03858955093229274,0.03619226951339797,0.02741404508183606,0.021295601388500094,0.05043667334783694
3,RACT,0.6,0.3,0.07523208200937714,0.07640622520271625,0.058178752331602385,0.06779974379490378,0.07094093603620179,0.03168358699256271,0.02565299041240265,0.050558683967070216,0.052933293278163006,0.02551050154835765,0.022971877570534885,0.04188163624560131,0.026505094250173306,0.057598792669235,0.02905774244547567,0.02815960631182732,0.02360779922145003,0.060021614190099465,0.03942243152465359,0.035933235049474245,0.02912459415470881,0.02250107801551373,0.04831770277789535
3,RACT,0.8,0.3,0.07526975332771757,0.07382691971543154,0.05916066915095622,0.06430979371323485,0.07301902426950194,0.033039742752881456,0.02612341229265488,0.051457002082326814,0.05377330442099742,0.026396397999637895,0.022101241640458482,0.04233067440603933,0.026080227250697047,0.059485676629055836,0.03095777380213131,0.02778848477319664,0.023097576817002377,0.059880821189505454,0.0381337689041993,0.03617406171555992,0.02827521266611198,0.021850693216627998,0.047467767264073736
3,RACT,1.0,0.3,0.07711715227278115,0.07790099780933678,0.05932658335050624,0.06490913390011603,0.07304987617915672,0.032582739426538374,0.02497341186666149,0.04977390925362403,0.05245870834588909,0.02682472366630105,0.021584137770796714,0.04254118646173116,0.024291435248589212,0.05804209817237505,0.03100025335810254,0.028277062084846597,0.023659577267699686,0.059842378670331174,0.036711262291675255,0.03561857131681653,0.029082375536500664,0.02045728832485917,0.04997513742476532
4,Baseline,0.0,0.3,0.08812495579912409,0.09143151592606431,0.06892754086147755,0.08144209516556715,0.06786432407286906,0.03216771454338002,0.0258911302257793,0.04078878231106755,0.04458227605531552,0.0241553158857182,0.016674216904147082,0.05413321522587865,0.030673158932959743,0.0504356404364288,0.035341563072328205,0.025782966777028907,0.02121176827650866,0.05057918767634102,0.02929757459655688,0.03215458077126041,0.028372389244687376,0.01903778691289497,0.040930300326616424
4,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.11953588567468242,0.0,0.0,0.07704365164548546,0.08849807071185083,0.0577599098658659,0.04867694968995626,0.0,0.0,0.09986917804888193,0.0658398017865375,0.05198775430496954,0.040847963843988325,0.08510910179111032,0.05854116810959012,0.05552628000285405,0.04622908820365382,0.03286735119072018,0.07166784512985337
4,RACT,0.2,0.3,0.07383223606552947,0.0728968832025898,0.058797492351935064,0.06745516973051227,0.06827391428040776,0.0326776440504592,0.02427550586106608,0.052582800062098485,0.05009490162751472,0.023654955533110186,0.021816866820958673,0.04267167409489987,0.02725874413565066,0.05960936885484732,0.028332736644654237,0.030767705736993244,0.026119162833701436,0.06368035641492613,0.03605702270594288,0.03799160524211434,0.02892603337910831,0.0235405142544916,0.04868670611648839
4,RACT,0.4,0.3,0.07436572900635545,0.07637858728678884,0.058819935387449326,0.06561770907736343,0.06886961252938088,0.0324968641247544,0.026405686813541454,0.050813053651735635,0.05013032243511436,0.026544795090945476,0.02088998133428428,0.04199478277006036,0.026993292884141692,0.059769372893916484,0.02901952105140131,0.029246287446871574,0.021982110755994086,0.06281815224256602,0.03892161880498999,0.03756583718922803,0.028475969218085206,0.023144728732559527,0.04873604927247224
4,RACT,0.6,0.3,0.07157393593736046,0.07468584262033974,0.05879825481761588,0.06377482308253114,0.07257583467651837,0.03303767804407601,0.026100292305437124,0.051286189743669656,0.05202396895540945,0.027116947911906254,0.02071275732117572,0.042665624000907815,0.02614498082161089,0.05707956571211629,0.030453393271417925,0.02943025228197254,0.02272945413386796,0.06456966254980195,0.04075460958609768,0.03477567319497881,0.029047450803443432,0.021591249837350997,0.049071558390394066
4,RACT,0.8,0.3,0.07438347278173896,0.07781883047931928,0.060283355014011795,0.06298193150533841,0.07052938157320586,0.03208304760268903,0.024430589989150313,0.0516469550120037,0.0508802920576256,0.025366148186981165,0.022695184893082254,0.04238515969997377,0.02718986618061037,0.05695920406249753,0.031351437826159796,0.027353675897693778,0.022810237377689464,0.06242276081632667,0.04036872606334705,0.03821828312589388,0.02882911273203964,0.021626706036063686,0.04738564108655799
4,RACT,1.0,0.3,0.07271402408289313,0.07850745148035675,0.06149645478150475,0.060473308935020176,0.06875962147446671,0.03295836079206348,0.023468920912712524,0.054496420230026064,0.05383326279135806,0.026285043245317972,0.022870006140954052,0.04210570647237286,0.024547396501423215,0.059010646210483166,0.032386982219138306,0.02805177829805871,0.022993294632187918,0.06016670985717261,0.038593469626254866,0.03692502925427232,0.028803569498501966,0.022040324254104324,0.048512218309356016
5,Baseline,0.0,0.3,0.08904563904626492,0.09111324434623956,0.06966400862639863,0.08070605914847133,0.06959044544967487,0.03241170363853215,0.025896136283733898,0.043198256895873054,0.04474882466456477,0.021538275007264716,0.016446800513529567,0.057002685961234485,0.03063371056077013,0.05125554695838777,0.033556980294562604,0.026454561077475056,0.020178730174746338,0.04922088857347071,0.03076861616349697,0.0314509328435952,0.026240630548730423,0.01768059758353218,0.041196725639451016
5,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.11769337671113528,0.0,0.0,0.07606167122694421,0.08900810355323831,0.054768779703262264,0.04548870223892562,0.0,0.0,0.09809552460409529,0.06578781730284765,0.05452374148540958,0.04235040926119845,0.0905003068179254,0.059596550971446186,0.05706820350717206,0.04814110973239968,0.02939244596999077,0.07152325691400915
5,RACT,0.2,0.3,0.07323132480276628,0.07399146923719924,0.060437215480503466,0.06835306095844632,0.07331015217957591,0.030993512407774145,0.024386946809128653,0.05111875796530547,0.0460676985620371,0.02386071775597688,0.020632748238872452,0.04241694112869182,0.026838121021179304,0.059616795899282767,0.029774573552731196,0.030455482561170838,0.024471325633531053,0.06135286707778567,0.0376345326276044,0.04119870217519994,0.029403329513651395,0.021958201937237836,0.048495522474348046
5,RACT,0.4,0.3,0.07481339907163728,0.07628756728053519,0.05905186291895533,0.06817767833549426,0.07227515128115114,0.03262116369113301,0.02582298008475474,0.05328749209156209,0.05062875229897757,0.023803650861386468,0.020900128332825726,0.04221776508282834,0.02689419372061903,0.05685270225330972,0.028558219026424553,0.02784758226515396,0.02326862295494115,0.06323820690556856,0.03808627045239511,0.03843386768749496,0.028640014268352873,0.021059747688803046,0.04723298144569588
5,RACT,0.6,0.3,0.07337737917369429,0.07511157813935582,0.060700589703989796,0.06798252674690106,0.0705192845587863,0.03195551435392973,0.025319734841915412,0.0507910251674021,0.0532375713006095,0.02603648159898562,0.021847162576359398,0.04220802524562512,0.02423851189552075,0.057338422358841686,0.02905400921767649,0.029617735286346786,0.0228314653565469,0.06119206922679336,0.04078030315524509,0.036162927380954585,0.028493012900074634,0.02198770581885322,0.04921696399559226
5,RACT,0.8,0.3,0.07402252286712763,0.07598962631105614,0.058606720519057,0.06552393991338269,0.07043421724234442,0.03419834124239874,0.02569333513210126,0.05135465961378653,0.05196747561589193,0.026605756868992695,0.02075566601520542,0.043576252979122015,0.025454656247782037,0.05793023351397754,0.02940262200006031,0.028523719612424253,0.02360949892028459,0.060263424972521726,0.0406137486032699,0.03760361330582707,0.02816052970523383,0.021625401515085334,0.048084037283066886
5,RACT,1.0,0.3,0.07496784962587066,0.07650863102787497,0.0612300722001466,0.065136722837846,0.07353440317829306,0.03194089517273696,0.025626412608825446,0.05099588756719616,0.05415125205446687,0.025597318794453195,0.021307151385650147,0.04130938093787581,0.023455794747074016,0.0568230875178538,0.031126572930226814,0.028549025633803248,0.023089772890935122,0.05840600746497647,0.04022881685983629,0.035923280825108886,0.029965541091414343,0.022640368392505057,0.047485754255030176
6,Baseline,0.0,0.3,0.08627074587809559,0.09026445577103367,0.07031255427698424,0.07982958484719571,0.07054818702261095,0.03436175704335763,0.02608226004783681,0.04135462316766155,0.04721332406601884,0.02327524265149278,0.01644213166135372,0.05354344768646484,0.030297563160602996,0.05364502973355792,0.033522146125101245,0.024939258453338185,0.020067046564056553,0.05009496262259857,0.02994830121298564,0.0324637329770231,0.025339706474279758,0.01934258329765531,0.040841355258694444
6,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.11792755500904041,0.0,0.0,0.0748768945513007,0.0896529230790913,0.05304145201343037,0.04654303864754401,0.0,0.0,0.10187863051023188,0.06360249342890968,0.055269452945359364,0.04265718888318919,0.0884525107419281,0.058845839316857475,0.05639372479970227,0.049218322291328255,0.030286521465752437,0.07135345231633475
6,RACT,0.2,0.3,0.07352154454920179,0.07436433458239754,0.05686139791915273,0.06813445899259532,0.07510524954331851,0.03137252326283353,0.024372090540317314,0.05201952320606533,0.049955203531918714,0.02443950116877197,0.02053430296786203,0.04275176978360919,0.025483161737026194,0.05903495295782268,0.030447749874461277,0.032188069574519224,0.02439814887312447,0.06318955847922758,0.03697952754068823,0.03665512532462967,0.027989877235984027,0.022838319524721054,0.04736360882975164
6,RACT,0.4,0.3,0.07689109639454313,0.07491613187926643,0.05672304728493545,0.06733311795971876,0.07311167630504839,0.031441895249612106,0.024638502548988615,0.0504860267853813,0.050210375818713016,0.02514417656595859,0.021958387513978016,0.04156704978105648,0.02826356308896374,0.05935281536563546,0.029204551317349326,0.02862531543861827,0.024085089725018993,0.06085870401542885,0.03884574367378676,0.03642874621135855,0.028400983745530392,0.022463358357635518,0.04904964497347415
6,RACT,0.6,0.3,0.07263489604097688,0.07525603801740782,0.05607089188382797,0.06676395112110925,0.07254052341745455,0.033047084348233266,0.024426350250921377,0.05226158822082593,0.051606685700696715,0.02492128500923432,0.021828641641301695,0.04313980300011027,0.027167179921754457,0.060634859630848637,0.029183630562140968,0.027543666067221834,0.021702732686973147,0.06340887106608624,0.0388968649761587,0.03712916676607267,0.028218414076603766,0.02201443611423853,0.04960243947980101
6,RACT,0.8,0.3,0.07413946255995636,0.07537137071863413,0.05796552333030888,0.06625234545002275,0.07368938539198978,0.03193064282838111,0.026084288986859282,0.051856445879422744,0.0529659567112416,0.025174249703571093,0.0231491153620993,0.04235530970698535,0.026815180027772532,0.057868722444747445,0.029677835188817604,0.027291076758503743,0.021767682774758743,0.06005797875474039,0.039611832383911215,0.03928858496204807,0.028337864659228947,0.022137660102275827,0.046211485313723016
6,RACT,1.0,0.3,0.07467441083485381,0.07489228418788128,0.05847974223079375,0.06219303038799027,0.07159889892790168,0.03334690323945153,0.02442418982846299,0.05376293311420075,0.052923459645774225,0.026647515576343154,0.022243468388707083,0.043397082915488217,0.024186397395975244,0.05924480622878152,0.030061612926331298,0.027284120833870287,0.023409429180888647,0.063102579441849,0.039970094670665736,0.03644446323403126,0.029352158073350395,0.020624101583871356,0.047736317152536394
7,Baseline,0.0,0.3,0.09044359177617894,0.09072339086331745,0.07293028842376638,0.08039917671715098,0.06660421853728982,0.0329597707874542,0.024778749304472925,0.04327346554214248,0.04537734498239324,0.02281639449267301,0.01756113718819999,0.055232828191387244,0.0296438338491565,0.0523987129371037,0.03308263117865231,0.024881284232116597,0.021545117442864165,0.04859993453317708,0.02974903707562131,0.029984128680706282,0.027113034909533564,0.019140894244982724,0.0407610341096592
7,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.11852092440884618,0.0,0.0,0.07642650182033453,0.08763563148259511,0.05145625254615417,0.046611136166744276,0.0,0.0,0.10003025773045629,0.06684719253932218,0.054589734941488464,0.043318338383704774,0.08687424251011577,0.0594607834631532,0.05663191269582537,0.04717740935703425,0.032248917208991104,0.07217076474523422
7,RACT,0.2,0.3,0.07364926749475527,0.07266979916628087,0.05587067218306019,0.06804624782169104,0.07487410884138518,0.030056723231502644,0.02439471362902369,0.05382739293550513,0.049345083388644566,0.024411062778963016,0.01993080564353529,0.04381310946039225,0.026203442654037665,0.05889450233199365,0.02853576873537053,0.03088278118970748,0.02420442024595598,0.062171847725311855,0.03769364736826812,0.03801971795160951,0.03208051824837246,0.022847966633574315,0.0475764003410593
7,RACT,0.4,0.3,0.07406743348233885,0.07643173701795267,0.05797297634301325,0.06824713457499076,0.06922971673021844,0.031963099719566984,0.02600506552306594,0.05219301996174473,0.05259404777363095,0.025132023129664414,0.021542743245222526,0.04337305116406469,0.027085040069353278,0.058096792998256486,0.029521111483684907,0.027868433862314506,0.021716053021277437,0.05992456452180258,0.03864396112176257,0.03826808402704542,0.028025098229944537,0.023508867370590835,0.048589944628493205
7,RACT,0.6,0.3,0.07374052271681508,0.07673357337022474,0.0583456335833417,0.06625222101858048,0.07224217693207033,0.032564921180329186,0.024996367497365474,0.05123189295902895,0.052347455557262626,0.025269425626482052,0.022481012326870855,0.0432881240657003,0.02582191736114827,0.060153913680083014,0.03066784737103364,0.027100804001317178,0.022699693510882704,0.06146296707260812,0.03820359509685055,0.03617668081722398,0.02767799091476666,0.022160224630296405,0.04838103870971773
7,RACT,0.8,0.3,0.07297041923810714,0.07650344750169104,0.057867827199424654,0.06535163651736364,0.07090718967587809,0.03491236582411188,0.024457064704937394,0.05244759160840587,0.05189081763414988,0.024470385134191096,0.021097935428215538,0.042917658125971314,0.026966746226729326,0.05905564449922997,0.03065078212719509,0.02771707984994378,0.02213431895574005,0.061425845294177626,0.03907780983876111,0.03787515797886678,0.028650504160976243,0.021825063262455223,0.048826709213477294
7,RACT,1.0,0.3,0.07356394045763782,0.0767753669252053,0.06253341299718475,0.060637564528671126,0.0709575117242868,0.033201795827883906,0.025415550133772193,0.05332597511887605,0.052921488394204394,0.025751002935452637,0.02265089393677386,0.04337799432664814,0.02380968025063745,0.06006331314373351,0.029774780572165836,0.027998169585120122,0.022312065826732175,0.06083874025756113,0.04082068574136296,0.035008583966454794,0.027106363879492466,0.021398945109081514,0.04975617436106072
8,Baseline,0.0,0.3,0.08788994124688428,0.0910374671352489,0.07056438879596319,0.08313741888120088,0.07046946141621996,0.034330451981670757,0.0252170617255182,0.041883705613927236,0.04540867204015143,0.022329022016238664,0.017325382681358293,0.05579959277104392,0.028670591841684807,0.050139657882590456,0.03404103726625324,0.02459586057568396,0.020148327128740564,0.049464236500690345,0.030388296012999368,0.02970687053621173,0.028648133196656517,0.019213964148217813,0.039590458604845426
8,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.1176820448698145,0.0,0.0,0.07925501927662776,0.087877196321827,0.053453536377347156,0.0461220647990482,0.0,0.0,0.09939849189011374,0.0655682781998493,0.05167592351450572,0.04169141105497485,0.09035186154283216,0.0603902444005486,0.056007885114214555,0.047658342674542366,0.03238592258747922,0.07048177737627485
8,RACT,0.2,0.3,0.07432836582548638,0.07469920928129707,0.054060274126326975,0.06622373175513632,0.0718911522275374,0.030696543812766,0.023550005337970806,0.05264343359239873,0.051110697620306914,0.023118237845040617,0.02022906250365863,0.04333054959162941,0.02651189246732997,0.057545165613464226,0.02969482687028455,0.030511997710522456,0.025888925341537285,0.06466595667936544,0.039558090901691836,0.039287025425186084,0.02889780129750881,0.022295497779839402,0.04926155639371469
8,RACT,0.4,0.3,0.07678562951004567,0.0726627814132832,0.0572936261511122,0.06865063672556004,0.07183174052928583,0.030639407551012837,0.023731447383801504,0.05006926679212131,0.051426180595591016,0.025429631360882114,0.021896583209592577,0.04462618738053333,0.028031451848452273,0.05851126003830319,0.0293154789843753,0.02842616821987177,0.022925115534502456,0.061500582057593095,0.03825898822615871,0.037383641656832375,0.02842559259745727,0.021691484031376548,0.050487118202255474
8,RACT,0.6,0.3,0.07466034389393136,0.07439114134206593,0.06011034617019589,0.06718156269087054,0.06853267340471723,0.03150298263926518,0.02686490743961956,0.05128142372511181,0.05144002413501736,0.02556672399974636,0.0222590058122573,0.044730780376864544,0.027179940406119,0.057176751017071856,0.029333344027844363,0.027588783252806087,0.023099665174224748,0.06169379964862272,0.03992566410955052,0.035629115841271645,0.029252906810284283,0.02258827736524814,0.04800983671729353
8,RACT,0.8,0.3,0.07596980951127705,0.07537283654544552,0.057875771643478596,0.06404600593571637,0.0716546288175289,0.032492571082071306,0.026397526307405106,0.052811702810827546,0.05057362163948778,0.02554687277385885,0.02286942693112933,0.04225312150621159,0.02660670816884294,0.056210937673882695,0.0297604978249305,0.027676800493779973,0.022902229993051994,0.061920560856087006,0.03935615802367876,0.03680614645572536,0.03050378103008124,0.02080271113726576,0.04958957283823572
8,RACT,1.0,0.3,0.07245366060117774,0.08023038434808297,0.06056859521658448,0.06159664207762172,0.07074361214554994,0.032433123876104995,0.025357479512954615,0.05352179720416119,0.05201552054430303,0.025618054634076962,0.021779441724197796,0.04233018473629519,0.024796529849727796,0.05844755060299693,0.030855871011981964,0.028054176764045317,0.023679965434475175,0.060733733245048695,0.039067086554863455,0.036240456916204436,0.029888759018542235,0.02227250970449265,0.04731486427651068
9,Baseline,0.0,0.3,0.08386804395323162,0.09143255472924963,0.07102839827488122,0.08178937418852596,0.07143830686925595,0.031317700252318365,0.024435039055246355,0.04490839712432199,0.04445940980296199,0.019954671100894432,0.01763908087591405,0.05662857779453629,0.03150125870934983,0.04939608900152052,0.03349989635711289,0.027361168134859552,0.019640675472343008,0.05133662097991991,0.03000893868247306,0.031785049995844694,0.0266560770212518,0.019127970233430637,0.04078670139055645
9,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.11997903822390608,0.0,0.0,0.07847000738336789,0.08387350310046941,0.05477960811038031,0.047293306794880786,0.0,0.0,0.10130994992217765,0.06769801619764922,0.05182991047379531,0.04000728484543415,0.08932310454469941,0.05904031176820101,0.05413176408754072,0.048486182363411706,0.03246606169022838,0.0713119504938579
9,RACT,0.2,0.3,0.07331316666727139,0.07522494882652182,0.059135914394585105,0.0668072188705163,0.07253386718846196,0.0293785593976872,0.023535463411766825,0.04985717832511608,0.04832514535118629,0.02577365846585652,0.021919062806124223,0.04490518116008207,0.028243417969570635,0.0593512642522648,0.027664584433800373,0.031257770023326574,0.024405148597806597,0.06374939758687978,0.036911855417955136,0.03775218386431288,0.029259382320592883,0.022934885467284567,0.04776074520102983
9,RACT,0.4,0.3,0.07577541599895736,0.07682033937244266,0.05855628123822054,0.0669935038954349,0.07031522069048725,0.03042484976737527,0.025210508886304155,0.05010766800314906,0.05046693372230862,0.02640276909549619,0.019237731837409733,0.045018147603971444,0.02646144591983648,0.05882091764991572,0.029619247309988002,0.029891905243771454,0.02273371772861306,0.060862253557700585,0.03961324122236189,0.036342958955968,0.027867913775276216,0.022374663275612904,0.05008236524939848
9,RACT,0.6,0.3,0.07361826228655205,0.07605927473730274,0.05834732722467291,0.06732245345839893,0.06983017692686888,0.03183054908144195,0.025694582365125684,0.052387727350526804,0.051272713077303224,0.02517211236418045,0.021785772102804697,0.042695238476597064,0.027978092536129446,0.05828672414677514,0.030275206795562396,0.02714688252737168,0.023072303488836293,0.062233828359865545,0.03961784930201633,0.037856161426036504,0.027263686591288163,0.02276672196497594,0.047486353409367216
