Fold,Method,Alpha,Budget,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,0.3,0.6875699888017918,0.7420570308399301,0.7943994104642593,24.356335878372192,0.30753632131783865,0.40601503759398494,0.05513784461152882,0.7574505691717137,0.1556550951847704,1.9722222222222223,0.503122491591593
1,Baseline (OAF),0.0,0.3,0.6438969764837627,0.5561042494617207,0.7698986975397974,3.069406270980835,0.5387391693836001,1.0,0.19319562575941676,0.5387391693836001,0.2564389697648376,1.5722964763061968,0.5077959027140522
1,RACT,0.02,0.3,0.6954087346024636,0.7314922926954678,0.7979197622585437,22.076745986938477,0.5368783086712895,0.8678526048284625,0.22236340533672172,0.6186284464484697,0.31466965285554316,1.5841874084919474,0.5140671309261997
1,RACT,0.04,0.3,0.6942889137737962,0.7267334740179747,0.7958115183246074,23.2794828414917,0.5024126670015908,0.9832904884318766,0.36375321336760924,0.5109503985976963,0.4456886898096305,1.4470588235294117,0.516722915145176
1,RACT,0.06,0.3,0.6954087346024636,0.7322689147643889,0.794251134644478,22.807603120803833,0.31710878725721053,0.9973787680209698,0.5661861074705111,0.317942187486533,0.6293393057110862,1.114323258869908,0.5120150319610483
1,RACT,0.08,0.3,0.6920492721164614,0.7251695178515956,0.7915087187263078,22.428346872329712,0.327096564579818,1.0,0.5644736842105263,0.327096564579818,0.6293393057110862,1.0868421052631578,0.512331878130776
1,RACT,0.1,0.3,0.6976483762597985,0.724960633295127,0.7935779816513762,23.53068780899048,0.30398386670603317,0.9986648865153538,0.5887850467289719,0.3043902622497578,0.6550951847704367,1.0601604278074865,0.5127084612023625
2,Baseline,0.0,0.3,0.7077267637178052,0.7576311988444872,0.8068097705403405,25.210582971572876,0.242565869321453,0.3076923076923077,0.03026481715006305,0.7883390752947222,0.13885778275475924,2.081967213114754,0.4939554686439032
2,Baseline (OAF),0.0,0.3,0.6606942889137738,0.6025892045150592,0.7824838478104811,3.8855011463165283,0.4705878067893065,1.0,0.30538922155688625,0.4705878067893065,0.3505039193729004,1.3652694610778444,0.4988670141318862
2,RACT,0.02,0.3,0.70996640537514,0.7582169796180389,0.8080059303187547,22.122965097427368,0.5613475350925164,0.8495575221238938,0.1997471554993679,0.6607528277651495,0.29115341545352746,1.7366071428571428,0.506534534549769
2,RACT,0.04,0.3,0.7054871220604704,0.757476060557428,0.806190125276345,21.07263207435608,0.41941546894059006,1.0,0.4693366708385482,0.41941546894059006,0.5251959686450167,1.244055068836045,0.5062934278235314
2,RACT,0.06,0.3,0.7077267637178052,0.7563178730005885,0.8062360801781737,23.69931697845459,0.360262346831039,1.0,0.5272496831432193,0.360262346831039,0.5823068309070549,1.097591888466413,0.5100737293058988
2,RACT,0.08,0.3,0.7144456886898096,0.7600064195153267,0.809559372666169,24.666353940963745,0.35589124618969015,1.0,0.5352112676056338,0.35589124618969015,0.593505039193729,1.088348271446863,0.5087526926525776
2,RACT,0.1,0.3,0.7110862262038073,0.7570828652436741,0.8071748878923767,21.745211124420166,0.374741667354222,0.9833333333333333,0.5192307692307693,0.3810932210381918,0.58006718924972,1.136897001303781,0.5069912705689451
3,Baseline,0.0,0.3,0.6998880179171333,0.7767854277002086,0.8020679468242246,22.809391021728516,0.3238903888051365,0.4082914572864322,0.0364321608040201,0.7932823061196574,0.14109742441209405,2.0307692307692307,0.5076620870913452
3,Baseline (OAF),0.0,0.3,0.6494960806270996,0.6043759696142941,0.7772241992882561,3.040052890777588,0.5822542463149964,1.0,0.12160566706021252,0.5822542463149964,0.16685330347144456,1.563164108618654,0.5092506488079606
3,RACT,0.02,0.3,0.7054871220604704,0.7701599529235543,0.8047512991833704,21.429086923599243,0.5597260656898083,0.944233206590621,0.28517110266159695,0.5927837125224951,0.368421052631579,1.4818791946308725,0.5165085695846201
3,RACT,0.04,0.3,0.7066069428891377,0.7700128390306532,0.8033033033033034,26.916445016860962,0.3487993228773258,0.8372093023255814,0.39664082687338503,0.41662141343680575,0.477043673012318,1.2006172839506173,0.5102468700708924
3,RACT,0.06,0.3,0.6987681970884658,0.7665168779757128,0.7975921745673439,21.086969137191772,0.32084475430249076,1.0,0.5642023346303502,0.32084475430249076,0.6237402015677491,1.0583657587548638,0.5139049856299788
3,RACT,0.08,0.3,0.7066069428891377,0.766556999946504,0.8033033033033034,21.735465049743652,0.2933047511981417,1.0,0.5968992248062015,0.2933047511981417,0.6506159014557671,1.0671834625322998,0.5144283618625622
3,RACT,0.1,0.3,0.7166853303471444,0.7744503290001605,0.8084784254352764,24.123953819274902,0.2836375123902029,1.0,0.6159895150720839,0.2836375123902029,0.6718924972004479,1.0629095674967235,0.513719518651111
4,Baseline,0.0,0.3,0.7006726457399103,0.7419837743867105,0.8032424465733236,23.309046030044556,0.29784958960032704,0.4230287859824781,0.06132665832290363,0.7040882310374595,0.15919282511210764,1.7781065088757397,0.5017182680804663
4,Baseline (OAF),0.0,0.3,0.6390134529147982,0.5683766874852446,0.7670043415340088,3.907744884490967,0.5183070609285706,1.0,0.1820388349514563,0.5183070609285706,0.24439461883408076,1.4368932038834952,0.50876403850257
4,RACT,0.02,0.3,0.7051569506726457,0.7360118472731956,0.8041697691734923,19.721446752548218,0.48475920137520523,0.8942675159235669,0.3146496815286624,0.5420740357258349,0.39686098654708524,1.5071225071225072,0.511803560762333
