Fold,Method,Alpha,Budget,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,Baseline,0.0,0.3,0.08792335097607554,0.09280078800823907,0.07042223732637362,0.08403554597227943,0.07240835274342819,0.0321720949572452,0.025003613632393694,0.044434937518636086,0.04597483400093461,0.021773812865483615,0.017322745125962803,0.05513050013511907,0.029770832731610748,0.05263410533663283,0.03394565294844281,0.02429743848266849,0.020165494592523765,0.04775956648381388,0.02995784504471647,0.031003729925074275,0.024127195281536062,0.01773828655286796,0.03919703935794184
1,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.12091943219249511,0.0,0.0,0.0769837952091764,0.08712736098449082,0.05699951644089501,0.04744046826028945,0.0,0.0,0.10020988130124106,0.0662168536042866,0.05333507250122335,0.04125121178196932,0.08743216028498685,0.05958727815672402,0.05633906493969116,0.04421253508913891,0.03129475067315973,0.07065061858023235
1,RACT,0.2,0.3,0.07410571153213863,0.07305023173970795,0.05460437494603866,0.06832511805129095,0.07493864015340918,0.029996633490550945,0.02478426887598995,0.05324491544151579,0.05183724818133435,0.02253558038191181,0.0205277262483569,0.04506902242166973,0.025786097024683565,0.06113932577252643,0.028839877634346436,0.030709924194982963,0.025027849255904566,0.061359708958298474,0.03725009944912845,0.03751123358917124,0.029989146025277535,0.02159506235088583,0.04777220428087977
1,RACT,0.4,0.3,0.07426237281910045,0.07659381383778867,0.05706602139660577,0.0683771727746882,0.07019357007658451,0.03160618367890549,0.024747134233335556,0.052862813662743466,0.05046087488585799,0.025155868048522635,0.021564218598706112,0.045382540837491804,0.02848452881755266,0.05830952536386256,0.02938180422966591,0.027451401746592906,0.023654699291118523,0.060857880229743457,0.03829949051428334,0.036343534568472356,0.027494683563507143,0.022389621303440407,0.04906024552143006
1,RACT,0.6,0.3,0.0741373571663714,0.0754646888470982,0.057653754760463756,0.06465906875501366,0.07311471543300775,0.033059761572813574,0.02417916875033893,0.053705402059505324,0.05397575458160356,0.025709600296195626,0.021527856247869476,0.040765458021902734,0.02593368610483925,0.0598530617254847,0.031059098297511543,0.02653565672564112,0.02270466048550891,0.058192132287804996,0.039974444571154594,0.038417606269538995,0.028343552931581143,0.02124799125569552,0.049785522853055215
1,RACT,0.8,0.3,0.07449567589817854,0.07595206638017422,0.06100456052226599,0.06448645642204488,0.07048951314981676,0.0329584560783599,0.026172095223157867,0.053861804745998526,0.053298736196444124,0.026150815233342336,0.022199810777578866,0.04143845887180265,0.025414481446067082,0.059187364268574794,0.02867891132635576,0.027976850468747157,0.022194294810281526,0.06065570363475427,0.03693476200959976,0.037850825885768956,0.028792430099176525,0.0215150451609928,0.04829088139051648
1,RACT,1.0,0.3,0.072823817153639,0.0768501162887538,0.05954079112157574,0.06161529344195289,0.07230441680834805,0.03135067322858728,0.025001041158882315,0.05495781763801869,0.053368364780925936,0.026048558665443793,0.02340181161365098,0.04242950345342502,0.022294546614684732,0.05908587368969658,0.031332191458512626,0.026884401315809985,0.02280781427801057,0.060688659513235536,0.03980716849442404,0.03787466856952085,0.02922759689055207,0.02218128087652785,0.0481235929458217
2,Baseline,0.0,0.3,0.08888309395159731,0.09357681354852648,0.07279455306341005,0.08121697927255521,0.06998666284129136,0.03294589189338596,0.02429105209446559,0.04262353533910616,0.045611049720920845,0.023505559923394582,0.017878499889677556,0.0554290065772736,0.03001588308538857,0.05012817412520305,0.03335241072901563,0.02557912435494944,0.019993347055343714,0.04796634405285552,0.02844710469819439,0.030713793758328643,0.02749699832845489,0.018810945653000077,0.03875317604366163
2,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.11943082060567003,0.0,0.0,0.07903540307441871,0.09045492142712495,0.05413184987788044,0.04863547067205443,0.0,0.0,0.09839561589292574,0.06690959844331118,0.0520127750328627,0.04036033528157906,0.08434171742400964,0.06061123941560062,0.054389033451261386,0.04714934712493069,0.03151823350019329,0.07262363877617718
2,RACT,0.2,0.3,0.07425712796785526,0.07319510603445768,0.060404820786603475,0.06719597879694536,0.07441246392683751,0.03164396007023976,0.02372515618230693,0.04997202371598531,0.04676309288171021,0.02382058955007598,0.019010151401069708,0.04427993575669106,0.027673552784743566,0.05844508998312845,0.030790702743724224,0.031171659348048945,0.02438688492658601,0.06299001892394901,0.03917434228502416,0.03829844129358725,0.028127485680406433,0.021681226010132698,0.04858018894989112
