Fold,Method,Alpha,Budget,Married,Single,Age_lt_25,Age_in_25_to_40,Age_in_40_to_59,Age_geq_60,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue
3,RACT,0.4,0.3,0.07789214481532518,0.07238031181037143,0.051951103927321544,0.050946117426705406,0.042172127028480104,0.024467572755616465,0.03705867156891427,0.14279197599856844,0.11821533671493503,0.02493314013396268,0.01148339683452559,0.034748231756453,0.12188007501648852,0.07168020207730039,0.01632940423703565,0.10107018789799622
3,RACT,0.6,0.3,0.11550609301296934,0.07332029556622291,0.06899302777922352,0.05149167579937767,0.04234153284458939,0.0361117262132513,0.032425903083481394,0.1292816819914067,0.09537865628603868,0.019320079962161563,0.01792278180176547,0.033029470666526645,0.11490411107830685,0.052884184465419634,0.02040262539229468,0.09668615405696417
3,RACT,0.8,0.3,0.13805320754934272,0.09672068309430663,0.06338285439978109,0.05298601855295507,0.04820766548126544,0.03764508640469203,0.03773472763426095,0.13156045963087204,0.0823311826132602,0.024236004220807898,0.016845018872125864,0.025971385743979326,0.1084516078099423,0.04541205074815153,0.0203874699816647,0.07007457726259222
3,RACT,1.0,0.3,0.12273701246926187,0.11884080523434853,0.06073569392033188,0.06386998528635494,0.0472784116493616,0.033468816233063185,0.038613538413987826,0.14156675991504628,0.08783982978878,0.022720497017298502,0.013857277538114908,0.029053629650502177,0.11275634934144933,0.05128382143052775,0.018982725291579013,0.036394846819992194
4,Baseline,0.0,0.3,0.06267307626159839,0.06056780733182149,0.047916820404801067,0.04865963254666205,0.04244266716175506,0.019778534795166253,0.0406110084323223,0.14550106415441227,0.12127846575900329,0.04965623069702912,0.02602363577868589,0.03123626331255934,0.10458381387024751,0.07647244204949812,0.026633661880132133,0.0959648755643057
4,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.16910970437360945,0.24438878632578426,0.15835556823608127,0.10342714302749761,0.07903658328298765,0.0625201698020091,0.12625428020871407,0.056907764743316505,0.0,0.0
4,RACT,0.2,0.3,0.06927808371310844,0.06737538578835027,0.04182695871151645,0.05123664719273888,0.03854837781413608,0.020250522213121548,0.03685739357888829,0.14472192044390658,0.12291756956011195,0.030215260685643813,0.01853514062803017,0.030957173023213054,0.13097162643209168,0.06994569096168113,0.02350628538838237,0.10285596386507932
4,RACT,0.4,0.3,0.09590874110527348,0.07182305020643419,0.05556751028207047,0.04756876715456685,0.03557061616725216,0.024243144907442386,0.03677384357648995,0.13609565997463,0.1175890194799814,0.02823785678627592,0.01630685788549327,0.03426177206127643,0.12376468740929399,0.070275309253947,0.01647505713814146,0.08953810661143104
4,RACT,0.6,0.3,0.11463417433625095,0.08621272959204676,0.06620173103048123,0.0599863047650747,0.05020485944103679,0.03197047901407761,0.033859693923573284,0.1290459504218828,0.0856633564232871,0.03012605121534193,0.010306110724258966,0.033128972577755655,0.10611407372439015,0.052085174450805634,0.01603922907037746,0.09442110928935898
4,RACT,0.8,0.3,0.11924832514457076,0.10163496584302092,0.06169660707826779,0.0506594248478702,0.05528230860051844,0.03416812907798882,0.03877161226521697,0.1359171297986691,0.08901807165327975,0.028441442323883823,0.014235791805713502,0.03463589413404939,0.10240952352437951,0.03886765953335693,0.0244567997493744,0.07055631461983959
4,RACT,1.0,0.3,0.13381015255312248,0.10957868974550529,0.07477692419308374,0.07216666501521184,0.0575431716645043,0.03694774015080432,0.037964463795518204,0.12131902560478573,0.09116223806829264,0.030142788264574838,0.013000071005062046,0.02336805707887338,0.10598143551995597,0.04502209113029238,0.015153572201380527,0.032062914009032224
5,Baseline,0.0,0.3,0.0684158357143052,0.058853358421692564,0.04424687601422754,0.051120836570722035,0.04191986912273451,0.019368249065173804,0.038733287863237105,0.14593284015556318,0.1191461285725119,0.051962864817863774,0.027203670405897017,0.0306485961354389,0.10668692986107434,0.07549594665626523,0.028176476922862802,0.09208823370043016
5,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1783701845015384,0.20436032764288514,0.17704448270698075,0.11028436660176236,0.07503890500924666,0.05979763489098577,0.13299676395107773,0.062107334695523125,0.0,0.0
5,RACT,0.2,0.3,0.08235748366897414,0.06479319150291533,0.048040491571260155,0.04902619029000438,0.03657644047236464,0.02229559411411134,0.04311399061487198,0.1445728076214488,0.11825795807129942,0.032220348734330925,0.015028537541480388,0.031055684285554122,0.11829010090200008,0.06551231114189346,0.02147781000947444,0.10738105945801643
5,RACT,0.4,0.3,0.09841941743611234,0.06857474948015674,0.048840489894711854,0.050934839565813926,0.03839088930624274,0.022152240402879348,0.037494436893528604,0.14424559954639132,0.11392073146903037,0.026287754590318475,0.012619266621406467,0.03909854859854564,0.11413292555645817,0.06727781190455566,0.018774811816086357,0.09883548691776205
5,RACT,0.6,0.3,0.11455931823772053,0.10728320220326562,0.07036347251214946,0.056906802909988195,0.046521413673056386,0.039321192233209415,0.03737474121679975,0.12928936685841422,0.09222261676085534,0.030741148335566643,0.013560409151312992,0.023941750278967274,0.09154885549148034,0.04612328803713036,0.01758865284690892,0.08265376925317447
5,RACT,0.8,0.3,0.10087272689401657,0.09739613517018571,0.055332234146754054,0.07551902897757355,0.05768903824685716,0.03654878883673534,0.044001736266967253,0.12658404288035274,0.0908607693397206,0.025099831662279137,0.011381768836185104,0.022429857663124542,0.10674437450378806,0.05325310571995865,0.021836928895948432,0.07444963195955308
5,RACT,1.0,0.3,0.13903413554741748,0.09490428593508576,0.0875403762783383,0.07139526440180523,0.052895782943298095,0.037875186149941266,0.03785576817454536,0.1301058405238254,0.08624332471914203,0.034213718446058555,0.013961462189573772,0.028040232310044946,0.0966607951616423,0.04574815571689863,0.0129902599464366,0.03053541155594622
6,Baseline,0.0,0.3,0.06886780788083793,0.0552901117031233,0.039243103880881196,0.04895510431536403,0.041090780312103406,0.022826918639554387,0.04012091832159754,0.1466360821095118,0.12214953746738692,0.050164847038251116,0.0246034755342517,0.031910440430166276,0.11044483890367475,0.07448463250374487,0.023546486286712243,0.0996649146728385
6,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17760499709955843,0.2330956981365248,0.1623170719070402,0.10168609052736474,0.08209499570340711,0.06792885085958167,0.12128417249793952,0.05398812326858359,0.0,0.0
6,RACT,0.2,0.3,0.09857300093158082,0.07086740874632906,0.05012303533212404,0.04060733158644283,0.04078843277271694,0.023790865327265084,0.04051928486430519,0.1384464743671801,0.11992172655815983,0.023297158377776697,0.014505560445648054,0.02976517281792188,0.11501255837913733,0.06793185610518411,0.018016509140391546,0.10783362424783648
6,RACT,0.4,0.3,0.09842404168013297,0.05837143444506294,0.05607505369523091,0.05267669413580254,0.03443601777265087,0.02324652176193181,0.04063579444912527,0.1377967992213805,0.11837602880756037,0.02601781523444611,0.0149184975753982,0.03261637565459196,0.1189966168029347,0.07011276385978754,0.01621249663536337,0.10108704826860004
6,RACT,0.6,0.3,0.12755467989232058,0.09815438916364846,0.05909589862934259,0.06081449548128948,0.044857826468964794,0.03490171180608903,0.031705323176696415,0.12056242555378116,0.089523311064678,0.023211914364203404,0.013048376643954819,0.02990989937312418,0.09833738808269475,0.050093602211273215,0.019936666751797623,0.09829209133614136
6,RACT,0.8,0.3,0.14744016282393835,0.08262145232229443,0.0736996918305971,0.07780929690672525,0.05192296217242218,0.033265037063275125,0.0348512222146653,0.13948130769616915,0.08069950701816819,0.02554560649908048,0.010323129660125108,0.025877556377183593,0.09139101312723928,0.038345824550001545,0.02071645066545812,0.06600977907265676
6,RACT,1.0,0.3,0.1208662111040463,0.10523961658009054,0.07351450144909415,0.06147182593005977,0.05701858582261667,0.03782960514403998,0.03995273186887544,0.1393474524198194,0.09106303818561454,0.027944761904077665,0.014399991232121611,0.03247187927050175,0.10827851316729384,0.03994740539628836,0.017431935432934906,0.033221945092525074
7,Baseline,0.0,0.3,0.07538270826702688,0.05398679566718014,0.04760892258957879,0.0491689013719062,0.04213411555999514,0.024714625109632987,0.036452622167119204,0.14178013526422503,0.12375648358469192,0.044469314782824926,0.02830933364808509,0.029911567389627473,0.10331857669523228,0.07396288114362408,0.02657716113047515,0.09846585562877462
7,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.16070295286198844,0.22775218571987874,0.17601700326138883,0.09722947954440618,0.07905420130144267,0.08153040737892876,0.12467476923825131,0.05303900069371498,0.0,0.0
7,RACT,0.2,0.3,0.08090194177063982,0.06488167308702068,0.05114947309038912,0.044242861075190015,0.03697067796679731,0.028867993217967347,0.04286080130808354,0.143320082869255,0.12425001628734149,0.030185529226784916,0.014997709307850611,0.03356799178517126,0.11000391804506245,0.0621468378169817,0.024504603947566015,0.10714788919789879
7,RACT,0.4,0.3,0.07406184181198051,0.058375079195007215,0.05736322868486494,0.05111698726457183,0.04105492105760769,0.02642469051369794,0.03112982605534402,0.15037770241655327,0.12074953456779046,0.02434932377235425,0.016263392566373203,0.04021839011008678,0.12317783941752936,0.0664446601492852,0.017904333990902962,0.10098824842605042
7,RACT,0.6,0.3,0.11982142410188289,0.09773641337072789,0.07354320734201322,0.07233021163294041,0.04931849853770478,0.025519449037197738,0.03130834654307947,0.11639692292117257,0.08404762875409173,0.020691874871817298,0.013171728185399129,0.03084646574457024,0.09124051083602457,0.044890197971970205,0.024153395945738038,0.10498372420366989
7,RACT,0.8,0.3,0.11019445278141674,0.09285167201681999,0.06506698078656954,0.07040169499179788,0.04817087621290447,0.033029142165202016,0.03646734244847804,0.13980923867563014,0.08547408714409187,0.029390956054421588,0.013774639165785741,0.033640627182260845,0.11111415532501538,0.041775272821087985,0.024427211519788737,0.06441165070872917
7,RACT,1.0,0.3,0.15567102487022277,0.11321332611218168,0.07454516726996203,0.05876075469083448,0.05131114299107396,0.039615811037620415,0.03937441782636641,0.13029186424773698,0.08293834605784654,0.029573995419643853,0.01111611069191502,0.026810409759525148,0.09811608759986291,0.03691667074970953,0.02105867366098976,0.030686197014508504
8,Baseline,0.0,0.3,0.0684403397458432,0.05763789854732298,0.03805399500460326,0.045112286124123546,0.044435352326995185,0.023734240925210492,0.03822165052509906,0.14036941404549838,0.12175988705489814,0.0466691444365363,0.03146401626288891,0.036975945833380805,0.11130304421354878,0.07576737348673268,0.0241687250493232,0.0958866864179952
8,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1680907219881741,0.23577373658844877,0.16574127049306128,0.10524444863439757,0.08336889877566947,0.07198187244585437,0.1316281991373405,0.03817085193705405,0.0,0.0
8,RACT,0.2,0.3,0.07585598748903505,0.05458511026337413,0.04195919393829086,0.046775314410263946,0.03754193892474238,0.02420585674232365,0.03327897924747667,0.15695389346109784,0.12624819670273482,0.029395911595161243,0.01502508877316475,0.0333262970177478,0.1287755347986151,0.06968285623437276,0.017830438815053116,0.1085594015865459
8,RACT,0.4,0.3,0.09285691765703778,0.06662115948326101,0.053134783015110085,0.05068912728749949,0.042145786844688976,0.029097419841486647,0.03615826403644907,0.15478995809976828,0.10337440466474739,0.025631736183944712,0.015570406933292869,0.03766908637846302,0.11254738603726731,0.06531524220361468,0.020155632709053024,0.09424268862431563
8,RACT,0.6,0.3,0.12031202259552713,0.08705587446588124,0.06488515176756322,0.05310354599584248,0.03882615598528754,0.03386782138733764,0.03170661746239734,0.1315872493509595,0.09543807133805661,0.023679075508898095,0.015169343574954263,0.030336675502739358,0.11495823034624368,0.054426369662336715,0.01775156065980304,0.08689623439617213
8,RACT,0.8,0.3,0.11845546276097525,0.08718521476377399,0.07814355338049295,0.06125256579102224,0.05011194703797081,0.030571465563265638,0.04207173069593484,0.13240359161605317,0.08115315943090465,0.02656725198743298,0.019160754585717567,0.02777803766868942,0.11216777961214983,0.04163604698935515,0.018780958145617407,0.07256047997064426
8,RACT,1.0,0.3,0.12764149634364125,0.10814925807685888,0.06850385323464507,0.06843673104572444,0.05137089861968219,0.03294530290465585,0.0383686626421083,0.13250185642091925,0.0832294806917491,0.02859208422309739,0.014559321767921537,0.031097187771968425,0.11496335782919334,0.04572686536917386,0.01644672629223972,0.037466916766421415
9,Baseline,0.0,0.3,0.07526211873169648,0.04815541115306327,0.04672379697359936,0.049753982450178307,0.0405486227704935,0.02196868197109317,0.03882764202416654,0.13893984003016596,0.1276004519310974,0.047165910253336635,0.027299151564783675,0.029289868367430694,0.10816901117293612,0.07580557843555244,0.02511318775322997,0.09937674441717652
9,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17458132214579544,0.22906950883760108,0.16392739568243872,0.10448601709618434,0.07367547648894458,0.0730039870453076,0.13508443365762307,0.04617185904610512,0.0,0.0
9,RACT,0.2,0.3,0.07726880698932105,0.05943645882941146,0.05030241066552562,0.054494946435175703,0.04229204515953671,0.023320815552301515,0.03671851250752389,0.1462273058124939,0.11693164809014149,0.029620191424879372,0.015602620856682065,0.031949045963602866,0.12253005852103914,0.07016432936941067,0.018313984052216157,0.10482681977073831
9,RACT,0.4,0.3,0.101048140829346,0.07055205013841973,0.048921250295720815,0.04566793957719018,0.04114379298007538,0.020386141438131146,0.0369940484490131,0.14284837106266982,0.10906288502807047,0.02162256632270074,0.012705654738181197,0.03657628935003611,0.137123430855059,0.06691955831276011,0.013707655450413442,0.09472022517221274
9,RACT,0.6,0.3,0.12351502441763766,0.08157979538094434,0.07410462323639568,0.06532234514199958,0.0476557847938733,0.03264851052047604,0.03550980420339845,0.12954445081166704,0.09907333501296274,0.01780785753571461,0.009362812893694467,0.020643942890754406,0.10163407101338093,0.04597217438618307,0.014662247444542717,0.10096322031637482
9,RACT,0.8,0.3,0.10986958913308924,0.10220003195725814,0.0683464105316293,0.06742387269992439,0.05507085337849966,0.03731251492594111,0.038575261743792943,0.1227565080751899,0.09148932846338208,0.02273328890328201,0.015775502455907735,0.02353788495056113,0.10457074060905873,0.04569511135844342,0.01881540628388513,0.07582769453015507
9,RACT,1.0,0.3,0.13135543426170684,0.10957787265953195,0.08412886997245068,0.06489625702225976,0.06008746387614148,0.035141418211452224,0.03780036073123234,0.12470420575992343,0.08810702395459054,0.028304860640221412,0.01782801689701576,0.024389714698855133,0.10429904109502577,0.040856071871303516,0.01593862411220755,0.03258476423608163
10,Baseline,0.0,0.3,0.05870109092411626,0.056089457149243675,0.03766161800706037,0.049577903234478755,0.042200173168720476,0.021350981092549497,0.0389621738967478,0.14279649129137367,0.12499550674680653,0.04750695860101444,0.030346429591197738,0.033654823734971355,0.11186347583247559,0.07619712602766346,0.023971524069890046,0.10412426663169044
10,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17381541312491877,0.21864515023114078,0.16979894295968906,0.09112625668921394,0.08224711356971005,0.06949997458054388,0.1299712393158852,0.06489590952889837,0.0,0.0
10,RACT,0.2,0.3,0.08675330459615596,0.0587385200681447,0.043218367243917616,0.04235847544991342,0.04102055186069935,0.023872532860954393,0.042096783831418697,0.14292293205406195,0.11839840218505573,0.028561611737583443,0.013638275768377133,0.03224401010891465,0.125414321278547,0.0754996131196638,0.0230888173831395,0.10217348045345272
10,RACT,0.4,0.3,0.07652149367492186,0.06977179801918165,0.05332564242032768,0.058194168835712955,0.044870109250429106,0.022257660324950086,0.03591697979152792,0.14183276803492534,0.11399888065694813,0.024673649666364424,0.010879200421153833,0.03469770694556001,0.12058822231019793,0.0741380461618489,0.01701279101606013,0.10132088246989004
10,RACT,0.6,0.3,0.12549141062654248,0.0897762071713157,0.057463854875833185,0.07143285074981706,0.04224778670990627,0.028930629969571933,0.041028332539719686,0.11904150179014676,0.0843781590670457,0.03146222853145777,0.010763649464638755,0.024643581916225274,0.095330558307071,0.04937667360116391,0.017970502053769155,0.11066207262577529
10,RACT,0.8,0.3,0.1477442451499074,0.09518661115412505,0.08227115195054897,0.06859389644745609,0.045803840936983524,0.034485599504922,0.04032347091528532,0.1197596917614509,0.0830717705407016,0.02292991767067811,0.014484438794509058,0.02053928926024688,0.08414096890323072,0.04689946934616486,0.018461603375805793,0.0753040342879838
10,RACT,1.0,0.3,0.13315134548095328,0.10662244130247957,0.0784023208211123,0.07720891716795844,0.05415920966561562,0.03999564492311293,0.042439744628548826,0.12467692078825683,0.07870542523548764,0.025358331598466764,0.015604002772902621,0.026291929256413982,0.09216127588117301,0.05575030710060854,0.017213063366685977,0.03225912001022357
