Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,1.0,0.3,0.6666666666666666,0.6302158273381295,0.10598301887512207,0.28811064481699944,1.0,0.618208516886931,0.28811064481699944,0.8313878080415045,1.054331864904552,0.47443963951418405
1,Baseline (OAF),0.0,1.0,0.3,0.6640726329442282,0.6372549019607844,0.05707097053527832,0.2839426807874152,1.0,0.6356050069541029,0.2839426807874152,0.8300907911802853,1.0458970792767732,0.4732069315719242
1,RACT,0.0,0.2,0.3,0.6569390402075227,0.5811559778305622,0.08651971817016602,0.314525716990211,1.0,0.5379061371841155,0.314525716990211,0.833981841763943,1.0379061371841156,0.4704575172999063
1,RACT,0.0,0.25,0.3,0.6666666666666666,0.6302158273381295,0.1158599853515625,0.28811064481699944,1.0,0.618208516886931,0.28811064481699944,0.8313878080415045,1.054331864904552,0.47443963951418405
1,RACT,0.0,0.3,0.3,0.6666666666666666,0.6302158273381295,0.08781981468200684,0.28811064481699944,1.0,0.618208516886931,0.28811064481699944,0.8313878080415045,1.054331864904552,0.47443963951418405
1,RACT,0.0,0.35,0.3,0.6666666666666666,0.6302158273381295,0.09232831001281738,0.28811064481699944,1.0,0.618208516886931,0.28811064481699944,0.8313878080415045,1.054331864904552,0.47443963951418405
1,RACT,0.0,0.4,0.3,0.6666666666666666,0.6302158273381295,0.08100605010986328,0.28811064481699944,1.0,0.618208516886931,0.28811064481699944,0.8313878080415045,1.054331864904552,0.47443963951418405
1,RACT,0.025,0.2,0.3,0.5421530479896238,0.03021978021978022,0.08118200302124023,0.11301359170125831,1.0,1.0,0.11301359170125831,1.0,1.0,0.4572837644289273
1,RACT,0.025,0.25,0.3,0.6569390402075227,0.5811559778305622,0.0832819938659668,0.37589027272658193,1.0,0.427797833935018,0.37589027272658193,0.7944228274967575,1.0866425992779782,0.45279418547655065
1,RACT,0.025,0.3,0.3,0.6666666666666666,0.6302158273381295,0.12751102447509766,0.32881907560328155,0.9647577092511013,0.5286343612334802,0.3408307313330818,0.791828793774319,1.1202435312024352,0.44814181871838654
1,RACT,0.025,0.35,0.3,0.6666666666666666,0.6302158273381295,0.13758587837219238,0.32881907560328155,0.9647577092511013,0.5286343612334802,0.3408307313330818,0.791828793774319,1.1202435312024352,0.44814181871838654
1,RACT,0.025,0.4,0.3,0.6666666666666666,0.6302158273381295,0.08997011184692383,0.32881907560328155,0.9647577092511013,0.5286343612334802,0.3408307313330818,0.791828793774319,1.1202435312024352,0.44814181871838654
1,RACT,0.05,0.2,0.3,0.6666666666666666,0.6302158273381295,0.09028196334838867,0.1604250128145988,1.0,0.9265785609397944,0.1604250128145988,0.9675745784695201,1.0220264317180616,0.4988342902056465
1,RACT,0.05,0.25,0.3,0.6666666666666666,0.6302158273381295,0.1271071434020996,0.1604250128145988,1.0,0.9265785609397944,0.1604250128145988,0.9675745784695201,1.0220264317180616,0.4988342902056465
1,RACT,0.05,0.3,0.3,0.6666666666666666,0.6302158273381295,0.09798121452331543,0.1604250128145988,1.0,0.9265785609397944,0.1604250128145988,0.9675745784695201,1.0220264317180616,0.4988342902056465
1,RACT,0.05,0.35,0.3,0.6666666666666666,0.6302158273381295,0.0877840518951416,0.1604250128145988,1.0,0.9265785609397944,0.1604250128145988,0.9675745784695201,1.0220264317180616,0.4988342902056465
1,RACT,0.05,0.4,0.3,0.6666666666666666,0.6302158273381295,0.08164405822753906,0.1604250128145988,1.0,0.9265785609397944,0.1604250128145988,0.9675745784695201,1.0220264317180616,0.4988342902056465
1,RACT,0.075,0.2,0.3,0.669260700389105,0.6413502109704641,0.08860421180725098,0.1853301717044107,1.0,0.876577840112202,0.1853301717044107,0.9429312581063554,1.0154277699859748,0.5111708423919548
1,RACT,0.075,0.25,0.3,0.669260700389105,0.6413502109704641,0.09378600120544434,0.1853301717044107,1.0,0.876577840112202,0.1853301717044107,0.9429312581063554,1.0154277699859748,0.5111708423919548
1,RACT,0.075,0.3,0.3,0.669260700389105,0.6413502109704641,0.0834047794342041,0.1853301717044107,1.0,0.876577840112202,0.1853301717044107,0.9429312581063554,1.0154277699859748,0.5111708423919548
1,RACT,0.075,0.35,0.3,0.669260700389105,0.6413502109704641,0.06653428077697754,0.1853301717044107,1.0,0.876577840112202,0.1853301717044107,0.9429312581063554,1.0154277699859748,0.5111708423919548
1,RACT,0.075,0.4,0.3,0.669260700389105,0.6413502109704641,0.04664301872253418,0.1853301717044107,1.0,0.876577840112202,0.1853301717044107,0.9429312581063554,1.0154277699859748,0.5111708423919548
1,RACT,0.1,0.2,0.3,0.5583657587548638,0.2424916573971079,0.07271599769592285,0.10602131913267808,1.0,1.0,0.10602131913267808,1.0,1.0,0.44133103670266505
1,RACT,0.1,0.25,0.3,0.5583657587548638,0.2424916573971079,0.12307214736938477,0.10602131913267808,1.0,1.0,0.10602131913267808,1.0,1.0,0.44133103670266505
1,RACT,0.1,0.3,0.3,0.5583657587548638,0.2424916573971079,0.1466529369354248,0.10602131913267808,1.0,1.0,0.10602131913267808,1.0,1.0,0.44133103670266505
1,RACT,0.1,0.35,0.3,0.5583657587548638,0.2424916573971079,0.14553427696228027,0.10602131913267808,1.0,1.0,0.10602131913267808,1.0,1.0,0.44133103670266505
1,RACT,0.1,0.4,0.3,0.6705577172503242,0.6259204712812959,0.11383795738220215,0.2801096576214637,0.9953775038520801,0.5608628659476117,0.2814104764649071,0.8151750972762646,1.3003095975232197,0.4359243694515464
