Fold,Method,Alpha,Budget,Delta,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,Baseline,0.0,0.3,1.0,0.21739130434782608,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0
1,Baseline (OAF),0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.19047619047619047,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.05952380952380952,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.023809523809523808,0.08333333333333333
1,RACT,0.0,0.3,0.2,0.21739130434782608,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0
1,RACT,0.0,0.3,0.25,0.21739130434782608,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0
1,RACT,0.0,0.3,0.3,0.21739130434782608,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0
1,RACT,0.0,0.3,0.35,0.21739130434782608,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0
1,RACT,0.0,0.3,0.4,0.21739130434782608,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0
1,RACT,0.025,0.3,0.2,0.11363636363636363,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.1590909090909091,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.0,0.13636363636363635,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.0
1,RACT,0.025,0.3,0.25,0.11363636363636363,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.1590909090909091,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.0,0.13636363636363635,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.0
1,RACT,0.025,0.3,0.3,0.11363636363636363,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.1590909090909091,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.0,0.13636363636363635,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.0
