Fold,Method,Alpha,Budget,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,0.3,0.72165991902834,0.7856392322973615,0.7446610956360261,39.88899207115173,0.09556063443918056,0.22735346358792186,0.10124333925399645,0.4203174780410832,0.48785425101214575,1.734375,0.4573862770188198
1,Baseline (OAF),0.0,0.3,0.7105263157894737,0.7871558390385658,0.7446428571428572,33.51472496986389,0.4002002463513354,0.9983498349834984,0.33828382838283827,0.4008617343618334,0.5941295546558705,3.350413223140496,0.44452291195277405
1,RACT,0.2,0.3,0.7206477732793523,0.7862897929698403,0.7391304347826088,35.06563091278076,0.11187705051058118,0.4007352941176471,0.23713235294117646,0.2791794287970466,0.5799595141700404,2.371559633027523,0.45098786540204383
1,RACT,0.4,0.3,0.7196356275303644,0.7781608629266612,0.7323671497584542,42.843894958496094,0.27229408940312977,0.8310940499040307,0.3666026871401152,0.32763330387766887,0.6659919028340081,2.9930715935334873,0.4405619771646251
1,RACT,0.6,0.3,0.7186234817813765,0.7729625342724392,0.7295719844357976,47.38498783111572,0.30860115842909164,0.9319066147859922,0.38910505836575876,0.33115030361702114,0.6821862348178138,3.1461377870563676,0.43905527054575005
1,RACT,0.8,0.3,0.7196356275303644,0.7738039534387365,0.7297560975609755,47.015767097473145,0.27721313023289673,0.9804305283757339,0.48140900195694714,0.28274632644513026,0.7317813765182186,3.165668662674651,0.43738675172533586
1,RACT,1.0,0.3,0.7165991902834008,0.7712858526654518,0.7238658777120316,45.162779092788696,0.2834344284699831,0.982,0.462,0.2886297642260521,0.7277327935222673,3.254582484725051,0.4361435173060335
2,Baseline,0.0,0.3,0.7244174265450861,0.7851613593175444,0.7584369449378332,38.690651178359985,0.1830533193085632,0.3055555555555556,0.05555555555555555,0.5990835904643887,0.414387031408308,2.3850267379679146,0.46106147132536274
2,Baseline (OAF),0.0,0.3,0.713272543059777,0.7678675726589943,0.750660792951542,34.76022028923035,0.4563338959081322,1.0,0.24798711755233493,0.4563338959081322,0.5268490374873354,3.112721417069243,0.4478388466509305
2,RACT,0.2,0.3,0.7223910840932117,0.7813278929919958,0.7476979742173112,37.17672109603882,0.14402021730843298,0.4020979020979021,0.16783216783216784,0.35817201869749415,0.5177304964539007,2.582608695652174,0.451016327202493
2,RACT,0.4,0.3,0.7122593718338399,0.7741668791800002,0.7340823970037453,48.768126010894775,0.27467225499795705,0.7906137184115524,0.3104693140794224,0.34741650518006445,0.612968591691996,2.894977168949772,0.4427194098075042
2,RACT,0.6,0.3,0.7152988855116514,0.7700722271123139,0.7366447985004686,46.58471393585205,0.32331520032692773,0.9674502712477396,0.43399638336347196,0.33419309491736643,0.6828774062816616,3.0317757009345794,0.4400774013308763
2,RACT,0.8,0.3,0.7102330293819655,0.7671498260132774,0.7291666666666667,49.660568952560425,0.2926551841071188,0.9649446494464945,0.42066420664206644,0.30328701679934683,0.6818642350557245,2.881453154875717,0.44067552952044875
2,RACT,1.0,0.3,0.7152988855116514,0.7718902444040441,0.7341532639545885,51.572819232940674,0.29536596507555857,0.996316758747698,0.5009208103130756,0.2964578910092945,0.7254305977710234,2.833641404805915,0.43893871926890615
3,Baseline,0.0,0.3,0.7213779128672746,0.7884087001587681,0.7488584474885845,42.35558104515076,0.1102896659821699,0.26506024096385544,0.11876075731497418,0.4160928307509138,0.4812563323201621,2.0,0.4563560056955472
3,Baseline (OAF),0.0,0.3,0.7274569402228976,0.7813134969274685,0.7574391343552751,37.749752044677734,0.37380280297815566,1.0,0.35126050420168065,0.37380280297815566,0.6089159067882473,2.988235294117647,0.4482479849045393
3,RACT,0.2,0.3,0.7264437689969605,0.7913989684191476,0.7448015122873346,40.715590953826904,0.10097281572337974,0.33639705882352944,0.19852941176470587,0.3001596270684076,0.5582573454913881,2.185792349726776,0.4506068865417632
3,RACT,0.4,0.3,0.7223910840932117,0.7847994011237157,0.7360308285163777,48.568973779678345,0.27847048495927074,0.8358778625954199,0.38740458015267176,0.33314733817045183,0.6747720364741641,2.7990867579908674,0.4441144164327426
3,RACT,0.6,0.3,0.7223910840932117,0.7803407342815541,0.7324218749999999,51.29995322227478,0.28142802357843605,0.9627450980392157,0.47058823529411764,0.2923183136965425,0.7264437689969605,2.890020366598778,0.43784280515085816
3,RACT,0.8,0.3,0.723404255319149,0.7779571573119668,0.732615083251714,52.27874779701233,0.29462302674653135,0.9743589743589743,0.46745562130177515,0.3023762642924927,0.7264437689969605,2.880566801619433,0.4392952902415181
3,RACT,1.0,0.3,0.7244174265450861,0.7810872730563257,0.7328094302554027,48.83589005470276,0.2681312684183161,0.998015873015873,0.5238095238095238,0.2686643325702412,0.756838905775076,2.868787276341948,0.43603975497383113
4,Baseline,0.0,0.3,0.707193515704154,0.7783252852477357,0.7112887112887112,44.98485708236694,0.19780064740518966,0.433264887063655,0.188911704312115,0.4565351435370965,0.5997973657548126,1.6540284360189574,0.46184676064106184
4,Baseline (OAF),0.0,0.3,0.6879432624113475,0.7573687284573177,0.6968503937007874,37.031559228897095,0.3491931637949887,0.9960159362549801,0.43227091633466136,0.35058993645016867,0.7112462006079028,2.748,0.44264553325058226
4,RACT,0.2,0.3,0.7051671732522796,0.7704053931770881,0.7021494370522006,34.01769495010376,0.09505368363823667,0.3779697624190065,0.23758099352051837,0.2514848887114491,0.6423505572441743,2.1142857142857143,0.449168011128609
