Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,1.0,0.3,0.7135332252836305,0.7420649398029916,0.39531683921813965,0.47079765649367095,0.9488950276243094,0.3356353591160221,0.4961535710355426,0.6102106969205835,1.245269286754003,0.47928951111081985
1,Baseline (OAF),0.0,1.0,0.3,0.7082658022690438,0.7368421052631579,0.3381979465484619,0.19690877884253458,1.0,0.7747747747747747,0.19690877884253458,0.8683144246353323,1.5287595287595288,0.4513476787233264
1,RACT,0.0,0.2,0.3,0.4805510534846029,0.040419161676646706,0.33654022216796875,0.2526585149189415,1.0,0.627906976744186,0.2526585149189415,0.993517017828201,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.25,0.3,0.4805510534846029,0.040419161676646706,0.3399989604949951,0.2526585149189415,1.0,0.627906976744186,0.2526585149189415,0.993517017828201,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.3,0.3,0.4805510534846029,0.040419161676646706,0.34425806999206543,0.2526585149189415,1.0,0.627906976744186,0.2526585149189415,0.993517017828201,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.35,0.3,0.4805510534846029,0.040419161676646706,0.3428323268890381,0.2526585149189415,1.0,0.627906976744186,0.2526585149189415,0.993517017828201,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.4,0.3,0.4805510534846029,0.040419161676646706,0.3291759490966797,0.2526585149189415,1.0,0.627906976744186,0.2526585149189415,0.993517017828201,1.0232558139534884,0.4333349401686237
1,RACT,0.025,0.2,0.3,0.7119124797406807,0.740983606557377,0.31456732749938965,0.1494571934678916,1.0,0.9352617079889807,0.1494571934678916,0.9619124797406807,1.315426997245179,0.4711234359824783
1,RACT,0.025,0.25,0.3,0.7119124797406807,0.740983606557377,0.3094031810760498,0.1494571934678916,1.0,0.9352617079889807,0.1494571934678916,0.9619124797406807,1.315426997245179,0.4711234359824783
1,RACT,0.025,0.3,0.3,0.7119124797406807,0.740983606557377,0.31228184700012207,0.1494571934678916,1.0,0.9352617079889807,0.1494571934678916,0.9619124797406807,1.315426997245179,0.4711234359824783
1,RACT,0.025,0.35,0.3,0.7119124797406807,0.740983606557377,0.3486149311065674,0.1494571934678916,1.0,0.9352617079889807,0.1494571934678916,0.9619124797406807,1.315426997245179,0.4711234359824783
