Fold,Method,Alpha,Budget,Married,Single,Age_lt_25,Age_in_25_to_40,Age_in_40_to_59,Age_geq_60,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue
3,RACT,0.4,0.3,0.08677035320577592,0.06244578350680072,0.045068587730254295,0.04749653376883116,0.040808875848813306,0.024118741262582285,0.03437704933120672,0.15845091341186654,0.11507372042483291,0.02450442952413901,0.01286505135394179,0.04073714464432347,0.11694557677353196,0.07221507873980096,0.01841511466456374,0.09970704580873521
3,RACT,0.6,0.3,0.11421369406436506,0.08039465309030935,0.04868380091147412,0.05771943769001117,0.04286088879877652,0.025737495308118225,0.036677562897311236,0.12956458058817977,0.09861728910080927,0.019916100195145756,0.013280276298308281,0.03446016096414481,0.11556459013573814,0.060720339684582514,0.020643801274972916,0.10094532899775291
3,RACT,0.8,0.3,0.1101111870871487,0.08410484063040669,0.06093879346394373,0.059625109375296394,0.05136823183124895,0.030463905257292024,0.03843779592335382,0.14865523162567493,0.09920184320991352,0.029186710054128758,0.014018306107091105,0.03124076442639541,0.10910304898419802,0.045401593377056765,0.018912807296298,0.06922983135055316
3,RACT,1.0,0.3,0.10443806490495827,0.1043514764769738,0.08535866787098738,0.06325782096518841,0.05298968231951106,0.03826808623053406,0.036932867363496664,0.14456595659823215,0.08761226402148709,0.0252712413436797,0.013330708627658583,0.03002195020015013,0.10930927446528069,0.05150298973109536,0.01401632183779646,0.03877262704297019
4,Baseline,0.0,0.3,0.07062418486578587,0.050439072642214325,0.04257106666770189,0.04693019493342439,0.04700528046228698,0.02311320822554014,0.03691274333781342,0.1406432330825296,0.12292892531093697,0.04852314078625869,0.030991198415539593,0.029728312475380242,0.10338836160710396,0.0776105680239352,0.02762263389809548,0.10096787526545332
4,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.18618765045555546,0.24812431805243557,0.15129962620131657,0.10347204067212766,0.07001681576068099,0.06442135764800998,0.12512543235037732,0.0513527588594964,0.0,0.0
4,RACT,0.2,0.3,0.07848229119642217,0.05882384334305731,0.043014923043062266,0.04963177045475718,0.03855083298440507,0.017760112111733693,0.03735531433476875,0.15044988586720962,0.11506030535706627,0.03816958298686723,0.014242284645613725,0.03333750153513428,0.12634962880636838,0.07146159075624813,0.023545190997029456,0.1037649415802564
4,RACT,0.4,0.3,0.07749750199504811,0.07044151711030176,0.04832353204599198,0.05182496817531389,0.044229711823839855,0.027956813125727738,0.0327325202572729,0.14458230456296034,0.11173236583753837,0.02759603786589916,0.012982015634783394,0.0335481907476394,0.12432596368939704,0.07001414056061338,0.02047901987805587,0.10173339668961685
4,RACT,0.6,0.3,0.12529634929356911,0.08841169266786779,0.06841621947274247,0.06564276895020638,0.04383595293248272,0.03166347963777103,0.03141746572410935,0.12699694569123152,0.08302905312607912,0.025158874486863297,0.012984495174829028,0.03164656489197276,0.10731452915441693,0.04608293961888492,0.0189096480950627,0.09319302108191088
4,RACT,0.8,0.3,0.13193739142985558,0.08951333738079115,0.07153732007218226,0.06823769121576696,0.047159409455729794,0.030429181529515806,0.03299274914836706,0.13024550006694788,0.0906513859469522,0.03224821256963649,0.010732879136410323,0.025870493889317614,0.11238902587126481,0.04424400115408669,0.015439369477244993,0.0663720516559305
4,RACT,1.0,0.3,0.13900167978069147,0.10507074308293925,0.07567737441201591,0.06190475853441835,0.04488965154769182,0.036183191393752055,0.03919792395409129,0.14278482729294062,0.08799769204555041,0.029868728003692967,0.014196990173209233,0.026351654642349804,0.10549242095919445,0.0367789002522724,0.018888659178489527,0.035714804746700475
5,Baseline,0.0,0.3,0.07482103501680491,0.05578645698067273,0.041544119819707424,0.048890709045856864,0.038079443700410234,0.018932432155190252,0.04016881433375414,0.14403098388981445,0.12063963360581864,0.05283402673390005,0.028710222284905162,0.032143388003791434,0.10139544131074209,0.07085133444521784,0.026546822572828713,0.10462513610058516
5,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1607814298349803,0.21139485306818712,0.17112305050857424,0.09679135273197399,0.07872443876625593,0.07599001811564776,0.14079869201365655,0.06439616496072416,0.0,0.0
5,RACT,0.2,0.3,0.07592276534480175,0.06678004572528876,0.05284467826303695,0.042027881683911535,0.04222307697490334,0.024400785802290482,0.03191175139234012,0.14173798134111917,0.11984575381806409,0.03136559400633266,0.014161487634590906,0.032046131342145304,0.11830573050216749,0.07258976695975357,0.02540633699618884,0.10843023221306503
5,RACT,0.4,0.3,0.0896909371521313,0.061374483405978474,0.05761508371565204,0.04849559093031507,0.037991510651807156,0.027032821585548733,0.03608758134483516,0.14368909826068857,0.12305402813946699,0.02818347466953616,0.015902548508514105,0.035890379876661146,0.11388442044004717,0.0641035721093054,0.018000341180379083,0.09900412802913346
5,RACT,0.6,0.3,0.11129644599912948,0.08955061824632726,0.06135574155169273,0.060634334946507884,0.042229772328597856,0.027783721328470793,0.03962525097788795,0.1332294085299152,0.10065459818429259,0.03437876340761861,0.010879631833750403,0.032059214412649195,0.09126004375936489,0.04982064618652619,0.018676682422400226,0.09656512588486876
5,RACT,0.8,0.3,0.12043829536634616,0.10637220690842168,0.0767352798127078,0.06708847782997897,0.06754930806556997,0.034044189457376264,0.033920823058833996,0.11983418709066262,0.07367622815497958,0.03237957859548822,0.011186403811955173,0.02969914969626842,0.09367351566967572,0.04265368605162409,0.015740530549681074,0.07500813988043023
5,RACT,1.0,0.3,0.13752375463646244,0.10609119385962866,0.08439836784246897,0.0684324235627389,0.05965628553655623,0.03068994707742228,0.046637142252676865,0.11557481274690605,0.08948006661032104,0.032567407125833496,0.012515922598685357,0.02630065335196331,0.09653651782589087,0.044129989689583406,0.015671661127114288,0.03379385415574778
6,Baseline,0.0,0.3,0.06417615935961953,0.05417335119155863,0.045275492952524,0.05329762820596011,0.04598452636430922,0.018999033784640643,0.04167516066138183,0.14351986104931586,0.1224963674183682,0.04823828510180388,0.028452462683451238,0.030803751721469052,0.10434571602738997,0.07084939649136343,0.026756088293586607,0.10095671869325787
6,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15716802640422828,0.24031690486347757,0.1729123030840356,0.11202333264483762,0.07400203108895313,0.06005174039241259,0.1248649053274157,0.058660756194639486,0.0,0.0
6,RACT,0.2,0.3,0.08646399812656015,0.06006298191018525,0.05152672223829985,0.055304131082177965,0.03797369318551548,0.02390327195567522,0.0364528397398285,0.14971305302816587,0.11282838756843995,0.027142228732148686,0.015733204522860915,0.03312727665758616,0.12211483086269474,0.06820009444179653,0.019077793460400404,0.10037549248766431
6,RACT,0.4,0.3,0.09163531299921708,0.06447404772584933,0.04726529954652983,0.04677795833095906,0.03898768813319929,0.025998352525389144,0.039911229528774385,0.1467232504275708,0.11386385645411053,0.026652020396388434,0.014202600027847798,0.032604389934584345,0.11777065082385886,0.07164589992170832,0.021223965436885844,0.10026347778712692
6,RACT,0.6,0.3,0.12048685231849056,0.09699039237977608,0.06673305082803481,0.059406920681942796,0.056640855503604606,0.03596809466511275,0.03528523556792339,0.13203274913916524,0.08368848274919552,0.020823170197785956,0.012933544665990353,0.02479975470859272,0.10421089332061108,0.0440163475342719,0.022094690508700048,0.08388896523080228
6,RACT,0.8,0.3,0.1505730825251636,0.08791843811797463,0.08465033041089795,0.062021425373178306,0.050264635395909855,0.026398850389673507,0.03552352448602224,0.1286577334738507,0.08419256220660404,0.02833266187558702,0.016790898504205364,0.019660329782955975,0.0939375068373916,0.039349145335011756,0.016350056260084796,0.07537881902548878
6,RACT,1.0,0.3,0.14084118524083225,0.10063590132696633,0.06985774032179187,0.06775706417615386,0.05626069257280868,0.03991145772927988,0.041580271640190083,0.14102029822076434,0.09114007010772836,0.026338041342599722,0.012740561514355098,0.03022507696862479,0.09258982706049208,0.03858515511062197,0.019461394220350682,0.03105526244643995
7,Baseline,0.0,0.3,0.06778705419590138,0.06809970712248276,0.04361460139474048,0.05025586594977682,0.04466161864209586,0.020537190271851722,0.04087439169989898,0.13664812843857974,0.12014680790014369,0.04704789528224398,0.025853140824681167,0.030577206485600264,0.10776685782453191,0.07123167214482198,0.025884862957915967,0.09901299886473329
7,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17996612358648217,0.21926689723165696,0.15498026928879516,0.09762419265339875,0.08215443266010637,0.06856704725224858,0.1407633294564238,0.05667770787088816,0.0,0.0
7,RACT,0.2,0.3,0.08585087445675435,0.05101314356633808,0.04944794146889439,0.04515102382323801,0.03936674794363141,0.022292583599011036,0.04131722447702482,0.14395765195054033,0.11735527446193526,0.028990643387199578,0.01523162612905391,0.0367016241591377,0.1173407583058159,0.07443776718575656,0.024793907309016972,0.1067512077766516
7,RACT,0.4,0.3,0.09487908385957722,0.07046253661066482,0.05194549401191282,0.056610534205272185,0.042506388223487054,0.030227796675144785,0.03867362784712952,0.15152000502014526,0.11008631369856124,0.023228768331310618,0.014803442466781688,0.030821660774053013,0.10934025718799831,0.06330115466561634,0.018215169762190484,0.09337776666015467
7,RACT,0.6,0.3,0.11431445771561467,0.08787525683400384,0.06103850868890638,0.0600657805594305,0.0462646050711265,0.03672774933068888,0.03325802758697924,0.1367887772600496,0.09449244639397675,0.022631041976609464,0.012515331742102,0.029367888410164508,0.09244490620087104,0.05275119678422347,0.02010065091233214,0.09936337453292106
7,RACT,0.8,0.3,0.1259096334312169,0.09830891972936137,0.07219223814404592,0.06309081009747397,0.04662614661276678,0.03053768485030335,0.042811151821354095,0.12904016703671092,0.08910352131305839,0.021781339433119867,0.012479867081912255,0.03323413374170091,0.10058745406356648,0.047928332286571305,0.014360900700460132,0.07200769965637731
7,RACT,1.0,0.3,0.13903858753990436,0.12488807524872186,0.07336828450220911,0.07710182106835572,0.049592906398031184,0.027018925027223153,0.03318725952013113,0.12870938721749897,0.07454473032067147,0.027688808549203674,0.013785435131042814,0.03184856822347602,0.10775580569816448,0.04866070786657798,0.014838336920705152,0.027972360768082925
8,Baseline,0.0,0.3,0.06451333473416442,0.05846132234685608,0.045520562166354514,0.049784461295275376,0.043766024883471324,0.01940619918787701,0.03963683644793104,0.1408619618175149,0.12229848514448804,0.04572684213546063,0.03429495070364637,0.03040158355981156,0.10724252822847659,0.0699376732072155,0.02406352878598402,0.10408370535547265
8,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1732381490909863,0.22370789915885633,0.1580291480564555,0.10959462914609985,0.06907092423301933,0.07891173058101247,0.14251776633587265,0.04492975339769756,0.0,0.0
8,RACT,0.2,0.3,0.07711736680392162,0.05852888987604293,0.045993762500837046,0.04822963669642007,0.037051093022834394,0.017783471265536328,0.03154402145280094,0.1520574081415205,0.12321354412521668,0.0298477311055313,0.014341396610121161,0.03698427276798776,0.1305174989798046,0.07201741201207264,0.023120388422328428,0.10165210621702363
8,RACT,0.4,0.3,0.08571954143798781,0.06672054307998851,0.04430096612771063,0.055417454499147256,0.04184218865449354,0.027099287196302967,0.027765199057179602,0.15669220457235167,0.10637158741439837,0.022352623363852964,0.016037432918875247,0.03303090928573156,0.12957366975930454,0.07133963992356777,0.019398439736207432,0.0963383129729002
8,RACT,0.6,0.3,0.09866436785386863,0.0949940374218966,0.06777607459994818,0.05889391113793205,0.0430593416068326,0.02802823507338595,0.033188484861383635,0.14031837820564513,0.09573004993064198,0.02036265362959465,0.01352436868307461,0.031041534907259197,0.11238797215086177,0.047141524751642246,0.024920419992737745,0.08996864519329505
8,RACT,0.8,0.3,0.11958393751121679,0.09736850708251038,0.07191304835779333,0.06721986765179927,0.05197028685236694,0.03169324890335886,0.03089897132672768,0.13299475367511357,0.07879248474049583,0.029221237699324474,0.016086685602690186,0.03054548847327873,0.10934222589012438,0.0422157397535838,0.026765827373666732,0.06338768910594893
8,RACT,1.0,0.3,0.12743578108103157,0.0830643268484521,0.07945693709200581,0.07608412067624323,0.04879425834984262,0.03402276857536349,0.032161107141984335,0.14057427921575089,0.08546073781014098,0.02853743444387346,0.012497951012797291,0.02461012678739272,0.12306274109032427,0.053084515670426755,0.015384110643998451,0.035768803560372
9,Baseline,0.0,0.3,0.08071335782853735,0.05444155705269769,0.04090885946589521,0.05225920798891483,0.04357940746960119,0.02024559876417426,0.03801069844456197,0.13956379008695602,0.12294945328697388,0.046872181593253626,0.027855823620523315,0.033855968698560335,0.101733034119413,0.07200949008537864,0.028221346957222313,0.09678022453733645
9,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.16260118841044077,0.21695926421056913,0.1714193483386819,0.10870936295935704,0.07871874654211003,0.07432962778510785,0.131511177658216,0.055751284095517294,0.0,0.0
9,RACT,0.2,0.3,0.07795935283261814,0.06776537549087529,0.04751479755382196,0.04749448868311316,0.03784457823565062,0.023084871936772586,0.034530735552367124,0.14141033447933754,0.12151588448396712,0.030757942447080612,0.017048090716294897,0.0335366029823911,0.12498113845736825,0.06840530168382576,0.01930765328884272,0.10684285117567316
9,RACT,0.4,0.3,0.07992545522053396,0.06929630928314094,0.052532457184521,0.05231857279360578,0.03975990311395155,0.025265171484727265,0.042402195476924684,0.1438107711002428,0.12268581481028677,0.02301715306608994,0.013246746144384551,0.03565161708962515,0.11875074640499234,0.06652953624745825,0.014025891312701164,0.10078165926681393
9,RACT,0.6,0.3,0.10699606691237808,0.08916165666090721,0.062466218041984434,0.067637522440324,0.051092439646199285,0.030185001777311635,0.03638587916726338,0.1285031096495576,0.09023067455657094,0.022186908645057707,0.009534344304953007,0.02782887452948442,0.09911943538605379,0.05127625234467134,0.020186598007284742,0.10720901792999843
9,RACT,0.8,0.3,0.11637413802541595,0.1029833941193119,0.06841085344139752,0.07276296658390469,0.05812696841921215,0.031903503875623546,0.03752760129660669,0.1304810032902952,0.0845165096494,0.022438617044186638,0.013711057050879622,0.027337031187051445,0.09980909447383667,0.04262427456029855,0.01969269612435754,0.07130029085822187
9,RACT,1.0,0.3,0.15157659169733823,0.10763738087747057,0.07486151212643807,0.06122632417602645,0.05655398816424275,0.038494338536572144,0.04184073498818502,0.12488615374474099,0.09264261708038532,0.02434116477422824,0.012665379424229593,0.024933357015083663,0.10219477916722307,0.03790947588320133,0.015334640535638317,0.032901561808996366
10,Baseline,0.0,0.3,0.06153145249962389,0.05288455215349034,0.04212192090002073,0.05076657760689522,0.040791856277097686,0.018557031817997643,0.03932713563722603,0.14795266086029615,0.12677167343826706,0.047543903361673,0.030909830738698782,0.03115189513641059,0.10502752743360098,0.07650248518565883,0.027272403169726893,0.10088709378331619
10,Baseline (OAF),0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17544943379139077,0.23452882781464784,0.1802521437114618,0.10235416036059272,0.06842658326415334,0.05776394150174986,0.12555986574167532,0.055665043814328206,0.0,0.0
10,RACT,0.2,0.3,0.06574375206546726,0.054778523321529604,0.04583082133087924,0.04257284229955744,0.041015573236651906,0.020656405215739172,0.04098864202130732,0.1471591464671698,0.1258852976772548,0.028759616388970045,0.01579266114743809,0.032559098305102646,0.12647636476550583,0.07767421145254075,0.02185629726287134,0.11225074704201471
10,RACT,0.4,0.3,0.08982123919702414,0.06534031326229418,0.051909245756712505,0.0589545012487696,0.04217816145811832,0.026681673779817734,0.0330889809855511,0.1483870096057148,0.11062374018822398,0.024818110378096146,0.012634157430664294,0.032950253510775344,0.11825166413376768,0.07431461447961336,0.017062574107550462,0.09298376047730629
10,RACT,0.6,0.3,0.10096422787911709,0.08917571837724259,0.07404022403814828,0.062403688458399345,0.04402456919024548,0.03819651056619104,0.032858049680181516,0.12670441810324334,0.09010843808201877,0.027231407785927676,0.01243716186934749,0.026134424013249516,0.11288441654256175,0.047986081103283104,0.025087771856686755,0.08976289245415636
10,RACT,0.8,0.3,0.11486447127644465,0.11209463495382382,0.0764809120314509,0.06697383988062916,0.04962044707226249,0.03858739960688122,0.03910641939654641,0.12889545468220845,0.09134796165738118,0.037189499087619385,0.012981084657159563,0.021662295267204992,0.08240386194568529,0.0489161347468497,0.01802823561066279,0.060847348127190025
10,RACT,1.0,0.3,0.15295729394768554,0.10408757611165172,0.09790028298753253,0.0698159398223207,0.047954662028755625,0.03732136869677976,0.038036657927177184,0.12461371360531398,0.08514801909578702,0.031168673602024122,0.012717011743660526,0.020503693932522903,0.09074155764510342,0.03838686944776984,0.017906936423581342,0.03073974298233378
