Fold,Method,Alpha,Budget,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,0.3,0.7946666666666666,0.6483175854101337,0.3542976939203355,263.0590419769287,0.2956125970714594,1.0,0.5448275862068965,0.2956125970714594,0.956,1.3275862068965518,0.5246417074652515
1,Baseline (OAF),0.0,0.3,0.7786666666666666,0.5560913388141607,0.0,246.36196208000183,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,RACT,0.2,0.3,0.7923333333333333,0.6329072712081202,0.1877444589308996,270.10815501213074,0.13336324781773964,1.0,0.9514563106796117,0.13336324781773964,0.9983333333333333,1.2912621359223302,0.5163373011996703
1,RACT,0.4,0.3,0.7883333333333333,0.5997940821505199,0.10437235543018336,255.31901574134827,0.07251583297595285,1.0,1.0,0.07251583297595285,1.0,1.2444444444444445,0.5271126570804062
1,RACT,0.6,0.3,0.7786666666666666,0.5907437541260934,0.0,253.1157581806183,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,RACT,0.8,0.3,0.7786666666666666,0.5571673466124775,0.0,249.07442903518677,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,RACT,1.0,0.3,0.7786666666666666,0.5613907900437365,0.0,282.0952498912811,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2,Baseline,0.0,0.3,0.8,0.6446060354431423,0.37888198757763975,265.62158823013306,0.2878430164750207,1.0,0.5496688741721855,0.2878430164750207,0.9546666666666667,1.533112582781457,0.5293614906964665
2,Baseline (OAF),0.0,0.3,0.7786666666666666,0.5650514085451395,0.0,233.7651240825653,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2,RACT,0.2,0.3,0.7943333333333333,0.6377289981845189,0.19765929778933677,231.6302571296692,0.14029810113919217,1.0,0.9523809523809523,0.14029810113919217,0.9983333333333333,1.3523809523809525,0.5202563209548561
2,RACT,0.4,0.3,0.7896666666666666,0.6255476744305991,0.13679890560875513,274.746591091156,0.08273368261004624,1.0,0.9850746268656716,0.08273368261004624,0.9996666666666667,1.462686567164179,0.5118510653438115
2,RACT,0.6,0.3,0.7786666666666666,0.5763884949042747,0.0,265.4606759548187,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2,RACT,0.8,0.3,0.7786666666666666,0.607596266916983,0.0,270.6359930038452,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2,RACT,1.0,0.3,0.7786666666666666,0.5678658555454696,0.0,259.58388805389404,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,Baseline,0.0,0.3,0.805,0.6571293736590197,0.3899895724713244,304.35585498809814,0.28702593692086853,1.0,0.5423728813559322,0.28702593692086853,0.955,1.4474576271186441,0.5252580786729164
3,Baseline (OAF),0.0,0.3,0.7786666666666666,0.5508692518361116,0.0,255.92851614952087,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,0.2,0.3,0.7976666666666666,0.6395744579344778,0.22279129321382843,249.8418619632721,0.22798897253311423,1.0,0.7008547008547008,0.22798897253311423,0.9883333333333333,1.5128205128205128,0.5360554062171281
3,RACT,0.4,0.3,0.7923333333333333,0.6000903227636574,0.16599732262382863,279.6414279937744,0.1064331785100381,1.0,1.0,0.1064331785100381,1.0,1.4096385542168675,0.5148636760391612
3,RACT,0.6,0.3,0.7786666666666666,0.5871382576539032,0.0,279.35596990585327,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,0.8,0.3,0.7786666666666666,0.5825531363467569,0.0,256.1825816631317,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,1.0,0.3,0.7786666666666666,0.564207815852451,0.0,268.72614765167236,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,Baseline,0.0,0.3,0.802,0.6589938521208121,0.3825363825363825,281.44144797325134,0.31134135750367015,1.0,0.48322147651006714,0.31134135750367015,0.9486666666666667,1.4664429530201342,0.5317967419648147
4,Baseline (OAF),0.0,0.3,0.7786666666666666,0.5683932218600429,0.0,276.3295838832855,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,0.2,0.3,0.791,0.6384007777686088,0.18677042801556418,278.86456775665283,0.17590081094521615,1.0,0.8037383177570093,0.17590081094521615,0.993,1.439252336448598,0.5364525220072739
4,RACT,0.4,0.3,0.7876666666666666,0.5953130802318864,0.13802435723951284,283.112909078598,0.08748608101043878,1.0,0.9866666666666667,0.08748608101043878,0.9996666666666667,1.3733333333333333,0.5176994417082045
4,RACT,0.6,0.3,0.7786666666666666,0.6116362926019145,0.0,266.6776900291443,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,0.8,0.3,0.7786666666666666,0.5850223453746493,0.0,276.21218514442444,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,1.0,0.3,0.7786666666666666,0.5684741319730978,0.0,277.79747009277344,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,Baseline,0.0,0.3,0.8026666666666666,0.666167129992573,0.3807531380753138,287.98241209983826,0.306541955782884,1.0,0.5068493150684932,0.306541955782884,0.952,1.4143835616438356,0.5319568096440995
5,Baseline (OAF),0.0,0.3,0.7786666666666666,0.5742487286474666,0.0,259.93309903144836,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,RACT,0.2,0.3,0.792,0.6430416658070638,0.1958762886597938,280.5130512714386,0.10262118220217036,1.0,0.9821428571428571,0.10262118220217036,0.9993333333333333,1.2142857142857142,0.5204669265598668
