Fold,Method,Alpha,Budget,White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow
3,RACT,0.06,0.3,0.06307708851521843,0.055335874436846226,0.04654281153188308,0.04615731249926226,0.036207681224701735,0.038153308493948754,0.029622193885219437,0.031632611760562146,0.021004659828014322,0.017487541336333,0.07834652470617966,0.13108227215229135,0.08595929920269074,0.11281472591557383,0.12762526344682162,0.07895083106445352
3,RACT,0.08,0.3,0.06112840917585251,0.05794374585149748,0.04916480794699663,0.047088929515014144,0.03736842597193113,0.037661139254610725,0.030486185776159754,0.031017066011979844,0.021986939495945646,0.018100450549337878,0.07371079313133164,0.12929186229240988,0.08856122193872011,0.10926482936752452,0.12805915794406403,0.0791660357766242
3,RACT,0.1,0.3,0.060156782578446505,0.05459144368937837,0.04871314723905714,0.04669843224188834,0.03871662408652012,0.037344417166287634,0.03296091439716717,0.03240805358756135,0.020621955168457332,0.019463606922678334,0.07254329625746328,0.13153067041913188,0.08902362824232463,0.11261144738600758,0.12661593671267993,0.07599964390495026
4,Baseline,0.0,0.3,0.06151498520239855,0.06141063689456685,0.04979710830891318,0.05074515185567197,0.04126362083419802,0.04296708053406517,0.03369342978896722,0.03313349377470299,0.02338869471790425,0.01613152400108295,0.08579485418923491,0.10666304517938685,0.08065867253646763,0.11239846482449134,0.12392069241378524,0.07651854494416299
4,Baseline (OAF),0.0,0.3,0.0,0.1576096950385227,0.14195511997491755,0.0,0.0,0.0,0.11921683038376724,0.0,0.0,0.0,0.0,0.29745291656915257,0.28376543803363985,0.0,0.0,0.0
4,RACT,0.02,0.3,0.06123906780525515,0.0564438752871901,0.04776379798177323,0.05021936740019974,0.034847099526427436,0.03738272191969539,0.030357570959419634,0.030938034415107847,0.02148629016059357,0.015601860226714228,0.08025897542416223,0.12155436170493474,0.0886403476519872,0.10939546923600474,0.13283807859531035,0.08103308170522432
4,RACT,0.04,0.3,0.057638216157467004,0.05565526395489125,0.05121194997681132,0.04830402318027232,0.03951182909367066,0.03954206191376537,0.030417363050299507,0.03138378580135143,0.02177158225538133,0.017160442181009105,0.07602661697854776,0.12288007468590811,0.08914332743599072,0.11398558936325338,0.12695133619386798,0.07841653777751267
4,RACT,0.06,0.3,0.057131651784044966,0.05548677768949927,0.04923883843326085,0.046581233191372425,0.04003137979335728,0.036711278099594596,0.032772271786316455,0.03152160543017518,0.02151745781473593,0.01785674615219486,0.07994972712141822,0.12408073107822944,0.08593521278713455,0.11162855293378653,0.12992693484141998,0.07962960106345944
4,RACT,0.08,0.3,0.06125911019274878,0.05483756446365769,0.05085165683692661,0.04660901107589652,0.03881459642826861,0.037102464193402365,0.031991965950962306,0.033206987540932056,0.022597394981972566,0.01838170379008564,0.07654051542032494,0.126956275340001,0.08666084647281792,0.1096207403903508,0.12522426049494956,0.0793449064267027
4,RACT,0.1,0.3,0.06184144660702099,0.05478399121878157,0.0465040102452514,0.04785632732435085,0.03890504577198433,0.03940711961967227,0.029990347321692406,0.03109655160368232,0.021965617950687976,0.018254927974179828,0.07769667235042531,0.12738453485551351,0.085299209263823,0.11185585317335045,0.12652717872534736,0.08063116599423645
5,Baseline,0.0,0.3,0.06232968165771175,0.06062071542531257,0.05438666389027163,0.04839143922769206,0.040463468028886264,0.042239420185800174,0.03397345919124508,0.03554512006273898,0.02165203933379653,0.018169377077358433,0.08170025265659292,0.10774653195760951,0.07815850156340973,0.10923688247821843,0.12919268529224706,0.07619376197110883
5,Baseline (OAF),0.0,0.3,0.0,0.14835997396261877,0.15766806567664016,0.0,0.0,0.0,0.12468261197038949,0.0,0.0,0.0,0.0,0.2892003634402118,0.2800889849501398,0.0,0.0,0.0
5,RACT,0.02,0.3,0.06138060646278959,0.05363839450755094,0.04861505972961245,0.04837605493858998,0.037654133971693496,0.03826580566565915,0.029702562719670065,0.033203955282011595,0.02194090727546363,0.018987560384583123,0.07790429935690005,0.12642221431224349,0.08541549811829513,0.10922246804828277,0.1290593208921154,0.08021115833453928
5,RACT,0.04,0.3,0.06217730962558919,0.056818480676976806,0.047411931901718274,0.048042938316415415,0.037169307981942075,0.03876101921099821,0.031576682245356424,0.03211332167561332,0.021786596258717664,0.01902861353122129,0.07840857839437361,0.12801540343005802,0.08468464669352457,0.10854256650056847,0.12745465845523177,0.07800794510169491
5,RACT,0.06,0.3,0.05813644259743921,0.05792912765909059,0.0476205008558025,0.04931019156365756,0.03711435949919342,0.040420049096040384,0.03193371899852386,0.031005614424785298,0.020771241746618083,0.01812740419923389,0.07547373323821711,0.12691493048594948,0.08484835777022692,0.10986663626619714,0.12863498354765407,0.08189270805137047
5,RACT,0.08,0.3,0.05801040753156018,0.05974773154283803,0.05032002245002367,0.048882406493637114,0.039157057115932266,0.037546366982940414,0.028866077868367927,0.030667805399480618,0.02117864623576094,0.018197131085163465,0.07749226320571218,0.12950888015543782,0.08348809264508296,0.1111892841535717,0.1269890512045588,0.07875877592993201
5,RACT,0.1,0.3,0.060831491237116356,0.05195825258112686,0.049223628756097065,0.04644267246943836,0.03784601684719683,0.03784914357235207,0.029982420137544662,0.03256941988729371,0.02093941431835816,0.01938548673533517,0.07608284576407219,0.13372339867237462,0.0896366434904647,0.1086832860413108,0.12435765488328811,0.08048822460663033
6,Baseline,0.0,0.3,0.06482259200741047,0.058432915573242664,0.053251570664223126,0.051564083272624704,0.04066425632042538,0.04218911450595846,0.035452200944074794,0.0338042940512757,0.02262533360544545,0.018403180446446326,0.08139221139959005,0.10245630319364521,0.08132758465371119,0.1085117851342948,0.1272467635874933,0.07785581064013837
6,Baseline (OAF),0.0,0.3,0.0,0.16315461471475956,0.1423002157390547,0.0,0.0,0.0,0.12095311410635892,0.0,0.0,0.0,0.0,0.2982017946471859,0.27539026079264095,0.0,0.0,0.0
6,RACT,0.02,0.3,0.058377108456799866,0.05837232648420576,0.049591316974737856,0.04589544042204777,0.03417400534207252,0.03784224091386731,0.03250290804978175,0.03196842299387531,0.023516903618349363,0.018142842348194157,0.07838750820794294,0.1205486250307817,0.08528659899748829,0.11169107205319137,0.13025872854263146,0.08344395156403267
6,RACT,0.04,0.3,0.05955249414521761,0.05673893855909489,0.047519359386558616,0.04732468549855979,0.03620403529446778,0.03796078412120556,0.03285251273249343,0.03186376208589753,0.02178694337502026,0.018849562985754815,0.07966159183860722,0.12382840670625059,0.08565644847718162,0.11063107152727615,0.12882950132384757,0.08073990194256661
6,RACT,0.06,0.3,0.062072353882597284,0.05628927442899392,0.04898087681844973,0.04716825480615832,0.03796324114416085,0.03986034643659838,0.031223189277642713,0.03045634380105347,0.022853651218231425,0.019079791008962947,0.07518753833218715,0.1273045763052059,0.08121147166332301,0.11102749066091908,0.12666391147158526,0.08265768874393062
6,RACT,0.08,0.3,0.06025772584162893,0.05889044911740126,0.04778091417803289,0.046912180321484594,0.03692202037674284,0.039354103690534895,0.029478514110412024,0.03214131056506688,0.02096887056205461,0.018302907082090775,0.07748194615023858,0.1281862534437312,0.08783842188890587,0.10811229010862528,0.1252496292487255,0.08212246331432381
6,RACT,0.1,0.3,0.06237413882433418,0.055088799523375385,0.047530149764779296,0.04647188066300104,0.03692247419811683,0.0395659064553285,0.033569384595701045,0.0303389429611684,0.022490336051220253,0.02041582838244753,0.077043726639227,0.12900766230404742,0.0857460337324519,0.10766539276838911,0.1284659986946162,0.0773033444417959
7,Baseline,0.0,0.3,0.0604749241448961,0.05975703303346329,0.05064327560835689,0.05131866771531523,0.04061443584176248,0.04328412434293261,0.03299311990640976,0.033114377355638026,0.022762313447892143,0.019540320783508695,0.08494169730732729,0.10642499414523794,0.07889346797060826,0.11121223378783679,0.12584043826343078,0.07818457634538364
7,Baseline (OAF),0.0,0.3,0.0,0.1678748381703952,0.1404257062603052,0.0,0.0,0.0,0.1267436167024119,0.0,0.0,0.0,0.0,0.2881211580359566,0.27683468083093105,0.0,0.0,0.0
7,RACT,0.02,0.3,0.059534905621717094,0.05322309134073278,0.048847954395918165,0.04714965427120805,0.03866324588834746,0.03756121081185964,0.03379484339856606,0.032379854277278936,0.022087658098479214,0.01961660377779157,0.07862905196792763,0.124028592963688,0.0867110920686481,0.10829828257324317,0.12862192722690455,0.08085203131768953
7,RACT,0.04,0.3,0.059619215439839654,0.05370743744212053,0.04995719939671947,0.046847746716010136,0.037488841305829114,0.03683296192227966,0.03037173936291435,0.034314356077839024,0.022298101489693734,0.0192981314456591,0.07919881331760224,0.12467574487540053,0.08583866951741215,0.11203073369159747,0.12734861100839073,0.08017169699069213
7,RACT,0.06,0.3,0.05656897010400207,0.056654649857215404,0.047682682779322215,0.04688946888776713,0.03812178091125213,0.03744840947850888,0.03171300528788806,0.03329748172225735,0.021611432588204246,0.01892342351113252,0.07986126308703331,0.1278750576679794,0.08756851373299236,0.10986906312751017,0.12628078574939747,0.07963401150753725
7,RACT,0.08,0.3,0.055947160344170924,0.056120025069528505,0.047381009672288546,0.04645576893001554,0.037934126882395586,0.040407987354651634,0.0304213525482758,0.03305022650688373,0.020322554929285194,0.01901515890497949,0.07938308653436794,0.13124108317514518,0.08203158252345619,0.1161706910636666,0.12673473979832336,0.07738344576256583
7,RACT,0.1,0.3,0.060927529179613554,0.05402140321180743,0.048249507615932524,0.04771728716918682,0.03733823413776435,0.04048370286445545,0.03275122536546706,0.032403149243932984,0.01967511953310489,0.01906397993722809,0.07573934693574869,0.13249549336731706,0.08619933622298218,0.10830103319134388,0.12733901206094297,0.07729463996317208
8,Baseline,0.0,0.3,0.0623889724961323,0.06555046227641319,0.05277832840798747,0.050128237758753566,0.04271790014712788,0.04403219219810111,0.03513362215705051,0.03314560460287553,0.023799206539954747,0.017788248094612033,0.0806343518027896,0.10471244085956839,0.0785750651870592,0.10930467692069143,0.12398506935259863,0.07532562119828445
8,Baseline (OAF),0.0,0.3,0.0,0.19337883530555966,0.13638664844459453,0.0,0.0,0.0,0.11435263856926688,0.0,0.0,0.0,0.0,0.29577695773554724,0.2601049199450317,0.0,0.0,0.0
8,RACT,0.02,0.3,0.06469831141061248,0.05332012533195228,0.05172451683133943,0.04662961629000873,0.03519074976509306,0.03723988806337699,0.030356180049627847,0.03187926278176386,0.021861881876902526,0.017101056233904375,0.07665562530392746,0.12694341571430134,0.08944819825988967,0.11128605168494562,0.12738165201733334,0.07828346838502097
8,RACT,0.04,0.3,0.059148411700598647,0.05672172227802138,0.049702755002326425,0.04820770719301369,0.03760209369095114,0.036910637115077014,0.030452862542019742,0.03327514216411311,0.022303766488143396,0.016827456934304284,0.07871070597828735,0.12916778705902893,0.0826851204193028,0.11373861890153837,0.1277454798148487,0.07679973271842502
8,RACT,0.06,0.3,0.06115330978699232,0.056239383239175406,0.04849702446566338,0.04672168326285841,0.03753165028471981,0.03870548290367052,0.03199870709051684,0.02997495680521287,0.02129785869160579,0.017997441511900907,0.07852309661310702,0.1261748693844854,0.08770044199419456,0.11123670494060828,0.12547007548640365,0.08077731353888486
8,RACT,0.08,0.3,0.06252548199056181,0.06099242928237856,0.04902572306324546,0.0468149763381674,0.03804206270073976,0.038062864357179,0.03260502808555057,0.031134516764524722,0.0208759216311693,0.018246263216581352,0.07410412228256945,0.13087504679121367,0.08223110103217199,0.11000324577391972,0.12387388655301879,0.08058733013700849
8,RACT,0.1,0.3,0.06108558471727175,0.05776238693547508,0.046579669395182634,0.048636956643603645,0.037875497304077486,0.037166712441670725,0.03119915209583048,0.031385253079852835,0.022031348329658838,0.019232848451295033,0.0742088844610523,0.12990253475996283,0.08876089184370638,0.1108587101147103,0.1248074458297989,0.07850612359685087
9,Baseline,0.0,0.3,0.06224846722916138,0.0643848444255744,0.052308328362130285,0.050939190908741785,0.038109738761325444,0.04212373387576973,0.03423052397831315,0.031944950250863566,0.02281673892114315,0.018776662577180664,0.08145554066269416,0.10684905017713626,0.0769511276381555,0.11311482540493452,0.12671776814498192,0.07702850868189413
9,Baseline (OAF),0.0,0.3,0.0,0.15351939373901105,0.1582984768736242,0.0,0.0,0.0,0.11910909284853932,0.0,0.0,0.0,0.0,0.2975199985157408,0.2715530380230845,0.0,0.0,0.0
9,RACT,0.02,0.3,0.05638429045834728,0.059383753270275765,0.04783355571047509,0.048404622061205375,0.035645304883479015,0.036023907930698165,0.030273437044357806,0.03079820837180867,0.023639205148727898,0.018408679878503056,0.07949560730330492,0.12683016020766996,0.08850014336604571,0.11095503859327312,0.12750521853869354,0.0799188672331347
9,RACT,0.04,0.3,0.06175229438418338,0.056764435499577805,0.050209754689409934,0.047101500023837346,0.037203419995421996,0.03826582869475846,0.03172634078084504,0.0314337831984117,0.0216010745916229,0.017868014571586883,0.07886384925053828,0.12512928919544858,0.08303174027715521,0.10936749465216832,0.1282372438893429,0.08144393630569119
9,RACT,0.06,0.3,0.05944925995394737,0.0548147634886672,0.049569014037295654,0.04840591052337174,0.03796123993041252,0.03818255733138049,0.031166483676483864,0.03290141972701508,0.02226993999599726,0.01862383531067576,0.07676278349971474,0.12743876915116772,0.08398646311875092,0.10981641778204798,0.1273177448021187,0.08133339767095302
9,RACT,0.08,0.3,0.061830838347079,0.05126800221660393,0.04883125291851919,0.04926002017269361,0.035697313650818845,0.03792447219399289,0.031379782132705265,0.03172314074880848,0.020860770247251227,0.02160729395949158,0.07550806341780586,0.12868912843910357,0.08665673930972309,0.1116020800457279,0.12728987493081417,0.0798712272688614
9,RACT,0.1,0.3,0.06350040495431665,0.055046538615994,0.047504030405430206,0.04696231116928643,0.03729694965585317,0.039209959273582444,0.03134720587135222,0.030252772123869322,0.021689495478256736,0.018710649200673977,0.07450690054101906,0.13606982718823762,0.08668519281753839,0.10869681112416771,0.12436076329001042,0.07816018829041167
10,Baseline,0.0,0.3,0.06595071037827578,0.057311916008622,0.05509381240916239,0.051414876044130454,0.038742477263293544,0.039408742097771315,0.0354253293059277,0.03503426971494309,0.021588399831207725,0.019292223528218293,0.08350492479613157,0.10654955098774758,0.07984703719002921,0.10860260518072096,0.12469750505005837,0.07753562021376001
10,Baseline (OAF),0.0,0.3,0.0,0.1699585485388133,0.14466894823923082,0.0,0.0,0.0,0.1220940539985575,0.0,0.0,0.0,0.0,0.2829111344956692,0.2803673147277291,0.0,0.0,0.0
10,RACT,0.02,0.3,0.06234167036287024,0.055143875883845436,0.048641876349150154,0.04636753555041674,0.03668338626922344,0.03787286578443403,0.030601030510793006,0.03123852177125571,0.021708094858880794,0.018189909129860033,0.07743500766903089,0.12640067656694373,0.08585699647436056,0.11303295204842839,0.12949166982017363,0.0789939309503332
10,RACT,0.04,0.3,0.06161167860958619,0.05814845232322482,0.049037041800797446,0.04657515391983718,0.03828006278233465,0.03848104733898683,0.02993951661439262,0.031018695968341312,0.020488635980482315,0.01742650859276839,0.08130756263672309,0.12709904328442187,0.08504891002528749,0.11079410134593551,0.12520220842112473,0.0795413803557555
10,RACT,0.06,0.3,0.059679724335891776,0.053640381852112604,0.050256843703591306,0.04788181690215964,0.03787011833781216,0.04072647526891479,0.031636517053363816,0.030329714713738937,0.02186778325765989,0.018927781395381447,0.07773606962630646,0.12723143582654958,0.08432976907820801,0.11172425405357347,0.12687146064292049,0.07928985395181565
10,RACT,0.08,0.3,0.06237056131354675,0.0548248422917991,0.0483578020694334,0.04770705702019535,0.037096118237048316,0.039874538962604664,0.03110105598682142,0.0312018564271961,0.020839362546881776,0.018171198883807436,0.07656647178837203,0.12789140428030238,0.08557715077564333,0.11248502433227987,0.1258510289148699,0.0800845261691981
10,RACT,0.1,0.3,0.05977305971083054,0.05389694033671232,0.050744952358134726,0.0484296914529737,0.03803159301011125,0.03596885742641864,0.031542714956881664,0.032508542440432484,0.02163336864080361,0.02002112077740184,0.07606268200817076,0.1322125176610161,0.08591612003034703,0.10908728508273474,0.12558284166144296,0.07858771244558749
