Fold,Method,Alpha,Budget,N_ESTIMATORS,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
2,RACT,0.04,0.3,400,0.6871961102106969,0.7402241145568548,0.6116700201207244,4.064826726913452,0.2817635140062536,1.0,0.7175925925925926,0.2817635140062536,0.9011345218800648,1.3935185185185186,0.4425742058682324
2,RACT,0.06,0.3,400,0.6920583468395461,0.7413679884765293,0.6041666666666666,4.370995044708252,0.26225525425514445,1.0,0.7587939698492462,0.26225525425514445,0.9222042139384117,1.3467336683417086,0.4376631590943363
2,RACT,0.08,0.3,400,0.6742301458670988,0.7386354007795288,0.569593147751606,4.069078683853149,0.24649243259901224,1.0,0.7795698924731183,0.24649243259901224,0.93354943273906,1.3978494623655915,0.448313923380587
2,RACT,0.1,0.3,400,0.6628849270664505,0.7381111252330114,0.543859649122807,4.156732082366943,0.23955006371770143,1.0,0.8057142857142857,0.23955006371770143,0.9448946515397083,1.3542857142857143,0.44733182049187664
3,Baseline,0.0,0.3,100,0.6580226904376013,0.6925679969496695,0.5854616895874262,1.0612671375274658,0.2916530117862221,1.0,0.6798245614035088,0.2916530117862221,0.8816855753646677,1.5482456140350878,0.44267141111521235
3,Baseline (OAF),0.0,0.3,100,0.6515397082658023,0.6919007371631927,0.6025878003696857,0.768775224685669,0.29923586459719825,1.0,0.6576923076923077,0.29923586459719825,0.8557536466774717,1.4692307692307693,0.45105833932925116
3,RACT,0.02,0.3,100,0.653160453808752,0.690693314692425,0.5753968253968254,0.8516051769256592,0.2673363012444275,1.0,0.6905829596412556,0.2673363012444275,0.8881685575364667,1.4304932735426008,0.4496795736543439
3,RACT,0.04,0.3,100,0.6547811993517018,0.689581215048297,0.5696969696969698,0.8881127834320068,0.26341076940420527,1.0,0.6962616822429907,0.26341076940420527,0.8946515397082658,1.5,0.4562468215512098
3,RACT,0.06,0.3,100,0.6434359805510534,0.6871028215556685,0.5528455284552846,0.9098351001739502,0.24999036276000366,1.0,0.7298578199052133,0.24999036276000366,0.9076175040518638,1.4454976303317535,0.45883217622826467
3,RACT,0.08,0.3,100,0.653160453808752,0.6922820284697508,0.580392156862745,0.9132568836212158,0.2596962135892799,1.0,0.7336244541484717,0.2596962135892799,0.9011345218800648,1.3624454148471616,0.440028661544802
3,RACT,0.1,0.3,100,0.6596434359805511,0.6907833418064735,0.5783132530120483,1.236691951751709,0.23193949127043986,1.0,0.783410138248848,0.23193949127043986,0.9238249594813615,1.327188940092166,0.4476424693666323
3,Baseline,0.0,0.3,400,0.6628849270664505,0.6914823758684969,0.6,4.640695810317993,0.3218856008700407,1.0,0.5815899581589958,0.3218856008700407,0.8379254457050243,1.405857740585774,0.44266275887609075
3,Baseline (OAF),0.0,0.3,400,0.6580226904376013,0.693272326724284,0.608534322820037,3.416393995285034,0.2791035828915127,1.0,0.6666666666666666,0.2791035828915127,0.8606158833063209,1.426356589147287,0.44860572544484123
3,RACT,0.02,0.3,400,0.6547811993517018,0.6919431028639215,0.5880077369439071,3.9080288410186768,0.34578005226358344,1.0,0.5550847457627118,0.34578005226358344,0.8298217179902755,1.3008474576271187,0.44101082775056144
3,RACT,0.04,0.3,400,0.6547811993517018,0.6901955177088629,0.5815324165029471,4.1525890827178955,0.26541655855789636,1.0,0.6754385964912281,0.26541655855789636,0.880064829821718,1.456140350877193,0.44767674964443893
3,RACT,0.06,0.3,400,0.653160453808752,0.6916624300965937,0.5770750988142292,4.165472030639648,0.2605151956342815,1.0,0.7377777777777778,0.2605151956342815,0.9043760129659644,1.3822222222222222,0.4446765948924243
3,RACT,0.08,0.3,400,0.653160453808752,0.6892422894424673,0.5737051792828685,3.9409239292144775,0.25895429094767636,1.0,0.7149321266968326,0.25895429094767636,0.8978930307941653,1.334841628959276,0.452583001202989
3,RACT,0.1,0.3,400,0.6547811993517018,0.6939713607863074,0.5731462925851702,4.197432994842529,0.22317760733179157,1.0,0.7981651376146789,0.22317760733179157,0.9286871961102107,1.3440366972477065,0.45056480516434616
4,Baseline,0.0,0.3,100,0.6807131280388979,0.722250466022708,0.5987780040733197,1.4408328533172607,0.34290437908420157,1.0,0.6190476190476191,0.34290437908420157,0.8703403565640194,1.5809523809523809,0.43647426795104916
4,Baseline (OAF),0.0,0.3,100,0.6839546191247974,0.7255020335536351,0.6138613861386139,1.2852489948272705,0.2698062594564112,1.0,0.7053571428571429,0.2698062594564112,0.893030794165316,1.40625,0.437168362471673
4,RACT,0.02,0.3,100,0.6677471636952999,0.725443780715133,0.5858585858585859,1.267777919769287,0.26758180469163223,1.0,0.7289719626168224,0.26758180469163223,0.9059967585089141,1.439252336448598,0.4410261734356561
4,RACT,0.04,0.3,100,0.6709886547811994,0.7172248347737671,0.5671641791044776,1.0356159210205078,0.2083105285536007,1.0,0.8085106382978723,0.2083105285536007,0.9416531604538088,1.3882978723404256,0.4674176290343374
4,RACT,0.06,0.3,100,0.6774716369529984,0.7154031096424334,0.5913757700205339,0.9625709056854248,0.22201062738460253,1.0,0.7815533980582524,0.22201062738460253,0.927066450567261,1.2766990291262137,0.4585254893696981
4,RACT,0.08,0.3,100,0.6628849270664505,0.7233201999661074,0.553648068669528,1.0547068119049072,0.19458372018174055,1.0,0.7945945945945946,0.19458372018174055,0.9384116693679092,1.2864864864864864,0.4717172869061811
4,RACT,0.1,0.3,100,0.6612641815235009,0.7193537112353838,0.5406593406593406,1.006554126739502,0.18155960214638847,1.0,0.8275862068965517,0.18155960214638847,0.9513776337115073,1.3275862068965518,0.4647569728139642
4,Baseline,0.0,0.3,400,0.6742301458670988,0.7258621420098288,0.6081871345029239,4.702723026275635,0.28536826524388786,1.0,0.646551724137931,0.28536826524388786,0.86709886547812,1.4439655172413792,0.43959153196626904
4,Baseline (OAF),0.0,0.3,400,0.6709886547811994,0.7238762497881716,0.6205607476635514,3.198431968688965,0.265053023792135,1.0,0.7204724409448819,0.265053023792135,0.8849270664505673,1.5433070866141732,0.4381361227760325
4,RACT,0.02,0.3,400,0.6693679092382496,0.7256079478054568,0.5870445344129555,4.016727924346924,0.29566613622674615,1.0,0.6291079812206573,0.29566613622674615,0.8719611021069692,1.460093896713615,0.4437139615175119
4,RACT,0.04,0.3,400,0.6612641815235009,0.725872733435011,0.579476861167002,3.8846189975738525,0.2836749607944289,1.0,0.6620370370370371,0.2836749607944289,0.8816855753646677,1.4398148148148149,0.4445743906223845
4,RACT,0.06,0.3,400,0.6709886547811994,0.7227588544314523,0.5744234800838576,4.631300210952759,0.22297155392590762,1.0,0.7551020408163265,0.22297155392590762,0.9222042139384117,1.3265306122448979,0.4576869601069746
4,RACT,0.08,0.3,400,0.6709886547811994,0.7193854855109303,0.5690021231422505,4.009473085403442,0.2028334132865972,1.0,0.7947368421052632,0.2028334132865972,0.9367909238249594,1.3,0.4690433457689232
4,RACT,0.1,0.3,400,0.6774716369529984,0.7221127774953395,0.5845511482254697,4.136507987976074,0.2022215740376989,1.0,0.8181818181818182,0.2022215740376989,0.9416531604538088,1.3838383838383839,0.46086011724664644
5,Baseline,0.0,0.3,100,0.6515397082658023,0.708433951872564,0.5585215605749487,1.5544350147247314,0.30036029730530334,1.0,0.7135922330097088,0.30036029730530334,0.9043760129659644,1.4611650485436893,0.4483447964157846
5,Baseline (OAF),0.0,0.3,100,0.646677471636953,0.7033765463480766,0.6050724637681159,0.9437329769134521,0.27968446406223624,1.0,0.6642066420664207,0.27968446406223624,0.8525121555915721,1.3025830258302582,0.45156860684642397
5,RACT,0.02,0.3,100,0.6418152350081038,0.7057702084392476,0.5588822355289421,1.0244801044464111,0.2951077573825108,1.0,0.6318181818181818,0.2951077573825108,0.8687196110210698,1.4272727272727272,0.4541099395667877
5,RACT,0.04,0.3,100,0.6337115072933549,0.7025292323335028,0.5291666666666667,1.005605697631836,0.26059550122478375,1.0,0.7035175879396985,0.26059550122478375,0.9043760129659644,1.407035175879397,0.46210469839189444
5,RACT,0.06,0.3,100,0.640194489465154,0.7032812235214371,0.5450819672131147,1.035933017730713,0.22285498077600813,1.0,0.7681159420289855,0.22285498077600813,0.9222042139384117,1.2995169082125604,0.4588371659927103
5,RACT,0.08,0.3,100,0.6288492706645057,0.7005962972377563,0.5032537960954447,0.9259138107299805,0.2510148175986867,1.0,0.7333333333333333,0.2510148175986867,0.9222042139384117,1.3722222222222222,0.46743373883594797
5,RACT,0.1,0.3,100,0.6272285251215559,0.6972705897305541,0.5,1.1957671642303467,0.2258078625305268,1.0,0.7877094972067039,0.2258078625305268,0.9384116693679092,1.3575418994413408,0.4685494885939779
5,Baseline,0.0,0.3,400,0.6369529983792545,0.706034994068802,0.5625,4.851163864135742,0.2794205330649492,1.0,0.683982683982684,0.2794205330649492,0.8816855753646677,1.5324675324675325,0.45012815116134886
5,Baseline (OAF),0.0,0.3,400,0.6450567260940032,0.7034295034739875,0.5844402277039848,3.5533885955810547,0.278983660626041,1.0,0.6504065040650406,0.278983660626041,0.8606158833063209,1.491869918699187,0.4519343187102906
5,RACT,0.02,0.3,400,0.6385737439222042,0.7094348415522792,0.5439672801635992,3.8696420192718506,0.26575229269098194,1.0,0.7259615384615384,0.26575229269098194,0.9076175040518638,1.4423076923076923,0.4498937854884081
5,RACT,0.04,0.3,400,0.6337115072933549,0.7042185646500594,0.5498007968127491,4.07331109046936,0.255175611662516,1.0,0.7420814479638009,0.255175611662516,0.9076175040518638,1.506787330316742,0.45687671445077094
5,RACT,0.06,0.3,400,0.6434359805510534,0.7072371208269784,0.5491803278688525,3.9851667881011963,0.2400138323363907,1.0,0.7681159420289855,0.2400138323363907,0.9222042139384117,1.4492753623188406,0.454984328880846
5,RACT,0.08,0.3,400,0.6434359805510534,0.7035936705643111,0.5378151260504201,4.264686107635498,0.22960895450434665,1.0,0.7538461538461538,0.22960895450434665,0.9222042139384117,1.323076923076923,0.4628847264294816
5,RACT,0.1,0.3,400,0.6385737439222042,0.7048911201491272,0.5363825363825364,4.055511951446533,0.2041584769150857,1.0,0.81,0.2041584769150857,0.9384116693679092,1.405,0.4627986388730642
6,Baseline,0.0,0.3,100,0.6418152350081038,0.6974347568208779,0.5386221294363257,1.04276704788208,0.2855762891570163,1.0,0.6464646464646465,0.2855762891570163,0.8865478119935171,1.404040404040404,0.4289172423189793
6,Baseline (OAF),0.0,0.3,100,0.653160453808752,0.6929386968310456,0.5578512396694215,1.1179542541503906,0.22563296006852201,1.0,0.7635467980295566,0.22563296006852201,0.9222042139384117,1.3152709359605912,0.4365294533228835
6,RACT,0.02,0.3,100,0.6369529983792545,0.6975353753601086,0.5254237288135594,1.013962984085083,0.27752460123708167,1.0,0.6492146596858639,0.27752460123708167,0.8914100486223663,1.4136125654450262,0.4363764915264039
6,RACT,0.04,0.3,100,0.653160453808752,0.6975989239112015,0.5685483870967741,1.0088751316070557,0.2658915977302991,1.0,0.6883720930232559,0.2658915977302991,0.8914100486223663,1.4186046511627908,0.4376768129308972
6,RACT,0.06,0.3,100,0.6547811993517018,0.6961902643619726,0.5496828752642707,0.926645040512085,0.20896662122157297,1.0,0.8125,0.20896662122157297,0.9416531604538088,1.328125,0.4425094303402994
6,RACT,0.08,0.3,100,0.6580226904376013,0.6941461193018132,0.5631469979296068,1.0975837707519531,0.22682815546720744,1.0,0.7920792079207921,0.22682815546720744,0.9319286871961102,1.5396039603960396,0.43565558616179406
6,RACT,0.1,0.3,100,0.6515397082658023,0.693388832401288,0.5146726862302483,0.9487979412078857,0.17375514239873963,1.0,0.8024691358024691,0.17375514239873963,0.9481361426256077,1.2654320987654322,0.4624697743992682
6,Baseline,0.0,0.3,400,0.6547811993517018,0.701125868496865,0.5644171779141105,4.5160908699035645,0.2913061944194451,1.0,0.6442307692307693,0.2913061944194451,0.880064829821718,1.3798076923076923,0.4336738455511538
6,Baseline (OAF),0.0,0.3,400,0.6418152350081038,0.6965185985426199,0.5462012320328542,3.3972909450531006,0.24895701735233505,1.0,0.7233009708737864,0.24895701735233505,0.9076175040518638,1.4514563106796117,0.4340381495549905
6,RACT,0.02,0.3,400,0.646677471636953,0.6996695475343162,0.5477178423236515,3.9955289363861084,0.3057930469817133,1.0,0.5970149253731343,0.3057930469817133,0.8687196110210698,1.2487562189054726,0.4336886147060318
6,RACT,0.04,0.3,400,0.6418152350081038,0.700945814268768,0.5405405405405406,3.9784460067749023,0.23513529458433402,1.0,0.765,0.23513529458433402,0.9238249594813615,1.46,0.4347030117613979
6,RACT,0.06,0.3,400,0.640194489465154,0.7006121843755295,0.508849557522124,4.958505153656006,0.18972498781927227,1.0,0.7894736842105263,0.18972498781927227,0.9416531604538088,1.263157894736842,0.45329387237495167
6,RACT,0.08,0.3,400,0.653160453808752,0.6936271394678868,0.5504201680672269,4.02065896987915,0.18366174539546468,1.0,0.8153846153846154,0.18366174539546468,0.9416531604538088,1.235897435897436,0.45391611750343225
6,RACT,0.1,0.3,400,0.6515397082658023,0.6953800203355363,0.5454545454545454,4.662904739379883,0.19975128613505908,1.0,0.8333333333333334,0.19975128613505908,0.9481361426256077,1.171875,0.43861502546019016
7,Baseline,0.0,0.3,100,0.6726094003241491,0.7207147093712931,0.5943775100401606,1.1039338111877441,0.3208488779147369,1.0,0.6221198156682027,0.3208488779147369,0.86709886547812,1.4147465437788018,0.4375884036580363
7,Baseline (OAF),0.0,0.3,100,0.6807131280388979,0.7174737332655482,0.6083499005964215,1.0126416683197021,0.28858470361803845,1.0,0.6351351351351351,0.28858470361803845,0.8687196110210698,1.3693693693693694,0.4403924958286207
7,RACT,0.02,0.3,100,0.6758508914100486,0.7257721148957803,0.5934959349593495,0.9400582313537598,0.3064290459565215,1.0,0.6492890995260664,0.3064290459565215,0.880064829821718,1.4360189573459716,0.44282226080718623
7,RACT,0.04,0.3,100,0.6726094003241491,0.7214137434333164,0.5720338983050848,0.9639608860015869,0.25095934361652567,1.0,0.7277486910994765,0.25095934361652567,0.9157212317666127,1.3455497382198953,0.45905661262379105
7,RACT,0.06,0.3,100,0.6839546191247974,0.7207835536349771,0.5995893223819302,0.9582979679107666,0.24678587509829816,1.0,0.7233009708737864,0.24678587509829816,0.9076175040518638,1.3592233009708738,0.4413700412670349
7,RACT,0.08,0.3,100,0.6709886547811994,0.7168753177427555,0.5726315789473684,1.3777060508728027,0.2381539011798553,1.0,0.7577319587628866,0.2381539011798553,0.9238249594813615,1.3608247422680413,0.4534197838609858
7,RACT,0.1,0.3,100,0.6677471636952999,0.7211913235044908,0.5474613686534218,1.1019487380981445,0.21357794992797757,1.0,0.7848837209302325,0.21357794992797757,0.940032414910859,1.3255813953488371,0.4541454193738814
7,Baseline,0.0,0.3,400,0.6758508914100486,0.7250307151330283,0.5951417004048583,4.831977128982544,0.3137441355171511,1.0,0.6291079812206573,0.3137441355171511,0.8719611021069692,1.3333333333333333,0.4411987681220294
7,Baseline (OAF),0.0,0.3,400,0.6823338735818476,0.7250518979833925,0.6095617529880479,3.686328172683716,0.2899890253908878,1.0,0.665158371040724,0.2899890253908878,0.880064829821718,1.4660633484162895,0.44362159786904776
7,RACT,0.02,0.3,400,0.6790923824959482,0.7272231401457381,0.5892116182572614,4.143826007843018,0.3166454137784031,1.0,0.6517412935323383,0.3166454137784031,0.8865478119935171,1.4228855721393034,0.4330607404756752
7,RACT,0.04,0.3,400,0.6677471636952999,0.7263493475682088,0.5610278372591007,4.092430830001831,0.29663805185701186,1.0,0.6720430107526881,0.29663805185701186,0.9011345218800648,1.4623655913978495,0.4429010632201366
7,RACT,0.06,0.3,400,0.6758508914100486,0.7251684036603966,0.5780590717299577,4.065015077590942,0.2464219689643494,1.0,0.7564766839378239,0.2464219689643494,0.9238249594813615,1.4818652849740932,0.4445354177862125
7,RACT,0.08,0.3,400,0.6677471636952999,0.7215620233858668,0.5514223194748359,4.261125087738037,0.2317335856584042,1.0,0.7613636363636364,0.2317335856584042,0.9319286871961102,1.4204545454545454,0.4490336703002727
7,RACT,0.1,0.3,400,0.6742301458670988,0.7241145568547703,0.5620915032679739,4.474776983261108,0.23063250314086128,1.0,0.797752808988764,0.23063250314086128,0.9416531604538088,1.3651685393258426,0.441067740308108
8,Baseline,0.0,0.3,100,0.711038961038961,0.7486181972789117,0.6615969581749049,1.0572600364685059,0.30271914486858026,1.0,0.6260162601626016,0.30271914486858026,0.8506493506493507,1.2479674796747968,0.45067712160243056
8,Baseline (OAF),0.0,0.3,100,0.7126623376623377,0.7622236394557824,0.6641366223908919,1.2535529136657715,0.2891416433306881,1.0,0.6923076923076923,0.2891416433306881,0.8766233766233766,1.4777327935222673,0.4460679650583974
8,RACT,0.02,0.3,100,0.7077922077922078,0.7551658163265307,0.6370967741935484,0.9226233959197998,0.2798658140236214,1.0,0.7129629629629629,0.2798658140236214,0.8993506493506493,1.5648148148148149,0.452170372554541
8,RACT,0.04,0.3,100,0.7045454545454546,0.7536777210884356,0.6208333333333333,1.0221869945526123,0.2799780987268518,1.0,0.67,0.2799780987268518,0.8928571428571429,1.475,0.4451947413573682
8,RACT,0.06,0.3,100,0.7094155844155844,0.7593856292517007,0.6278586278586279,1.0303380489349365,0.2278418916929726,1.0,0.7512437810945274,0.2278418916929726,0.9188311688311688,1.3582089552238805,0.45044313067236064
8,RACT,0.08,0.3,100,0.6996753246753247,0.7592740221088435,0.6072186836518046,0.9537889957427979,0.2198445262085162,1.0,0.774869109947644,0.2198445262085162,0.9301948051948052,1.4397905759162304,0.45941204308075856
8,RACT,0.1,0.3,100,0.698051948051948,0.7577115221088435,0.6092436974789917,1.1142699718475342,0.21930449001829203,1.0,0.8010204081632653,0.21930449001829203,0.9366883116883117,1.3928571428571428,0.46157560460667807
8,Baseline,0.0,0.3,400,0.7077922077922078,0.7526732568027211,0.6484375,5.285979986190796,0.31158363628051383,1.0,0.6293103448275862,0.31158363628051383,0.8603896103896104,1.5646551724137931,0.4416206108221097
8,Baseline (OAF),0.0,0.3,400,0.7191558441558441,0.7623352465986394,0.6778398510242086,3.4678151607513428,0.2872977412904069,1.0,0.6809338521400778,0.2872977412904069,0.8668831168831169,1.6031128404669261,0.44559363039279487
8,RACT,0.02,0.3,400,0.7159090909090909,0.7556388180272109,0.6601941747572816,4.534013032913208,0.28440598193899763,1.0,0.6468085106382979,0.28440598193899763,0.8652597402597403,1.4382978723404256,0.4427235763998653
8,RACT,0.04,0.3,400,0.7126623376623377,0.7534757653061225,0.6467065868263473,4.1536149978637695,0.2744413615661646,1.0,0.7285067873303167,0.2744413615661646,0.9025974025974026,1.3212669683257918,0.44706868678930034
8,RACT,0.06,0.3,400,0.7061688311688312,0.7548628826530611,0.6221294363256786,4.646608114242554,0.23277028841185995,1.0,0.7638190954773869,0.23277028841185995,0.9237012987012987,1.4673366834170853,0.4556231840722284
8,RACT,0.08,0.3,400,0.7077922077922078,0.7557716836734694,0.6280991735537191,4.257207155227661,0.24604456437598718,1.0,0.7696078431372549,0.24604456437598718,0.9237012987012987,1.3774509803921569,0.4474976748149821
8,RACT,0.1,0.3,400,0.7094155844155844,0.7607196003401361,0.6263048016701461,4.657822847366333,0.21512961161716315,1.0,0.8241206030150754,0.21512961161716315,0.9431818181818182,1.35678391959799,0.45253707270186055
9,Baseline,0.0,0.3,100,0.6948051948051948,0.7399054549317469,0.6384615384615385,1.4778366088867188,0.25920571752828003,1.0,0.6903765690376569,0.25920571752828003,0.8798701298701299,1.3682008368200838,0.4416543413803514
9,Baseline (OAF),0.0,0.3,100,0.6931818181818182,0.7443299516651618,0.638623326959847,0.8589260578155518,0.27182529942610156,1.0,0.6487603305785123,0.27182529942610156,0.862012987012987,1.4504132231404958,0.4476812658437568
9,RACT,0.02,0.3,100,0.6931818181818182,0.7443405747065385,0.6286836935166994,0.9463188648223877,0.2408387089775868,1.0,0.706140350877193,0.2408387089775868,0.8912337662337663,1.3640350877192982,0.4475480342470478
9,RACT,0.04,0.3,100,0.7045454545454546,0.7371222180910394,0.6239669421487604,0.9483890533447266,0.25202673071269016,1.0,0.7192118226600985,0.25202673071269016,0.9074675324675324,1.4334975369458127,0.45371669067586606
9,RACT,0.06,0.3,100,0.6996753246753247,0.7311839379614384,0.6292585170340681,0.9549210071563721,0.1990803856831156,1.0,0.7844036697247706,0.1990803856831156,0.9237012987012987,1.389908256880734,0.46589793404179
9,RACT,0.08,0.3,100,0.6948051948051948,0.7342911775641366,0.6131687242798354,1.2806200981140137,0.21313531211801248,1.0,0.775609756097561,0.21313531211801248,0.9253246753246753,1.4292682926829268,0.46353943056943814
9,RACT,0.1,0.3,100,0.6834415584415584,0.722053433898125,0.5945945945945946,1.1188971996307373,0.19410267631650535,1.0,0.855,0.19410267631650535,0.952922077922078,1.41,0.46174717867249837
9,Baseline,0.0,0.3,400,0.6915584415584416,0.7388006586285654,0.6387832699619771,4.813112735748291,0.2845360742707414,1.0,0.636734693877551,0.2845360742707414,0.8555194805194806,1.3265306122448979,0.44498723859511913
9,Baseline (OAF),0.0,0.3,400,0.689935064935065,0.7406490678281192,0.6389413988657845,3.7681288719177246,0.2889098255725667,1.0,0.5967741935483871,0.2889098255725667,0.8376623376623377,1.4475806451612903,0.44578740496294245
9,RACT,0.02,0.3,400,0.6931818181818182,0.739549583045626,0.6372360844529751,4.495152711868286,0.27804814443858905,1.0,0.6291666666666667,0.27804814443858905,0.8555194805194806,1.3916666666666666,0.4460491001053162
9,RACT,0.04,0.3,400,0.698051948051948,0.7380729802942583,0.6324110671936759,4.964040040969849,0.2721497427353933,1.0,0.6311111111111111,0.2721497427353933,0.8652597402597403,1.36,0.4490858274341225
9,RACT,0.06,0.3,400,0.6996753246753247,0.7395389600042492,0.6169772256728778,4.233130931854248,0.22086153467732136,1.0,0.7524752475247525,0.22086153467732136,0.9188311688311688,1.381188118811881,0.465659263391286
9,RACT,0.08,0.3,400,0.6948051948051948,0.7351516439156531,0.6131687242798354,5.191472291946411,0.2352612889122211,1.0,0.7170731707317073,0.2352612889122211,0.9058441558441559,1.4,0.46578374900048264
9,RACT,0.1,0.3,400,0.689935064935065,0.7313804642269082,0.6172344689378758,4.322484016418457,0.19035242914629863,1.0,0.8165137614678899,0.19035242914629863,0.935064935064935,1.3073394495412844,0.4613089873944351
10,Baseline,0.0,0.3,100,0.663961038961039,0.730838689116694,0.5917159763313609,1.019881010055542,0.25488047326699054,1.0,0.7433628318584071,0.25488047326699054,0.9058441558441559,1.4424778761061947,0.439067401697202
