Fold,Method,Alpha,Budget,N_ESTIMATORS,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
3,RACT,0.2,0.3,100,0.796,0.6363399875185674,0.22335025380710663,130.59955978393555,0.16156091425892416,1.0,0.9032258064516129,0.16156091425892416,0.996,1.564516129032258,0.5138764735872465
3,RACT,0.4,0.3,100,0.7873333333333333,0.5947828127578808,0.10140845070422536,123.51638913154602,0.09729784430040773,1.0,1.0,0.09729784430040773,1.0,1.065217391304348,0.5076788332235007
3,RACT,0.6,0.3,100,0.7786666666666666,0.5602171098778677,0.0,121.01315808296204,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,0.8,0.3,100,0.7786666666666666,0.5650107923130879,0.0,117.9505352973938,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,1.0,0.3,100,0.7786666666666666,0.5577230798192772,0.0,113.52581000328064,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,Baseline,0.0,0.3,400,0.8043333333333333,0.6766915693596302,0.39671120246659813,493.4345099925995,0.2966777362231134,1.0,0.517799352750809,0.2966777362231134,0.9503333333333334,1.343042071197411,0.526813011551427
3,Baseline (OAF),0.0,0.3,400,0.7786666666666666,0.5509501619491666,0.0,522.8214967250824,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,0.2,0.3,400,0.7966666666666666,0.6532824362518567,0.21593830334190228,528.4387559890747,0.2081456944491653,1.0,0.7543859649122807,0.2081456944491653,0.9906666666666667,1.5087719298245614,0.5195735309490869
3,RACT,0.4,0.3,400,0.7876666666666666,0.6174995358144909,0.1262002743484225,575.8506188392639,0.11177990084337941,1.0,0.9846153846153847,0.11177990084337941,0.9996666666666667,1.6923076923076923,0.5170865715378471
3,RACT,0.6,0.3,400,0.7786666666666666,0.6173915482134015,0.0,496.30741906166077,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,0.8,0.3,400,0.7786666666666666,0.6134411361198218,0.0,488.98309111595154,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3,RACT,1.0,0.3,400,0.7786666666666666,0.5718333522445949,0.0,485.8368091583252,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,Baseline,0.0,0.3,100,0.8013333333333333,0.656447278841393,0.37656903765690375,122.10421514511108,0.30155304382419906,0.9931506849315068,0.5205479452054794,0.3036327199885039,0.9533333333333334,1.3827586206896552,0.5306051899566936
4,Baseline (OAF),0.0,0.3,100,0.7786666666666666,0.5698296181300545,0.0,118.41723585128784,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,0.2,0.3,100,0.7913333333333333,0.617001825796336,0.1953727506426735,112.48061895370483,0.2095254674765938,1.0,0.7631578947368421,0.2095254674765938,0.991,1.412280701754386,0.5305981082639112
4,RACT,0.4,0.3,100,0.79,0.5809713597540848,0.18393782383419688,117.95198321342468,0.17891527726866904,1.0,0.8796296296296297,0.17891527726866904,0.9956666666666667,1.787037037037037,0.5224326206682156
4,RACT,0.6,0.3,100,0.779,0.572764302071299,0.0030075187969924814,116.80278301239014,0.028274918716969855,1.0,1.0,0.028274918716969855,1.0,1.0,0.6055423873599466
4,RACT,0.8,0.3,100,0.7786666666666666,0.5664001253300874,0.0,132.35050702095032,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,1.0,0.3,100,0.7786666666666666,0.5592300709688067,0.0,119.02425122261047,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,Baseline,0.0,0.3,400,0.8016666666666666,0.6624391401221325,0.3821391484942887,514.8600671291351,0.3187065882393969,1.0,0.4916387959866221,0.3187065882393969,0.9493333333333334,1.471571906354515,0.5281820860384827
4,Baseline (OAF),0.0,0.3,400,0.7786666666666666,0.5689286469508169,0.0,518.5301651954651,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,0.2,0.3,400,0.7913333333333333,0.6521948238158112,0.1953727506426735,516.4855287075043,0.213479058969983,1.0,0.7280701754385965,0.213479058969983,0.9896666666666667,1.5789473684210527,0.5281909974370554
4,RACT,0.4,0.3,400,0.7906666666666666,0.6151054345807889,0.1801566579634465,550.9880368709564,0.11515098897275648,1.0,0.9803921568627451,0.11515098897275648,0.9993333333333333,1.4019607843137254,0.5133207387483486
4,RACT,0.6,0.3,400,0.7786666666666666,0.613072366520878,0.0,540.102518081665,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,0.8,0.3,400,0.7786666666666666,0.5834528181218023,0.0,528.3456778526306,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4,RACT,1.0,0.3,400,0.7786666666666666,0.5743489798234032,0.0,535.4530429840088,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,Baseline,0.0,0.3,100,0.8033333333333333,0.66073809364169,0.3879668049792531,123.0035789012909,0.2945150122767569,1.0,0.55,0.2945150122767569,0.955,1.66,0.5275027133265842
5,Baseline (OAF),0.0,0.3,100,0.7786666666666666,0.5702122488240634,0.0,125.31802701950073,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,RACT,0.2,0.3,100,0.7913333333333333,0.6299487332893217,0.20759493670886076,111.91812205314636,0.10948624042478385,1.0,0.9761904761904762,0.10948624042478385,0.999,1.3888888888888888,0.5125028468147087
5,RACT,0.4,0.3,100,0.79,0.5953172707955108,0.1532258064516129,133.97654509544373,0.09763746280572942,1.0,1.0,0.09763746280572942,1.0,1.45,0.5068248496161802
5,RACT,0.6,0.3,100,0.7786666666666666,0.5877433105710513,0.0,117.61654901504517,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,RACT,0.8,0.3,100,0.7786666666666666,0.5630728178123453,0.0,125.61301684379578,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,RACT,1.0,0.3,100,0.7786666666666666,0.5340512306073609,0.0,112.0502758026123,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,Baseline,0.0,0.3,400,0.8013333333333333,0.6747574630714641,0.3646055437100213,485.4445250034332,0.28577839131915134,1.0,0.5620437956204379,0.28577839131915134,0.96,1.510948905109489,0.5275358336723016
5,Baseline (OAF),0.0,0.3,400,0.7786666666666666,0.575927532905595,0.0,514.8552780151367,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,RACT,0.2,0.3,400,0.7936666666666666,0.6472286835698962,0.2094508301404853,514.917473077774,0.15610976513854632,1.0,0.8907563025210085,0.15610976513854632,0.9956666666666667,1.7563025210084033,0.5208416132647711
5,RACT,0.4,0.3,400,0.7866666666666666,0.6236358103647467,0.11845730027548208,530.0655732154846,0.09102688343587807,1.0,1.0,0.09102688343587807,1.0,1.5,0.5175168429431211
5,RACT,0.6,0.3,400,0.7786666666666666,0.6212858712246246,0.0,463.2733221054077,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,RACT,0.8,0.3,400,0.7786666666666666,0.5847019284329097,0.0,486.3117513656616,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,RACT,1.0,0.3,400,0.7786666666666666,0.5846509969673213,0.0,472.20900297164917,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,Baseline,0.0,0.3,100,0.8066666666666666,0.6935402139379436,0.437984496124031,120.27683997154236,0.2392693040321104,1.0,0.6684782608695652,0.2392693040321104,0.9593333333333334,1.2146739130434783,0.5108088867188565
6,Baseline (OAF),0.0,0.3,100,0.7796666666666666,0.5881533411041426,0.008995502248875561,121.9750120639801,0.0028395179733377712,1.0,1.0,0.0028395179733377712,1.0,1.0,0.5164374294836901
6,RACT,0.2,0.3,100,0.7943333333333333,0.6661278031647136,0.20795892169448013,121.74399280548096,0.13897803363806485,1.0,0.8956521739130435,0.13897803363806485,0.996,1.208695652173913,0.5032028900236448
6,RACT,0.4,0.3,100,0.794,0.6433491887068823,0.20565552699228795,113.22183299064636,0.11860147240767659,1.0,0.9649122807017544,0.11860147240767659,0.9986666666666667,1.4385964912280702,0.5014219647726125
6,RACT,0.6,0.3,100,0.7786666666666666,0.6144945793447764,0.0,104.23394131660461,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,RACT,0.8,0.3,100,0.7786666666666666,0.6046029150849975,0.0,103.44133520126343,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,RACT,1.0,0.3,100,0.7786666666666666,0.5842680439222644,0.0,104.45421409606934,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,Baseline,0.0,0.3,400,0.806,0.7129218930516587,0.43713733075435207,478.89108085632324,0.2635990404925754,1.0,0.6243243243243243,0.2635990404925754,0.9536666666666667,1.3702702702702703,0.5136086575265358
6,Baseline (OAF),0.0,0.3,400,0.7786666666666666,0.5888099701889751,0.0,491.786630153656,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,RACT,0.2,0.3,400,0.8003333333333333,0.6927153176060407,0.27040194884287455,489.71159291267395,0.16863588174448646,1.0,0.8280254777070064,0.16863588174448646,0.991,1.3821656050955413,0.5106729215086998
6,RACT,0.4,0.3,400,0.794,0.6554947314944709,0.2036082474226804,533.1891689300537,0.10565681288956982,1.0,1.0,0.10565681288956982,1.0,1.2767857142857142,0.49644427396780244
6,RACT,0.6,0.3,400,0.7786666666666666,0.6558180495956429,0.0,476.45512676239014,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,RACT,0.8,0.3,400,0.7786666666666666,0.6079037898168015,0.0,470.3097450733185,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,RACT,1.0,0.3,400,0.7786666666666666,0.6227225898456842,0.0,488.17665791511536,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,Baseline,0.0,0.3,100,0.8196666666666667,0.695518548421969,0.43704474505723206,114.05268907546997,0.3132384047390485,1.0,0.4899328859060403,0.3132384047390485,0.9493333333333334,1.5402684563758389,0.5335264594782564
7,Baseline (OAF),0.0,0.3,100,0.779,0.5782351714919863,0.0,101.84065699577332,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,RACT,0.2,0.3,100,0.803,0.667661548013432,0.23544631306597671,105.13007616996765,0.22267752874229058,1.0,0.7181818181818181,0.22267752874229058,0.9896666666666667,1.6272727272727272,0.5296828026663005
7,RACT,0.4,0.3,100,0.7913333333333333,0.6220631961023111,0.12813370473537605,114.88454985618591,0.13109504994960952,1.0,0.9454545454545454,0.13109504994960952,0.999,1.490909090909091,0.5215149492594843
7,RACT,0.6,0.3,100,0.779,0.6376321372168234,0.0,101.82247304916382,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,RACT,0.8,0.3,100,0.779,0.5855588277245002,0.0,100.98535084724426,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,RACT,1.0,0.3,100,0.779,0.5862368185482283,0.0,110.76645398139954,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,Baseline,0.0,0.3,400,0.819,0.6975618791672556,0.43846949327817986,525.5827140808105,0.2752473532280467,1.0,0.5888157894736842,0.2752473532280467,0.9583333333333334,1.3355263157894737,0.524091605674386
7,Baseline (OAF),0.0,0.3,400,0.779,0.5954243848225574,0.0,529.2978632450104,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,RACT,0.2,0.3,400,0.8043333333333333,0.6818002866858865,0.240620957309185,523.2618980407715,0.17119129919729242,1.0,0.9181818181818182,0.17119129919729242,0.997,1.490909090909091,0.5293612373341279
7,RACT,0.4,0.3,400,0.7933333333333333,0.6664562668489271,0.143646408839779,533.8935439586639,0.11110506386637678,1.0,1.0,0.11110506386637678,1.0,1.6229508196721312,0.5222261035756882
7,RACT,0.6,0.3,400,0.779,0.6477687615647293,0.0,523.2212879657745,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,RACT,0.8,0.3,400,0.779,0.6239274288432335,0.0,537.6339418888092,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7,RACT,1.0,0.3,400,0.779,0.6117603817143196,0.0,492.9878318309784,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8,Baseline,0.0,0.3,100,0.808,0.6665482360944115,0.3885350318471338,123.41457104682922,0.32892367205190937,1.0,0.4874551971326165,0.32892367205190937,0.9523333333333334,1.4802867383512546,0.5286504644947096
8,Baseline (OAF),0.0,0.3,100,0.779,0.5693928932621073,0.0,110.70697093009949,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8,RACT,0.2,0.3,100,0.794,0.640991434920303,0.16486486486486487,106.70631003379822,0.11825344985652905,1.0,0.974025974025974,0.11825344985652905,0.9993333333333333,1.2597402597402598,0.5087588660546776
8,RACT,0.4,0.3,100,0.7903333333333333,0.6158086420111641,0.12027972027972028,112.0378041267395,0.1156362556812906,1.0,1.0,0.1156362556812906,1.0,1.4423076923076923,0.5070722246320837
8,RACT,0.6,0.3,100,0.7793333333333333,0.5738535630176498,0.0030120481927710845,125.67516303062439,0.0,1.0,1.0,0.0,1.0,1.0,0.6600073887211717
8,RACT,0.8,0.3,100,0.779,0.5528978057106124,0.0,114.66830897331238,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8,RACT,1.0,0.3,100,0.779,0.5574443134286071,0.0,115.1103630065918,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8,Baseline,0.0,0.3,400,0.8093333333333333,0.6716042857022998,0.3862660944206008,530.1703779697418,0.2969221921090608,1.0,0.5278810408921933,0.2969221921090608,0.9576666666666667,1.4312267657992566,0.5218288418127085
8,Baseline (OAF),0.0,0.3,400,0.779,0.578591431306073,0.0,518.0214278697968,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8,RACT,0.2,0.3,400,0.7953333333333333,0.6576675566708036,0.17694369973190346,491.87535524368286,0.19819029199753488,1.0,0.8192771084337349,0.19819029199753488,0.995,1.6506024096385543,0.5169312686450775
8,RACT,0.4,0.3,400,0.791,0.6285400898781552,0.14227086183310536,476.92205691337585,0.1315959434960614,1.0,0.9852941176470589,0.1315959434960614,0.9996666666666667,1.4558823529411764,0.5017071450005697
8,RACT,0.6,0.3,400,0.779,0.609400160445996,0.0,497.94872093200684,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8,RACT,0.8,0.3,400,0.779,0.5854726670629411,0.0,506.7025799751282,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8,RACT,1.0,0.3,400,0.779,0.5926908006874781,0.0,488.613196849823,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,Baseline,0.0,0.3,100,0.8073333333333333,0.6598486799347631,0.37173913043478257,123.25089001655579,0.31915854400031296,1.0,0.4708171206225681,0.31915854400031296,0.9546666666666667,1.6147859922178989,0.525247065725753
9,Baseline (OAF),0.0,0.3,100,0.779,0.5676864603844896,0.0,112.2340190410614,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,RACT,0.2,0.3,100,0.7943333333333333,0.6264977272301896,0.1740294511378849,109.18680596351624,0.15343746676316133,1.0,0.8571428571428571,0.15343746676316133,0.996,1.3452380952380953,0.5179175063739573
9,RACT,0.4,0.3,100,0.7883333333333333,0.593449466287947,0.1093969144460028,98.75737118721008,0.09821613756601591,1.0,0.96,0.09821613756601591,0.9993333333333333,1.34,0.5187429358651737
9,RACT,0.6,0.3,100,0.779,0.5685583933715023,0.0,113.0706000328064,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,RACT,0.8,0.3,100,0.779,0.5676144984836369,0.0,113.22926115989685,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,RACT,1.0,0.3,100,0.779,0.5658048018917913,0.0,112.01687812805176,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,Baseline,0.0,0.3,400,0.807,0.6700127337067607,0.3658269441401972,529.943174123764,0.3253270743082323,1.0,0.472,0.3253270743082323,0.956,1.404,0.5197332598076888
9,Baseline (OAF),0.0,0.3,400,0.779,0.5808048244807288,0.0,525.3132672309875,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,RACT,0.2,0.3,400,0.7946666666666666,0.659917737543653,0.17866666666666667,477.8894510269165,0.20466256722957188,1.0,0.7471264367816092,0.20466256722957188,0.9926666666666667,1.6781609195402298,0.5303034448104696
9,RACT,0.4,0.3,400,0.7873333333333333,0.6296208091873726,0.09116809116809117,485.27474212646484,0.0860596180752727,1.0,1.0,0.0860596180752727,1.0,1.435897435897436,0.5057650988788809
9,RACT,0.6,0.3,400,0.779,0.6123835136898643,0.0,477.6213729381561,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,RACT,0.8,0.3,400,0.779,0.5830708176098194,0.0,516.8587441444397,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9,RACT,1.0,0.3,400,0.779,0.6063019263200492,0.0,481.2081820964813,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,Baseline,0.0,0.3,100,0.812,0.6899323041813414,0.3829321663019694,131.3251609802246,0.2528370191634191,1.0,0.6454183266932271,0.2528370191634191,0.9703333333333334,1.3984063745019921,0.5338385273377223
10,Baseline (OAF),0.0,0.3,100,0.779,0.5764183755197875,0.0,108.28885912895203,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,RACT,0.2,0.3,100,0.7986666666666666,0.6608358165029614,0.21354166666666669,111.40227890014648,0.14555160140711576,1.0,0.8952380952380953,0.14555160140711576,0.9963333333333333,1.4952380952380953,0.5396906345764776
10,RACT,0.4,0.3,100,0.7896666666666666,0.6051811923215683,0.1296551724137931,109.50643992424011,0.10173613650738732,1.0,0.9838709677419355,0.10173613650738732,0.9996666666666667,1.3387096774193548,0.5257773255492628
10,RACT,0.6,0.3,100,0.779,0.5767233261758672,0.0,110.98137593269348,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,RACT,0.8,0.3,100,0.779,0.575657773724677,0.0,105.38456177711487,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,RACT,1.0,0.3,100,0.779,0.5464915830391932,0.0,105.55479407310486,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,Baseline,0.0,0.3,400,0.815,0.6908219856192371,0.41640378548895896,502.42430686950684,0.2608275903497459,1.0,0.6145833333333334,0.2608275903497459,0.963,1.3194444444444444,0.527773350347863
10,Baseline (OAF),0.0,0.3,400,0.779,0.5888522948101593,0.0,502.20857214927673,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,RACT,0.2,0.3,400,0.798,0.6698681645068416,0.21093749999999997,467.9210579395294,0.17929192371675143,1.0,0.8095238095238095,0.17929192371675143,0.9933333333333333,1.457142857142857,0.5351156965830769
10,RACT,0.4,0.3,400,0.7886666666666666,0.6415461546851715,0.12188365650969529,529.2113802433014,0.08078521483252799,1.0,1.0,0.08078521483252799,1.0,1.1694915254237288,0.522520458235676
10,RACT,0.6,0.3,400,0.779,0.6276936501205927,0.0,512.8568158149719,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,RACT,0.8,0.3,400,0.779,0.6100497537483115,0.0,513.3870692253113,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10,RACT,1.0,0.3,400,0.779,0.6027196435336586,0.0,506.92824602127075,0.0,1.0,1.0,0.0,1.0,0.0,0.0
