Fold,Method,Alpha,Budget,N_ESTIMATORS,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
9,RACT,0.02,0.3,100,0.7130044843049327,0.72057497907411,0.8095238095238095,8.312243938446045,0.527551931034497,0.9236641221374046,0.272264631043257,0.5711512641778438,0.3587443946188341,1.5606060606060606,0.5152532659096877
9,RACT,0.04,0.3,100,0.7174887892376681,0.7241672568840813,0.8102409638554218,7.832551002502441,0.3970695938491989,0.9987012987012988,0.474025974025974,0.3975859392248155,0.5459641255605381,1.093628088426528,0.5084783219197594
9,RACT,0.06,0.3,100,0.726457399103139,0.7238909278217758,0.8148710166919576,8.038357973098755,0.3543465386855047,1.0,0.5276315789473685,0.3543465386855047,0.5975336322869955,1.0671052631578948,0.5092446851620918
9,RACT,0.08,0.3,100,0.7208520179372198,0.7280358637563583,0.8120754716981132,7.724663972854614,0.32714324464919164,1.0,0.5684485006518905,0.32714324464919164,0.6289237668161435,1.0899608865710562,0.5088392306143245
9,RACT,0.1,0.3,100,0.718609865470852,0.7357677118880518,0.8099924299772899,8.118397951126099,0.28600461603653377,0.9986893840104849,0.6264744429882044,0.286379950178314,0.6804932735426009,1.0853018372703411,0.5104422927301596
9,Baseline,0.0,0.3,400,0.6995515695067265,0.7380320005150989,0.8035190615835777,40.39570713043213,0.22108007477478686,0.2878411910669975,0.03225806451612903,0.7680626735710266,0.12556053811659196,2.1767241379310347,0.5020123341999688
9,Baseline (OAF),0.0,0.3,400,0.6591928251121076,0.6235807953984503,0.7797101449275362,7.436180830001831,0.5490197103011077,1.0,0.14720194647201945,0.5490197103011077,0.2141255605381166,1.5498783454987834,0.5085008329445044
9,RACT,0.02,0.3,400,0.702914798206278,0.7301633292554677,0.8055759354365372,35.788126945495605,0.41881170176775284,0.6944099378881987,0.18633540372670807,0.6031188191825422,0.26569506726457404,1.5831842576028623,0.5118002529153876
9,RACT,0.04,0.3,400,0.7085201793721974,0.7294523855514776,0.8059701492537312,38.03918695449829,0.3622708701102754,0.8759590792838875,0.41304347826086957,0.41357054076822675,0.4854260089686099,1.1985401459854015,0.5059084095787725
9,RACT,0.06,0.3,400,0.7118834080717489,0.7315530229862854,0.8077786088257293,39.26923990249634,0.37387429413815876,0.9884467265725289,0.5019255455712451,0.37824425342029305,0.5650224215246638,1.135064935064935,0.5098476152035509
9,RACT,0.08,0.3,400,0.718609865470852,0.7303028351898353,0.8105660377358491,41.20370006561279,0.3221828183509106,0.9986962190352021,0.5749674054758801,0.3226034225524131,0.6345291479820627,1.1044386422976502,0.5084067075997654
9,RACT,0.1,0.3,400,0.7219730941704036,0.7296187195501471,0.8124054462934948,39.92826700210571,0.36663611085212416,1.0,0.5235602094240838,0.36663611085212416,0.5919282511210762,1.1858638743455496,0.5082892840693578
10,Baseline,0.0,0.3,100,0.6928251121076233,0.7591430043139528,0.8,8.795346975326538,0.2991720257134881,0.4408866995073892,0.07758620689655173,0.6785689521769619,0.16031390134529144,1.6340782122905029,0.5036180252357148
10,Baseline (OAF),0.0,0.3,100,0.6367713004484304,0.5727523447728199,0.7669064748201438,1.595304012298584,0.5289938169183379,1.0,0.18028846153846154,0.5289938169183379,0.23542600896860988,1.5336538461538463,0.5079539071504938
10,RACT,0.02,0.3,100,0.7051569506726457,0.7403687249157599,0.805040770941438,8.15914797782898,0.3996873167784646,0.6940581542351454,0.20353982300884957,0.5758700684367314,0.29372197309417036,1.575591985428051,0.5070677551112994
10,RACT,0.04,0.3,100,0.7006726457399103,0.7442722082716288,0.798490566037736,9.058120250701904,0.38035834169702326,0.9986962190352021,0.5110821382007823,0.3808548930569411,0.5795964125560538,1.1618798955613576,0.5097556549074904
10,RACT,0.06,0.3,100,0.6984304932735426,0.751800163114631,0.796057619408643,9.671772956848145,0.3214160479285899,1.0,0.5860709592641261,0.3214160479285899,0.6468609865470851,1.0683311432325886,0.5119180491782268
10,RACT,0.08,0.3,100,0.6939461883408071,0.7419220698388169,0.795198799699925,8.724788904190063,0.3566343641385755,1.0,0.5432258064516129,0.3566343641385755,0.6031390134529149,1.0851612903225807,0.5127589779234872
10,RACT,0.1,0.3,100,0.6984304932735426,0.7448087695576588,0.7948131197559116,8.050359725952148,0.2838445935213436,1.0,0.6427622841965471,0.2838445935213436,0.6984304932735426,1.0610889774236387,0.5126742588795083
10,Baseline,0.0,0.3,400,0.6984304932735426,0.7688440323653768,0.803218727139722,38.23442602157593,0.3528258642255436,0.4746600741656366,0.0580964153275649,0.7433232399960019,0.14573991031390132,1.9609375,0.509039723779602
10,Baseline (OAF),0.0,0.3,400,0.6300448430493274,0.5807497907410986,0.7608695652173915,6.636180877685547,0.507305089475475,1.0,0.20072992700729927,0.507305089475475,0.2634529147982063,1.5145985401459854,0.5080231195965293
10,RACT,0.02,0.3,400,0.6995515695067265,0.7527981671066469,0.801186943620178,36.76618194580078,0.47862693216414265,0.8936708860759494,0.3367088607594937,0.535574045906052,0.41255605381165916,1.4121813031161472,0.5123389974757023
10,RACT,0.04,0.3,400,0.7017937219730942,0.7542737106432296,0.8003003003003002,36.673352003097534,0.3955163065647026,0.9909560723514211,0.4974160206718346,0.39912597298706626,0.5639013452914798,1.139504563233377,0.5123746535632541
10,RACT,0.06,0.3,400,0.6984304932735426,0.7488329792028845,0.798501872659176,38.77429699897766,0.34637173263731186,1.0,0.5508365508365508,0.34637173263731186,0.608744394618834,1.0604890604890604,0.5139397138100665
10,RACT,0.08,0.3,400,0.6984304932735426,0.7524386710450068,0.7966742252456538,39.6353919506073,0.3230378018611671,1.0,0.5830065359477125,0.3230378018611671,0.6423766816143498,1.0797385620915032,0.5123901534468988
10,RACT,0.1,0.3,400,0.7017937219730942,0.7526613439787092,0.7984848484848485,37.7546272277832,0.30667363954804094,1.0,0.60498687664042,0.30667363954804094,0.6625560538116593,1.0433070866141732,0.5125319760874975
