Fold,Method,Alpha,Budget,N_ESTIMATORS,White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow
2,RACT,0.04,0.3,100,0.060034083904071854,0.05502465915253829,0.04915722951237005,0.048344781182971,0.038542065044853475,0.03578713113449945,0.030316554475158936,0.030967544725416726,0.019611297484030957,0.017929394618591436,0.07624508361454739,0.1286914354597771,0.08618244976242949,0.11285455817812304,0.13024899467364376,0.08006273707697703
2,RACT,0.06,0.3,100,0.060314333660099154,0.0575880660450253,0.04999049662834151,0.04636233281861084,0.03694186449905058,0.03778994865433292,0.032203952600165696,0.03269301995880938,0.021390051329438567,0.01841878308323063,0.07574349334147291,0.12353669110346775,0.08668208859616397,0.11179390188207396,0.1275723245085027,0.08097865129121405
2,RACT,0.08,0.3,100,0.06356138829549715,0.05519019166271355,0.04778920778891718,0.04503765286884174,0.03896426273379756,0.036522363425183196,0.03363411940133456,0.032570351738049,0.021191398885134355,0.019149166859902637,0.07533736392608358,0.12662895546071234,0.08446020411907505,0.1113375665234585,0.12832906604359917,0.08029674026770048
2,RACT,0.1,0.3,100,0.06263778995718654,0.056235610724765614,0.044775559448397104,0.04547354326198166,0.03939681827384712,0.03845985790705043,0.031061848519176472,0.0337734878177746,0.02246288144843554,0.01736861753089206,0.07652159749224237,0.1299118308582813,0.08552499710158638,0.11202358803342732,0.12344972667010456,0.08092224495485084
2,Baseline,0.0,0.3,400,0.06243942785671891,0.05773592781215936,0.05337347156730136,0.051187144497846955,0.037992721424816765,0.04273001932706786,0.0340149022883435,0.03471724524492623,0.023459587874661698,0.018637498481834887,0.08281243308178717,0.10696458386334874,0.08003866373111246,0.11029773791275746,0.12718292356862854,0.07641571146668816
2,Baseline (OAF),0.0,0.3,400,0.0,0.16952713438961137,0.14544561657521485,0.0,0.0,0.0,0.12274735180663049,0.0,0.0,0.0,0.0,0.2856735263666644,0.2766063708618789,0.0,0.0,0.0
2,RACT,0.02,0.3,400,0.05916279596564322,0.05774426490725703,0.04859653742774118,0.04521807287095214,0.037204469756458046,0.03762444677699238,0.03155823436581704,0.03261455677242749,0.021036953533595023,0.01824694446018735,0.07879755156957907,0.12411792572512444,0.08596717458875243,0.11304441505376499,0.12942007579224316,0.07964558043346501
2,RACT,0.04,0.3,400,0.06077040905575509,0.05780828587114212,0.04870033887025396,0.048280145588387946,0.03618269318947602,0.03912373814068155,0.03121176263840937,0.03171913749586343,0.021993712520293838,0.019073269846308076,0.07738461877208513,0.12629165415675359,0.08523653417902038,0.10833656668265067,0.1283898997243894,0.07949723326852937
2,RACT,0.06,0.3,400,0.06166021580885901,0.054420103251752214,0.04837436529058046,0.04686595191962012,0.03699377428770639,0.03730135038522653,0.0315408014275981,0.03343546568110384,0.021089323780318036,0.019462845494019512,0.07612550516816156,0.1292902272370714,0.08483083850346315,0.110142528011014,0.1287593216989634,0.07970738205454236
2,RACT,0.08,0.3,400,0.06005965092820535,0.0569523499168732,0.04845510218518135,0.04805003770188861,0.03747028239807312,0.03783415734248207,0.0326825168248875,0.03176358522697042,0.0214858775466846,0.018283677290637634,0.07640584647089947,0.12870896074096558,0.08547294854376956,0.10784938176786138,0.12738346416703994,0.0811421609475803
2,RACT,0.1,0.3,400,0.05871619985867789,0.05659970910014051,0.04908306427779231,0.04718417164515856,0.037747903469112,0.037427789193512515,0.032837215901314304,0.03205615475681364,0.020071344738121305,0.018364851179596266,0.07701865878644203,0.1252172029207888,0.08908077832549735,0.11241494031098863,0.12731351341458857,0.07886650212145523
3,Baseline,0.0,0.3,100,0.06680647209100864,0.0577303983219596,0.050976255819485006,0.049974718616371865,0.04013083096025015,0.040966225775895,0.03492954544873964,0.03320930871592078,0.021071843549648004,0.019144852663141303,0.08470653415699643,0.10892335616264054,0.07778106813179676,0.11044962568062333,0.1261303212997158,0.07706864260580724
3,Baseline (OAF),0.0,0.3,100,0.0,0.16131337712580032,0.13012012287950137,0.0,0.0,0.0,0.1233310787719702,0.0,0.0,0.0,0.0,0.3081501362456296,0.2770852849770985,0.0,0.0,0.0
3,RACT,0.02,0.3,100,0.05639665889815199,0.05492726247420149,0.050073687916409995,0.04860485093984709,0.037873036470309936,0.03902506935907193,0.030909409738054373,0.030943560311462552,0.0211682637847152,0.019081753343148614,0.0784852051862724,0.12369107719274246,0.08710592080296234,0.11067660892907989,0.12869075881551906,0.08234687583805066
3,RACT,0.04,0.3,100,0.06050759659908857,0.05978655954682016,0.0497149327548658,0.045896550967166626,0.039386558299385685,0.03689809196475351,0.030447404485417676,0.028254168622824323,0.019434056831883515,0.016515913387402315,0.08044551085673547,0.12946481972291296,0.08871863916590479,0.11005826511860047,0.12705431297482842,0.07741661870140973
3,RACT,0.06,0.3,100,0.05843126213911686,0.05047901646868423,0.05081063231784009,0.04764627613121967,0.03663173491416848,0.0385271966960222,0.031398649831486554,0.030575259190113703,0.020026218819546634,0.0187769416001616,0.07625960929668524,0.13252856147456984,0.09126793966491799,0.11289204145680774,0.12678317006105355,0.0769654899376056
3,RACT,0.08,0.3,100,0.06278005327452937,0.055112655212963185,0.05251107274533057,0.04775286704134568,0.034776752795611224,0.03775033831404394,0.03149344285673621,0.030657664832458412,0.02065431042675939,0.020264000775331137,0.07870726373920449,0.12505926406374768,0.08792784660499366,0.10553721064320436,0.1278104947614747,0.08120476191226601
3,RACT,0.1,0.3,100,0.05911235552265958,0.05905711233429535,0.04812010664313058,0.04567851784025097,0.038553756321492556,0.03693163192909738,0.03224934433031249,0.033335377363540905,0.019718888437508283,0.01853784801627195,0.07664775260081261,0.12860558753975712,0.08559174662794411,0.105875939433568,0.13255574139661438,0.0794282936627438
3,Baseline,0.0,0.3,400,0.06466876384484525,0.059750838533150843,0.0537008210772161,0.05064635969504712,0.04057581730503023,0.041482313963133566,0.033095146338184785,0.033224373179539794,0.02255925279138962,0.018117035117001766,0.08291156045504001,0.10513900629671094,0.08124512098602371,0.10856541109380023,0.12791616196160457,0.07640201736228143
3,Baseline (OAF),0.0,0.3,400,0.0,0.1686224988921874,0.14548966592801058,0.0,0.0,0.0,0.12133310935713258,0.0,0.0,0.0,0.0,0.2881603373155403,0.27639438850712905,0.0,0.0,0.0
3,RACT,0.02,0.3,400,0.06138872686504512,0.055950121042027415,0.050399691199896846,0.04734116603684564,0.036097989707166725,0.0386540292420502,0.030516884838566388,0.032205396427779844,0.020203256914437463,0.01618468795528285,0.07933613597617689,0.12449043224749598,0.08738384626353364,0.10897336663717681,0.13070980956570305,0.08016445908081517
3,RACT,0.04,0.3,400,0.06356374528751738,0.058087064680830774,0.049622763629027906,0.045982651990468214,0.037730306842710275,0.03790532633784796,0.031456719935853805,0.0325452275067121,0.02111247615164293,0.017745301756020557,0.07844853334667673,0.12228736823193731,0.0866424753578302,0.1085634073172539,0.12748836923921092,0.08081826238845899
3,RACT,0.06,0.3,400,0.06014105899237139,0.056352126227007374,0.04936191725108629,0.047544469742872464,0.035618276862458796,0.03769477138822285,0.03075040465096478,0.03256230756352836,0.02162334182545432,0.017880684395283918,0.07939932054772166,0.12544557256622493,0.08694895943591803,0.11011644428265209,0.12777581338535376,0.08078453088287897
3,RACT,0.08,0.3,400,0.0623032993411008,0.05702245617267598,0.049782503561680035,0.04641933836399722,0.037088111276712354,0.03690908958540242,0.031870974491127635,0.030851895301868097,0.020629816980344537,0.018093066480641466,0.07686717515818538,0.12782171370264303,0.08823361877233879,0.111271855938298,0.12778049032995883,0.07705459454302549
3,RACT,0.1,0.3,400,0.060088088680670754,0.0575801901663551,0.04833573347463452,0.04681911201551314,0.03724382486452995,0.036904941403024694,0.032007740890767626,0.03189519266382383,0.021641190533983598,0.01873168745978126,0.0766785708022422,0.13153861408127057,0.08871390737838736,0.10761205715660241,0.12487701475937904,0.07933213366903402
4,Baseline,0.0,0.3,100,0.061195351604443796,0.061428587837644,0.046993194944873494,0.051794007669977035,0.03970481997468305,0.04494428470836905,0.03474418000268313,0.034403940981268456,0.023819872805592317,0.018509457799583517,0.08186847105430103,0.1056204047120813,0.08256400197340351,0.10874657209859905,0.1262327751167486,0.07743007671574863
4,Baseline (OAF),0.0,0.3,100,0.0,0.1721178473518406,0.13757393593836795,0.0,0.0,0.0,0.1251644296333322,0.0,0.0,0.0,0.0,0.27266441463220137,0.292479372444258,0.0,0.0,0.0
4,RACT,0.02,0.3,100,0.0618904760007537,0.054472938984564935,0.05053578762855417,0.04767180047398078,0.040341844050055774,0.038571510536050894,0.03067938637233945,0.030263393343704016,0.02160368414314798,0.017955557514817408,0.07821187697679552,0.12772104642739157,0.08641946827977097,0.1102371697362542,0.1271224503396443,0.0763016091921742
4,RACT,0.04,0.3,100,0.061406966449204584,0.055807985066081374,0.047326110014982235,0.046464726958750376,0.03561919907994673,0.03981420179291719,0.034029400265296,0.030361195487431426,0.021913520636731375,0.01733861551154535,0.07768794701758637,0.12375719606952636,0.08406172416484971,0.11319956863413029,0.12973846184350324,0.08147318100751731
4,RACT,0.06,0.3,100,0.0642193447190077,0.056023449317869005,0.04456604034617159,0.04628498935476391,0.0357360140780092,0.037955019809612904,0.030179620661817962,0.031185123612648896,0.02288228231249746,0.017586219642909625,0.07625274255781384,0.12450002547453147,0.09123601742827553,0.11315492938657375,0.12870538036710777,0.07953280093038932
4,RACT,0.08,0.3,100,0.06100708716062847,0.05587354543876417,0.04961131095709218,0.0451897823098688,0.03891112860602054,0.03734723018919563,0.030648866643117126,0.03161726311155075,0.022324149029291532,0.01703782715061186,0.0765031948387381,0.12882229890889846,0.08630714479976294,0.11391605205616465,0.12721161789968613,0.07767150090060879
4,RACT,0.1,0.3,100,0.06300169438174548,0.056038336588015124,0.04580872719545352,0.045754124631334284,0.03711648466721639,0.037351187280867476,0.02915550374758765,0.030778009706590507,0.021495683355709515,0.019046376420657107,0.0755577129522335,0.13950724292217687,0.08921511076182015,0.1065781193424667,0.12237267980573684,0.081223006240389
4,Baseline,0.0,0.3,400,0.06648530804680566,0.05610890743251099,0.054705231352518445,0.04912729451160307,0.04172742455826288,0.04074694685142999,0.03440701231438737,0.03421648598717307,0.022834189297370362,0.017495335194824962,0.0832361654182232,0.10709398270204525,0.08028262358421309,0.1088276797647448,0.1253290120121553,0.07737640097173171
4,Baseline (OAF),0.0,0.3,400,0.0,0.17884525223952136,0.13827187224627793,0.0,0.0,0.0,0.11898952668825023,0.0,0.0,0.0,0.0,0.28614621462610595,0.2777471341998445,0.0,0.0,0.0
4,RACT,0.02,0.3,400,0.06268825949834755,0.05786589182192492,0.049204749582674456,0.047210706926024214,0.03610075252850116,0.038303510286113694,0.03125562610134183,0.031911446579028585,0.022124361202906045,0.016379367844949734,0.07744698765966504,0.12230845353327675,0.08629447664530579,0.11156324584454103,0.12856814923068302,0.08077401471471608
4,RACT,0.04,0.3,400,0.06092851283128867,0.05691973061076367,0.049702847448842395,0.04760660043217609,0.03682883713710047,0.03681271093490204,0.031917201707684154,0.033148208625519114,0.022701569947503063,0.016046976335722697,0.07716110581722153,0.1246553988991898,0.08408486652349585,0.11108564553493076,0.13124097962901096,0.07915880758464859
4,RACT,0.06,0.3,400,0.06558771105989003,0.05452143690429236,0.04922926897354974,0.04850467798174934,0.03758993971719492,0.037381372366333376,0.031011051952129377,0.0314483040426059,0.02135912127530264,0.01657632262992682,0.0768110827414385,0.12643183843377787,0.08680743408651984,0.10920587927355012,0.1264862697259853,0.08104828883575384
4,RACT,0.08,0.3,400,0.06082578184440972,0.056650677123583126,0.04938263793965086,0.047738071649923865,0.03817011589091519,0.03731932350918338,0.032293219064670926,0.031486024691050433,0.020284911496625323,0.017494158215777746,0.07576748291288826,0.13243206852546088,0.0844983236266803,0.11049161220044207,0.12593018689765828,0.07923540441107965
4,RACT,0.1,0.3,400,0.06014792047143053,0.055312313049964514,0.04928977842254735,0.048144619379933716,0.037738588122446355,0.038267364621996335,0.03221158597728774,0.03204308850982996,0.021220096661314053,0.017576991115248103,0.07750834009409337,0.1311966722449103,0.08574191536941286,0.11107446976187978,0.12552329248901664,0.07700296370868842
5,Baseline,0.0,0.3,100,0.06256337499844122,0.058664098421746455,0.05004602321801411,0.05199498387934074,0.039608628562357084,0.044144456107544874,0.03265586511853617,0.03699423050312451,0.022840410955809878,0.019820663689077665,0.08540889862581783,0.10960453690438259,0.07806995751660534,0.10642869224456421,0.1240032299277817,0.07715194932685555
5,Baseline (OAF),0.0,0.3,100,0.0,0.17932039594007093,0.13397003196809207,0.0,0.0,0.0,0.10803352476995998,0.0,0.0,0.0,0.0,0.302278639715359,0.27639740760651804,0.0,0.0,0.0
5,RACT,0.02,0.3,100,0.058203103937644315,0.05915866352949974,0.05061547316525667,0.0499641997149173,0.037664930403097645,0.03877666266359471,0.030483981587296163,0.03169231421811548,0.02182813054296828,0.01953751626681371,0.07432697032681568,0.12153640620885536,0.08744183300826239,0.11126907523190649,0.12418416419353533,0.0833165750014207
5,RACT,0.04,0.3,100,0.06518612189203836,0.05784334428517055,0.04933594276785107,0.04658048324156989,0.03665123772979618,0.03828694317627392,0.029754512181071252,0.03261533762005622,0.021899269087459088,0.020846053317869286,0.07546636249124694,0.1251173972693069,0.08490584205488139,0.10866421731912357,0.125936090249236,0.08091084531704935
5,RACT,0.06,0.3,100,0.05792277750501845,0.05815830530114704,0.049057480791302135,0.047378423773908114,0.03891892543853903,0.03738044542304427,0.03150391620328738,0.030921603706605964,0.02367199719955164,0.01899959589033015,0.07323121953096806,0.12839458093364584,0.0854272120779275,0.10714930151631791,0.12674027482301084,0.08514393988539579
5,RACT,0.08,0.3,100,0.05691292807166029,0.057847848151696794,0.04736110264954815,0.04887996749275765,0.03463170182746388,0.03974816053016113,0.03177067807241371,0.032471519172384306,0.020006328081209057,0.01802761382904447,0.07776027102404053,0.1287494150794952,0.0835242205432788,0.11221320686830473,0.13095601046054928,0.07913902814599208
5,RACT,0.1,0.3,100,0.058703320870495165,0.05833296986751754,0.052023628103649404,0.04855620270388451,0.04223257655431526,0.037214158836021485,0.03101235424928244,0.0306953070364026,0.02090425532269716,0.017165000265009892,0.07304529990773419,0.13128422047574698,0.08189784128735493,0.10975756694031387,0.12980578274084448,0.07736951483873006
5,Baseline,0.0,0.3,400,0.06454835516760465,0.05918596403875877,0.05219496652024756,0.04881321039505722,0.04101029029789932,0.03982726306566672,0.034914142419973426,0.03384536825300408,0.022627941413739,0.018163549654723842,0.08456030699307736,0.10715554496628628,0.07875641588177477,0.10960390276765766,0.1266077064060486,0.07818507175848084
5,Baseline (OAF),0.0,0.3,400,0.0,0.17418646837762652,0.13244040982230576,0.0,0.0,0.0,0.12188896153539402,0.0,0.0,0.0,0.0,0.2886416018172674,0.2828425584474063,0.0,0.0,0.0
5,RACT,0.02,0.3,400,0.06340443877162526,0.05595556628042377,0.048708391323061456,0.047241868722897665,0.037359245983137876,0.03747346766788201,0.030881845439373987,0.032803520814315285,0.020463942574124493,0.019780608467332796,0.07807789368770789,0.1253893785086628,0.08470050628025298,0.10940328267122594,0.12768019289310734,0.08067584991486841
5,RACT,0.04,0.3,400,0.05993019829898209,0.05481813028917646,0.050323414024026084,0.04787136556299535,0.03664225491809819,0.03944475796207856,0.02943969167310505,0.03252650985827626,0.02143073587839235,0.019168645831627727,0.07703170435850777,0.1253275325719181,0.08471087474891571,0.11156105809060264,0.12893529341809315,0.0808378325152045
5,RACT,0.06,0.3,400,0.061843487884554654,0.0558879818344825,0.04795118294764588,0.04799763449638443,0.03758128190337278,0.037913390989197486,0.029827552085686607,0.03244714809072832,0.022175797610959194,0.018930661089517617,0.07622269878988323,0.12879334239249773,0.08590557117834177,0.10753649436901405,0.1281437535714838,0.08084202076625001
5,RACT,0.08,0.3,400,0.06102851916136747,0.05468379795573207,0.04785563688588003,0.04768174991637254,0.035787992830833226,0.03940134325425451,0.030074661133575886,0.032957893952290006,0.021654851372348148,0.017860340855443125,0.07844270068481601,0.13322764197596787,0.08283104017824662,0.11064867463937311,0.1249753687240843,0.08088778647941505
5,RACT,0.1,0.3,400,0.06159485901273439,0.05612123864826631,0.049422274989831524,0.046618934685512564,0.03726256138627644,0.03742335382572471,0.030586278252562615,0.0315441185741231,0.02118763042166523,0.018675676583897596,0.07669173160297803,0.13089707858373742,0.08608184412361107,0.11003109875222872,0.1258087192273227,0.08005260132952753
6,Baseline,0.0,0.3,100,0.0635512667963951,0.057831140608085974,0.049388837741155364,0.050855218982890964,0.03862953153728512,0.042155519037892754,0.033303290783342605,0.034656610292876304,0.021816410557539984,0.0179666147601035,0.08597005926505344,0.10716083654721499,0.0797556716317637,0.110621629167162,0.12695554973012915,0.07938181256110918
6,Baseline (OAF),0.0,0.3,100,0.0,0.17521755022627533,0.13775300205963192,0.0,0.0,0.0,0.11534378880813546,0.0,0.0,0.0,0.0,0.2850311343906897,0.28665452451526763,0.0,0.0,0.0
6,RACT,0.02,0.3,100,0.060543246473479556,0.05582884004970319,0.05226342785156347,0.04461789481113073,0.03960629044162399,0.03914887680694314,0.030334638998388407,0.02982788975644273,0.021889268021649526,0.017920878445535512,0.07852864183371627,0.12284643033954089,0.08713639598991373,0.10761042394466938,0.13093592593065004,0.08096093030504943
6,RACT,0.04,0.3,100,0.062065110884470816,0.05614640574868504,0.04494909149431745,0.0463050125378253,0.03692661614858689,0.03780487655055765,0.030916419566516723,0.030344722894081886,0.02147850466475588,0.01576965117098891,0.07845800684106374,0.12433665519533113,0.09564599653412476,0.10690378397786937,0.13338680536901656,0.07856234042180783
6,RACT,0.06,0.3,100,0.05787270487896301,0.059014610397141905,0.04685150946442922,0.04811969435237839,0.03608502498171477,0.03815838674731062,0.03290673527178895,0.03064792412130954,0.023317379408679742,0.018854684781354755,0.07769693239861891,0.12302072634878299,0.08650455886304241,0.11049981377097363,0.1269122896555467,0.08353702455796443
6,RACT,0.08,0.3,100,0.05899991754907738,0.05327409470392603,0.05215546074012189,0.047250543403389224,0.036324012814868856,0.03726277841060486,0.031974463990851396,0.028337448689521563,0.020991807419753677,0.018766817068055375,0.07579335683072982,0.1301756994320516,0.08820936926181444,0.10891633014479049,0.13369326587235966,0.07787463366808373
6,RACT,0.1,0.3,100,0.059389105675228135,0.059674897968951784,0.047992631041000454,0.04718625104521421,0.038137209387634874,0.03915791210694561,0.03352491629462327,0.033376139566359216,0.02046363157952843,0.017404854974942298,0.07465357493158505,0.13269090864535144,0.08333419954385889,0.10581621457610703,0.12790208872596626,0.07929546393670316
6,Baseline,0.0,0.3,400,0.06312673998147483,0.05917129324720961,0.05096902288434869,0.05089951539571252,0.03890057340018198,0.042323636919743765,0.03513995039677542,0.0338919864610179,0.02329547045859879,0.01839129261696415,0.08376153872063963,0.10567050327203555,0.07934694039694351,0.10954090942405006,0.12718500095983876,0.07838562546446481
6,Baseline (OAF),0.0,0.3,400,0.0,0.16682378693052702,0.14696194341639232,0.0,0.0,0.0,0.12283114121324999,0.0,0.0,0.0,0.0,0.28428889377023114,0.2790942346695996,0.0,0.0,0.0
6,RACT,0.02,0.3,400,0.05907340498969511,0.05718005498454977,0.048857888440720566,0.04778727302702134,0.036474443674727124,0.03859256271899288,0.03239929752255908,0.03102216088618565,0.023570281512829066,0.017427232495928525,0.07661929621542368,0.12336456767226212,0.0855632671679471,0.11038136686855023,0.12876887615939409,0.08291802566321367
6,RACT,0.04,0.3,400,0.062068026941572575,0.05328659878672222,0.049778605630176866,0.04966491232079085,0.03664018405526031,0.03981669224837973,0.031932544253895155,0.031087621777527014,0.021410119350296637,0.017747583071550842,0.07940454531515871,0.1274535732258909,0.0852553397644474,0.10795597956082863,0.12695839901196995,0.0795392746855322
6,RACT,0.06,0.3,400,0.060181561930466254,0.0562212117505574,0.04851254536305199,0.044840163278432946,0.036968893382466256,0.038623226450270796,0.032495907011680696,0.03220184712508611,0.020879073956960228,0.01834971686920676,0.0781935011842502,0.12720462144640232,0.08409264438349787,0.11299806200497,0.12699132421589052,0.08124569964680967
6,RACT,0.08,0.3,400,0.060158122686982986,0.05643831490693036,0.047737800281342564,0.04956658825137694,0.03680627582637135,0.038930583909014056,0.031234072180835307,0.031740235250266154,0.021873116581310966,0.019442965740055454,0.07536094824359003,0.1292600614550876,0.08769336656265622,0.11024981245584332,0.12383614629347287,0.07967158937486385
6,RACT,0.1,0.3,400,0.06089329748495771,0.05594027709363491,0.048933964178005884,0.04666625572072149,0.03768941580409053,0.03914565166371248,0.03249080612020571,0.03138279106356707,0.023234405575368114,0.01830343345416191,0.07720551690159741,0.131698318951903,0.08583702113667856,0.1061475517296404,0.1264971867159168,0.07793410640583794
7,Baseline,0.0,0.3,100,0.06622221781707278,0.05353474898685194,0.05410491636949226,0.05359200235599625,0.03973567835408953,0.04138029337453946,0.0353896216505696,0.03613657337389438,0.02344169710769651,0.020454037168498113,0.08160032779599578,0.10395447396041993,0.07914824760808976,0.10911100355837497,0.12559005905508866,0.07660410146333008
7,Baseline (OAF),0.0,0.3,100,0.0,0.1712614760515108,0.1309498821392779,0.0,0.0,0.0,0.11665902609446677,0.0,0.0,0.0,0.0,0.28133537046121954,0.299794245253525,0.0,0.0,0.0
7,RACT,0.02,0.3,100,0.058585910918188606,0.05321757188918847,0.04999998654636967,0.04684353152929585,0.03716116010096755,0.038968999875472976,0.03287380089357687,0.03248904959355557,0.022156045213717366,0.018652630824504714,0.08069885981433905,0.12315724289367803,0.08137722943352271,0.11229488605509781,0.1299448892228599,0.0815782051956648
7,RACT,0.04,0.3,100,0.05587948937986902,0.05245858846312686,0.05136758145657557,0.0469797246840525,0.036939845299385224,0.04088943198310228,0.03191947596021127,0.031797961708120374,0.022620661021394557,0.018573708261335503,0.07907924268229373,0.1246112992806978,0.08165463685450106,0.11076290331657115,0.12941192084949368,0.08505352879926933
7,RACT,0.06,0.3,100,0.06217160130614466,0.05498235482581485,0.05019742381096067,0.05003636963502051,0.03468567249877833,0.03860486283015898,0.029276255415499636,0.02903092798373149,0.02224291216205641,0.01768143740938303,0.08176072888189025,0.12554836089308133,0.0845987626484142,0.10845295163987735,0.13098278838412672,0.0797465896750616
7,RACT,0.08,0.3,100,0.0630987832265595,0.057214385014308776,0.047006652536629535,0.0494243324781056,0.034714245592200654,0.04084917682592515,0.03252482417162357,0.03125583342772516,0.022330455619297886,0.017857558655030005,0.07665976156343886,0.12602523242486044,0.08842103451524837,0.10948405461826947,0.12628392998857133,0.0768497393422057
