Fold,Method,Alpha,Budget,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,0.1,0.729757085020243,0.784754716051815,0.7511649580615097,42.759357929229736,0.09486896539444452,0.23613595706618962,0.03935599284436494,0.4017556943598068,0.4564777327935222,1.9166666666666667,0.4556523470506165
1,Baseline (OAF),0.0,0.1,0.7186234817813765,0.786741286181024,0.7531083481349911,36.76753211021423,0.4174241308832286,0.9950980392156863,0.11437908496732026,0.4194804073900425,0.451417004048583,3.1986863711001643,0.445310662784861
1,RACT,0.2,0.1,0.7115384615384616,0.7855817695250291,0.7186574531095755,31.83929181098938,0.09198627653933984,0.2665330661322645,0.07214428857715431,0.3451214435573728,0.5313765182186234,2.2857142857142856,0.4580787947455306
1,RACT,0.4,0.1,0.7044534412955465,0.7686671920405852,0.6926315789473685,44.36756610870361,0.12330571789732868,0.6628440366972477,0.19724770642201836,0.18602523530531245,0.645748987854251,2.311418685121107,0.45279746209748206
1,RACT,0.6,0.1,0.6821862348178138,0.7515555993367155,0.6495535714285715,47.411288022994995,0.13185846625575973,0.9921465968586387,0.4109947643979058,0.13290220081715096,0.7722672064777327,2.379947229551451,0.45011142871985416
1,RACT,0.8,0.1,0.667004048582996,0.7432173406228965,0.6222732491389209,44.9786810874939,0.11124411988068945,1.0,0.43977591036414565,0.11124411988068945,0.7975708502024291,2.2717086834733893,0.4529791097867472
1,RACT,1.0,0.1,0.6487854251012146,0.7416309576581458,0.5814234016887816,41.56872296333313,0.10219091004579058,1.0,0.46984126984126984,0.10219091004579058,0.8309716599190283,2.1809523809523808,0.45794558967179166
1,Baseline,0.0,0.2,0.728744939271255,0.7850625523321677,0.7495327102803738,44.13360905647278,0.10929609672760889,0.23201438848920863,0.06474820143884892,0.471074649461632,0.4736842105263158,1.7906976744186047,0.45683799449321133
1,Baseline (OAF),0.0,0.2,0.7186234817813765,0.7858608744192155,0.7513416815742396,36.08489489555359,0.39515973376362945,0.9983443708609272,0.22185430463576158,0.39581505670519435,0.5242914979757085,3.1509121061359866,0.4468492246393026
1,RACT,0.2,0.2,0.7206477732793523,0.7870388612520317,0.7356321839080461,33.26375079154968,0.07564972126526129,0.30754716981132074,0.1471698113207547,0.24597762129195383,0.5425101214574899,2.226993865030675,0.4531130752044617
1,RACT,0.4,0.2,0.708502024291498,0.7739989164162933,0.7148514851485148,46.098548889160156,0.23236775264170922,0.8205645161290323,0.3185483870967742,0.2831803570277341,0.6578947368421053,2.9336609336609336,0.4429158648537529
1,RACT,0.6,0.2,0.7074898785425101,0.7722791377300564,0.7065989847715736,45.28935503959656,0.27132619858398777,0.9639065817409767,0.3609341825902335,0.2814859901609213,0.6953441295546559,3.0352422907488985,0.44077058144877634
1,RACT,0.8,0.2,0.7004048582995951,0.7687410727478698,0.6960985626283367,48.264423847198486,0.2576392607417929,0.9695652173913043,0.4108695652173913,0.265726591796468,0.7257085020242915,2.997757847533632,0.44165144798288253
1,RACT,1.0,0.2,0.6983805668016194,0.7647617757638445,0.6876310272536688,43.07888102531433,0.2288282463290151,0.9863636363636363,0.5318181818181819,0.23199177047181255,0.791497975708502,2.914746543778802,0.4449024058946686
1,Baseline,0.0,0.4,0.7277327935222672,0.78764837708713,0.7493010251630942,41.280582904815674,0.12016644012204401,0.25760286225402507,0.11270125223613596,0.4664794446404347,0.49797570850202433,2.2916666666666665,0.45722153821939704
1,Baseline (OAF),0.0,0.4,0.7095141700404858,0.7841452002167169,0.7453416149068324,35.589229106903076,0.41258627814697074,0.9967373572593801,0.4812398042414356,0.4139368060623454,0.6781376518218624,3.0049099836333877,0.4470261013437387
1,RACT,0.2,0.4,0.7196356275303644,0.7878125564366514,0.7403936269915652,36.11909317970276,0.16530140121498707,0.45569620253164556,0.30018083182640143,0.36274474155511055,0.6082995951417004,2.1468253968253967,0.45072217760483096
1,RACT,0.4,0.4,0.7246963562753036,0.7825772874287872,0.7457943925233644,44.432615995407104,0.24470352342455495,0.7697841726618705,0.5809352517985612,0.31788588557021624,0.7641700404858299,2.789719626168224,0.44157697452571076
1,RACT,0.6,0.4,0.729757085020243,0.7819267267563086,0.7488240827845719,46.69007420539856,0.2973902980732964,0.9162112932604736,0.6648451730418944,0.3245870251336774,0.8137651821862348,2.94234592445328,0.4399173308232472
1,RACT,0.8,0.4,0.729757085020243,0.7809785910128224,0.7473982970671713,46.80815601348877,0.29741958758577447,0.9539594843462247,0.6979742173112339,0.3117738147858601,0.8340080971659919,3.0656370656370657,0.4369881634933803
1,RACT,1.0,0.4,0.7267206477732794,0.7797944474543992,0.7413793103448275,44.059370040893555,0.29814764928977183,0.9679245283018868,0.7283018867924528,0.30802778581594364,0.854251012145749,3.0799220272904484,0.4379741012964161
1,Baseline,0.0,0.5,0.7277327935222672,0.7853190825657949,0.7483629560336762,40.813287019729614,0.12220992022342496,0.25045045045045045,0.12972972972972974,0.4879604728345384,0.5111336032388665,2.2661870503597124,0.45844476759826275
1,Baseline (OAF),0.0,0.5,0.7165991902834008,0.7868890475955934,0.7495527728085869,36.01458120346069,0.4059187471339221,1.0,0.6456953642384106,0.4059187471339221,0.7834008097165992,3.269867549668874,0.4452482366566033
1,RACT,0.2,0.5,0.7257085020242915,0.7909175983844753,0.7488415199258573,40.39864706993103,0.18936749237135272,0.4831858407079646,0.30796460176991153,0.39191440728869703,0.604251012145749,2.659340659340659,0.44945348037604854
