Fold,Method,Alpha,Budget,Delta,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native American,race:Other,c_charge_degree:F,c_charge_degree:M,gender
1,RACT,0.1,0.1,0.35,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616
1,RACT,0.1,0.1,0.4,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616
1,Baseline,0.0,0.2,1.0,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,Baseline (OAF),0.0,0.2,1.0,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
1,RACT,0.0,0.2,0.2,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.2,0.25,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.2,0.3,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.2,0.35,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.2,0.4,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.025,0.2,0.2,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.025,0.2,0.25,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.025,0.2,0.3,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.025,0.2,0.35,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.025,0.2,0.4,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.05,0.2,0.2,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.05,0.2,0.25,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.05,0.2,0.3,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.05,0.2,0.35,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.05,0.2,0.4,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.075,0.2,0.2,0.29411764705882354,0.0,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705
1,RACT,0.075,0.2,0.25,0.29411764705882354,0.0,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705
1,RACT,0.075,0.2,0.3,0.29411764705882354,0.0,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705
1,RACT,0.075,0.2,0.35,0.29411764705882354,0.0,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705
1,RACT,0.075,0.2,0.4,0.29411764705882354,0.0,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705
1,RACT,0.1,0.2,0.2,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1,RACT,0.1,0.2,0.25,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1,RACT,0.1,0.2,0.3,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1,RACT,0.1,0.2,0.35,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1,RACT,0.1,0.2,0.4,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1,Baseline,0.0,0.4,1.0,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,Baseline (OAF),0.0,0.4,1.0,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
1,RACT,0.0,0.4,0.2,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.4,0.25,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.4,0.3,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.4,0.35,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.4,0.4,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.025,0.4,0.2,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.025,0.4,0.25,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.025,0.4,0.3,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.025,0.4,0.35,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.025,0.4,0.4,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.05,0.4,0.2,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.05,0.4,0.25,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.05,0.4,0.3,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.05,0.4,0.35,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.05,0.4,0.4,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
1,RACT,0.075,0.4,0.2,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.075,0.4,0.25,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.075,0.4,0.3,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.075,0.4,0.35,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.075,0.4,0.4,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.1,0.4,0.2,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.1,0.4,0.25,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.1,0.4,0.3,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.1,0.4,0.35,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,RACT,0.1,0.4,0.4,0.3333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
1,Baseline,0.0,0.5,1.0,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,Baseline (OAF),0.0,0.5,1.0,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
1,RACT,0.0,0.5,0.2,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.5,0.25,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.5,0.3,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.5,0.35,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.0,0.5,0.4,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
1,RACT,0.025,0.5,0.2,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1,RACT,0.025,0.5,0.25,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1,RACT,0.025,0.5,0.3,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1,RACT,0.025,0.5,0.35,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1,RACT,0.025,0.5,0.4,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1,RACT,0.05,0.5,0.2,0.3333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1,RACT,0.05,0.5,0.25,0.3333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1,RACT,0.05,0.5,0.3,0.3333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1,RACT,0.05,0.5,0.35,0.3333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1,RACT,0.05,0.5,0.4,0.3333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1,RACT,0.075,0.5,0.2,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.075,0.5,0.25,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.075,0.5,0.3,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.075,0.5,0.35,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.075,0.5,0.4,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.1,0.5,0.2,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.1,0.5,0.25,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.1,0.5,0.3,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.1,0.5,0.35,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,RACT,0.1,0.5,0.4,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
2,Baseline,0.0,0.1,1.0,0.3,0.0,0.15,0.2,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.05
2,Baseline (OAF),0.0,0.1,1.0,0.42857142857142855,0.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
2,RACT,0.0,0.1,0.2,0.3,0.0,0.15,0.2,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.05
2,RACT,0.0,0.1,0.25,0.3,0.0,0.15,0.2,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.05
2,RACT,0.0,0.1,0.3,0.3,0.0,0.15,0.2,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.05
2,RACT,0.0,0.1,0.35,0.3,0.0,0.15,0.2,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.05
2,RACT,0.0,0.1,0.4,0.3,0.0,0.15,0.2,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.05
2,RACT,0.025,0.1,0.2,0.2727272727272727,0.0,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.025,0.1,0.25,0.2727272727272727,0.0,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.025,0.1,0.3,0.2727272727272727,0.0,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.025,0.1,0.35,0.2727272727272727,0.0,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.025,0.1,0.4,0.2727272727272727,0.0,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.05,0.1,0.2,0.22727272727272727,0.0,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.05,0.1,0.25,0.22727272727272727,0.0,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.05,0.1,0.3,0.22727272727272727,0.0,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.05,0.1,0.35,0.22727272727272727,0.0,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.05,0.1,0.4,0.22727272727272727,0.0,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
2,RACT,0.075,0.1,0.2,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
2,RACT,0.075,0.1,0.25,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
2,RACT,0.075,0.1,0.3,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
2,RACT,0.075,0.1,0.35,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
2,RACT,0.075,0.1,0.4,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
2,RACT,0.1,0.1,0.2,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705
2,RACT,0.1,0.1,0.25,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705
