Fold,Method,Alpha,Budget,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
2,Baseline (OAF),0.0,0.1,0.0,0.0,0.0,0.0,0.11947757825752565,0.0,0.0,0.07670606318934242,0.08843587663392731,0.05545458794403634,0.04957768408658245,0.0,0.0,0.10035431796290953,0.06894684662406847,0.05114092106538607,0.04081798627846481,0.08539998778479119,0.06036327878905087,0.05574376934516369,0.04549798470721107,0.030959775083557173,0.07112334224798299
2,RACT,0.2,0.1,0.06703513310973479,0.06790741632153417,0.05144062501157429,0.06138600065018414,0.0760058636042255,0.02635584944139252,0.019485814573186957,0.05548815913870617,0.04281495396949749,0.018973926278497096,0.018220746946429427,0.04352088229634373,0.026756584781588814,0.06374665331597522,0.03169117448340398,0.03553608926331725,0.027688355368275023,0.07254241688887056,0.04703630662970639,0.039459007704976276,0.026703604398685136,0.025644027381906787,0.05456040844198831
2,RACT,0.4,0.1,0.06450905576700616,0.06416750204771886,0.0474162556749039,0.05827818656231914,0.07545348324967767,0.02698819238530163,0.02268073182299651,0.060045743342744914,0.04508904825233447,0.020757727204906644,0.021096401776192295,0.036035526995143535,0.025491433881780025,0.06684307840485383,0.02913301621406574,0.0301188625095551,0.02589015508187357,0.0760241148344476,0.050016360496925004,0.04088966272277474,0.029447214749184717,0.023335321419784772,0.060292924603509254
2,RACT,0.6,0.1,0.06457912856271268,0.06111552052748739,0.0462761848322732,0.05451800761199737,0.0750173265441445,0.02721976038932376,0.021171596180817764,0.06254798342390958,0.04809053183529366,0.024236108333918926,0.02367887224938998,0.03297698472728111,0.023410666236952413,0.06684470878973293,0.027196493190803854,0.029843222352827038,0.025452558275709743,0.07585408067002611,0.05412264004490502,0.041470022430892685,0.02878689458650056,0.023959298570732954,0.06163140963236685
2,RACT,0.8,0.1,0.06215201357257695,0.06005222618899184,0.047409192283931846,0.05163597992378097,0.07652605709140213,0.026932627807727823,0.02141759733627394,0.06039814737189658,0.04953349865138132,0.02527941905751784,0.024742857453302167,0.03413569513541007,0.022489985507191237,0.06568769621049905,0.02943009739183283,0.031361809540816375,0.02454321031507441,0.07362744355234782,0.05236224084336566,0.04305453646378813,0.029478486945417458,0.024998725201249305,0.0627504561542242
2,RACT,1.0,0.1,0.06092488003456822,0.06560869614405505,0.04903544246875095,0.0479688185951899,0.07642644163569606,0.02815896842769542,0.022222471845647702,0.06252019917158257,0.05100771292645878,0.025343097001753512,0.027728709167518677,0.030461806889622557,0.019116392206490997,0.0647471795934572,0.03010339049984023,0.03198720472992163,0.02502402479783855,0.0739540027910659,0.05068194951207156,0.04240574399260914,0.029026507128660416,0.024602632534174662,0.060943727905330466
2,Baseline,0.0,0.2,0.08888195110899898,0.0915881626794872,0.07167251183103314,0.08224480175712291,0.0710148150611987,0.03189114310315824,0.02552828261477896,0.03991995864578912,0.04556517397201106,0.02069795319102117,0.015732064770686907,0.05503771064968441,0.0305755135660429,0.05179735625293157,0.034013106148431664,0.026307228203446557,0.020138772124372498,0.050907226273101916,0.029092311959499774,0.03075639802388979,0.027050206402279238,0.018974959963764526,0.0406123916972687
2,Baseline (OAF),0.0,0.2,0.0,0.0,0.0,0.0,0.11707419180081341,0.0,0.0,0.07686653787683984,0.09196643530591055,0.05330610439709613,0.04618260677337993,0.0,0.0,0.09872088836112554,0.06892036326217697,0.05291921572355664,0.04021207879331054,0.08995784967188901,0.0606225433919999,0.0542855339503744,0.047590905589435364,0.0299651224255783,0.07140962267651331
2,RACT,0.2,0.2,0.07340370087020331,0.06631360049934483,0.055933499483270165,0.06503624267704272,0.07646794040852839,0.02717648168213363,0.0227174863585425,0.049702048925817366,0.04673660332616243,0.02206169195337607,0.021560720392314717,0.04135966994539645,0.026130814749615833,0.06337381424298656,0.031153266159540186,0.0319068780906014,0.027616128898856483,0.06910349930904942,0.0416534303599898,0.04291503890405071,0.025057276252425865,0.022581876298642445,0.05003829021210898
2,RACT,0.4,0.2,0.07137856010332998,0.07121423119389614,0.05495880505546694,0.06384887024881054,0.07219889925505624,0.03054154925714029,0.02430878876892189,0.050119750898706454,0.05508317751019794,0.026430200588727647,0.023571077110199925,0.039897563494872584,0.024770761448381074,0.06185130874637822,0.02872676919603132,0.027687868316788346,0.02374917593014614,0.06781699687785292,0.04306092442252705,0.03985654592480279,0.026948129988884986,0.02118664355878821,0.05079340210409244
2,RACT,0.6,0.2,0.0694639720749399,0.07052163338982465,0.05386447515270075,0.06147249792637086,0.07248243890356049,0.030648145739779493,0.025031707484299535,0.05363092808878786,0.056538445649789486,0.02708593912878421,0.022417351301305354,0.038447657751414045,0.024184980479438848,0.06120670718044434,0.029920325688626005,0.026190948725126128,0.023316953696694308,0.06814577069610732,0.044977095084100784,0.040682548470926824,0.026168732075783723,0.022793950195591932,0.050806795115603084
2,RACT,0.8,0.2,0.07010354734639263,0.07071834186790626,0.053663025895429026,0.059958778679908856,0.0725867228763764,0.03138146290798203,0.02484447941327209,0.05268527926930548,0.055448448451177405,0.027876084856224878,0.02377488675922335,0.03987711978650172,0.02526234866989059,0.060326333710408624,0.029690515443689555,0.02793891368543545,0.023193188390708983,0.06789335428284198,0.04417662935447192,0.038306041312933525,0.02639724351020529,0.021887913494221766,0.052009340035491916
2,RACT,1.0,0.2,0.07355225616460032,0.0713869393855429,0.058978121071310674,0.05656794167642199,0.07328979010296152,0.030751856655115085,0.02454946544038363,0.053652533504941737,0.05938054086835285,0.02771869530846364,0.024128770277463667,0.03826545649494889,0.02103925896358166,0.0592508311331977,0.03106614521340565,0.027200012770424546,0.022303669848444077,0.06521209301874607,0.042688325047951906,0.038061092925262316,0.02799349495190166,0.02266108148627694,0.05030162769030064
2,Baseline,0.0,0.4,0.08854935410622167,0.09118256657475578,0.06977086582822581,0.08259192428671205,0.06855787480058678,0.03309758342518745,0.023604137053848978,0.042308858012467046,0.04605452779169746,0.021035826432239203,0.01640654841052071,0.055041785060907865,0.02981816296743096,0.05051084079945987,0.035416236262343935,0.02549052971221654,0.020215177459529065,0.05117734310711035,0.031723135417708666,0.030577128150598102,0.02845170033755895,0.01876123933729989,0.03965665466537288
2,Baseline (OAF),0.0,0.4,0.0,0.0,0.0,0.0,0.11726041315646635,0.0,0.0,0.0772762876529129,0.0887852224785533,0.05424447462936134,0.04807612368494419,0.0,0.0,0.10200193482355487,0.06901367459945848,0.05049683180595639,0.04148613632911429,0.08720839069382091,0.05941797987728775,0.053668166113295536,0.047143807284137654,0.032693596403608895,0.07122696046752713
2,RACT,0.2,0.4,0.07576805370287058,0.0761719853790665,0.05798451061014576,0.06775068094862245,0.0760569964579791,0.03148512674753969,0.02558792771875794,0.05009914403893684,0.04881709551299974,0.022574322366253688,0.020609086646498444,0.041154928606108185,0.028170446911181396,0.05730033777104583,0.03189320002151553,0.030772233509530778,0.025038228114769058,0.05792094108572607,0.038819699378006924,0.038906944761719894,0.028021507057150664,0.021482798377178876,0.04761380427639602
2,RACT,0.4,0.4,0.0772488010165062,0.07761972395922487,0.05860718032059032,0.06837077774016675,0.07152838716594098,0.03231740931881812,0.025015731930276675,0.050589176775184166,0.04863870866336035,0.02414947155300697,0.02087539919913951,0.04472121558716804,0.027263335596550503,0.056843357923866265,0.03146950231121885,0.029036339489152713,0.02350013667172798,0.06017790575091127,0.03782443649078465,0.036184228099256054,0.02690415978605103,0.020827988945953904,0.05028662570514392
2,RACT,0.6,0.4,0.07678546210237926,0.07909709226509191,0.06042455219788913,0.06678479427986574,0.07031940966272332,0.031852559812228155,0.025904202958072158,0.04923151081253628,0.05106376089360639,0.02532488512350179,0.022026897099632875,0.04314589133428365,0.02648279538446102,0.05904474727476265,0.03018629069063393,0.030479303983224522,0.024659733273778857,0.05858075514586005,0.03938936290049142,0.0364169938476704,0.025672115576314297,0.020463890668262246,0.046662992712730035
2,RACT,0.8,0.4,0.07482805358922574,0.07962848189785228,0.05895719383472734,0.06544611222241369,0.07214353344515081,0.03237924924279427,0.02596301269244937,0.05055576673553725,0.05198447027969703,0.02630048883315838,0.020525842738360268,0.04240806504523296,0.02666592527965948,0.058610953777663094,0.03171334568508396,0.028959454566006876,0.025392745096661073,0.05780395883040862,0.03693295061830024,0.03627835053125872,0.026904884379687487,0.021292248948298707,0.04832491173037208
2,RACT,1.0,0.4,0.07669555778109607,0.079805775987998,0.06200747899167406,0.06505866094468372,0.0717754428288869,0.03303360843090878,0.02540676031541012,0.05008799227221762,0.05158776124070593,0.025293884473075328,0.01964207953626626,0.04237589488040369,0.02447836867328877,0.05953846767429119,0.03127651802480243,0.027280381461175195,0.025519120396124566,0.056586206189698895,0.04023834187582086,0.036749584068922585,0.026875394775989846,0.020118293138873956,0.0485684260376851
2,Baseline,0.0,0.5,0.08726313674464033,0.09188298995665253,0.06956340748720595,0.08110515181220648,0.07006176351818369,0.03305580359425694,0.024717620586416147,0.04157497367244873,0.04424360905771803,0.021583509904106634,0.017876035165123413,0.05556731525561402,0.029435828513241145,0.05185584389548779,0.035083980480093244,0.025503335196043656,0.019705956845087115,0.04998466145454083,0.03065153779678909,0.03185847240514627,0.0280458847142269,0.01842758019123659,0.040951601753534364
2,Baseline (OAF),0.0,0.5,0.0,0.0,0.0,0.0,0.1161879727878684,0.0,0.0,0.07692236650675195,0.09148757630159779,0.056302065670390915,0.04653915752377858,0.0,0.0,0.10050082136749253,0.06693690885368389,0.05314038307045771,0.04219638063103208,0.08737619285676905,0.05741627782354475,0.05674049522335361,0.04656646240039518,0.03074185282575139,0.07094508615713215
2,RACT,0.2,0.5,0.07925005315496632,0.0791595027820564,0.061454027965292396,0.07134027923397078,0.074809626406771,0.03363849998022807,0.02601466584287049,0.04768821139753762,0.04499884875604428,0.02437892761596614,0.01854844173149228,0.04721442192589982,0.027983508235033448,0.05751777697548212,0.03608269844591975,0.02810541385120205,0.024544109658400533,0.05175085754178332,0.03634927822830342,0.036286832131707546,0.0274499107508861,0.021092666194384182,0.04434144119380191
2,RACT,0.4,0.5,0.0817776378443317,0.0810853454055076,0.06312970829884205,0.07015115262632535,0.07058213879590368,0.03433052227084617,0.026697343416718297,0.047259489122265,0.0461147147532637,0.026309658580720232,0.018922000673650904,0.046561960736865325,0.029127614067689635,0.05607463760849562,0.034629014255550546,0.028120332397513423,0.02199172326715788,0.0534592812832214,0.03548544957938552,0.035146116816377394,0.026811810371978346,0.021250955601005744,0.04498139222638465
2,RACT,0.6,0.5,0.08195866901945988,0.08194214013382028,0.062045087489224694,0.06949778383329978,0.07360479252123865,0.03258275837792765,0.026585587661650246,0.04753417743298244,0.046656641123692395,0.024698688679798984,0.019203856325253815,0.047712366305811944,0.02876002344086261,0.055397328693163966,0.03639685922466817,0.027402306321768145,0.02200903588981818,0.052588676518569244,0.03575545281292678,0.03457109034911171,0.026954248409443732,0.021065446124859992,0.04507698331064681
2,RACT,0.8,0.5,0.08279479187760483,0.08469723745618167,0.0645985996781233,0.07233267331065571,0.06969417254504512,0.03153446424718592,0.027365187878862683,0.04653645777238669,0.04988962893768626,0.026279285238850085,0.01788960658929571,0.04688723337881905,0.02812836574659564,0.05216446296845143,0.03380883843222712,0.024929330450352016,0.022177833378925736,0.05351746345055226,0.03553139481586261,0.034566153243809454,0.027784262589640667,0.021020800704805068,0.04587175530808103
2,RACT,1.0,0.5,0.0803706884192918,0.08393107141644907,0.06281811138748539,0.06775510942599047,0.07180905688039507,0.030658150088311773,0.025445022972252453,0.04856421112575638,0.0500821704790231,0.02698693953414436,0.019850620920072587,0.04624768690781788,0.024469632429442,0.05595207387966892,0.034923878458387125,0.028056475926386323,0.023061085008633825,0.05478493951499555,0.03642640947180568,0.034600968459882295,0.026266828007915827,0.020543653938931695,0.04639521534696031
3,Baseline,0.0,0.1,0.08884845969813565,0.09060095108842306,0.07118942370050456,0.07912585135343127,0.06978028807358468,0.03136436496228451,0.025422395725655716,0.04167001414073279,0.04534229310497412,0.022702150499302923,0.018257427385279124,0.05631595969204114,0.03040248262741157,0.05265125741530945,0.03399212679488465,0.027287024269958014,0.020533084179986123,0.04885788075396862,0.029245483504886365,0.028760708598597386,0.02703104351063454,0.02075239224212529,0.03986693667788856
3,Baseline (OAF),0.0,0.1,0.0,0.0,0.0,0.0,0.12059685542512684,0.0,0.0,0.07789439062734488,0.08975914573062763,0.05506848661057694,0.04695735389775449,0.0,0.0,0.09958476025291088,0.06576272332856782,0.05342671887126143,0.04269772759587681,0.08456365594370203,0.06058527901281728,0.05642468295376219,0.045286264328555856,0.031640255562098166,0.06975169985901676
3,RACT,0.2,0.1,0.07089825519859791,0.06275173682401879,0.051267999702270396,0.06108621127550082,0.07552769364925574,0.025994444482756198,0.02059343674249838,0.05672874926406142,0.047749524854821195,0.021464086899354227,0.01814303365057793,0.037746488393876586,0.025634598926502723,0.0664783713341338,0.028430698700607465,0.03494723889344383,0.029372560841367558,0.07082544031516849,0.04801663540029133,0.038153391878209694,0.028566071590942314,0.027205436508339374,0.05241789467340407
3,RACT,0.4,0.1,0.06535210155706395,0.06411649907333418,0.04819617691489218,0.06091722891650941,0.07541078242056323,0.026514045473030264,0.020803272930715547,0.057511062836992956,0.04552488974925535,0.022346984414733737,0.02103118579935668,0.03683333030000225,0.025851090421150507,0.07067705726468736,0.026317960810988496,0.0319243438119276,0.024589271180801554,0.07576377710967593,0.04978463909050179,0.03880391694091204,0.027853487094937047,0.025346645355862646,0.058530250532105366
3,RACT,0.6,0.1,0.06504374404195457,0.060742268934097766,0.04801387766541211,0.05946559215988818,0.07341338283351345,0.026897164150566394,0.020465346604770448,0.06127082481511601,0.048649416197576546,0.024496008718915867,0.024804844954341706,0.03544941400960745,0.02344631866246922,0.06645726808931939,0.026384426642762995,0.030581206744333823,0.026257765036386896,0.07475942166002113,0.05149880945049474,0.04165795762277796,0.028007169128494703,0.02296787051865335,0.05926990135852532
