Fold,Method,Alpha,Budget,Delta,White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow
1,RACT,0.075,0.1,0.35,0.11585365853658537,0.036585365853658534,0.036585365853658534,0.03048780487804878,0.018292682926829267,0.042682926829268296,0.018292682926829267,0.018292682926829267,0.03048780487804878,0.024390243902439025,0.07317073170731707,0.12804878048780488,0.04878048780487805,0.12804878048780488,0.16463414634146342,0.08536585365853659
1,RACT,0.075,0.1,0.4,0.11585365853658537,0.036585365853658534,0.036585365853658534,0.03048780487804878,0.018292682926829267,0.042682926829268296,0.018292682926829267,0.018292682926829267,0.03048780487804878,0.024390243902439025,0.07317073170731707,0.12804878048780488,0.04878048780487805,0.12804878048780488,0.16463414634146342,0.08536585365853659
1,RACT,0.1,0.1,0.2,0.06779661016949153,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.025423728813559324,0.0423728813559322,0.00847457627118644,0.025423728813559324,0.01694915254237288,0.059322033898305086,0.13559322033898305,0.05084745762711865,0.13559322033898305,0.1694915254237288,0.09322033898305085
1,RACT,0.1,0.1,0.25,0.06779661016949153,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.025423728813559324,0.0423728813559322,0.00847457627118644,0.025423728813559324,0.01694915254237288,0.059322033898305086,0.13559322033898305,0.05084745762711865,0.13559322033898305,0.1694915254237288,0.09322033898305085
1,RACT,0.1,0.1,0.3,0.06779661016949153,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.025423728813559324,0.0423728813559322,0.00847457627118644,0.025423728813559324,0.01694915254237288,0.059322033898305086,0.13559322033898305,0.05084745762711865,0.13559322033898305,0.1694915254237288,0.09322033898305085
1,RACT,0.1,0.1,0.35,0.06779661016949153,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.025423728813559324,0.0423728813559322,0.00847457627118644,0.025423728813559324,0.01694915254237288,0.059322033898305086,0.13559322033898305,0.05084745762711865,0.13559322033898305,0.1694915254237288,0.09322033898305085
1,RACT,0.1,0.1,0.4,0.06779661016949153,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.025423728813559324,0.0423728813559322,0.00847457627118644,0.025423728813559324,0.01694915254237288,0.059322033898305086,0.13559322033898305,0.05084745762711865,0.13559322033898305,0.1694915254237288,0.09322033898305085
1,Baseline,0.0,0.2,1.0,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,Baseline (OAF),0.0,0.2,1.0,0.0,0.2222222222222222,0.027777777777777776,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.25,0.4444444444444444,0.0,0.0,0.0
1,RACT,0.0,0.2,0.2,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.2,0.25,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.2,0.3,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.2,0.35,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.2,0.4,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.025,0.2,0.2,0.07741935483870968,0.03225806451612903,0.01935483870967742,0.03225806451612903,0.03870967741935484,0.012903225806451613,0.01935483870967742,0.0064516129032258064,0.03870967741935484,0.025806451612903226,0.03225806451612903,0.15483870967741936,0.12258064516129032,0.13548387096774195,0.16129032258064516,0.09032258064516129
1,RACT,0.025,0.2,0.25,0.07741935483870968,0.03225806451612903,0.01935483870967742,0.03225806451612903,0.03870967741935484,0.012903225806451613,0.01935483870967742,0.0064516129032258064,0.03870967741935484,0.025806451612903226,0.03225806451612903,0.15483870967741936,0.12258064516129032,0.13548387096774195,0.16129032258064516,0.09032258064516129
1,RACT,0.025,0.2,0.3,0.07741935483870968,0.03225806451612903,0.01935483870967742,0.03225806451612903,0.03870967741935484,0.012903225806451613,0.01935483870967742,0.0064516129032258064,0.03870967741935484,0.025806451612903226,0.03225806451612903,0.15483870967741936,0.12258064516129032,0.13548387096774195,0.16129032258064516,0.09032258064516129
1,RACT,0.025,0.2,0.35,0.07741935483870968,0.03225806451612903,0.01935483870967742,0.03225806451612903,0.03870967741935484,0.012903225806451613,0.01935483870967742,0.0064516129032258064,0.03870967741935484,0.025806451612903226,0.03225806451612903,0.15483870967741936,0.12258064516129032,0.13548387096774195,0.16129032258064516,0.09032258064516129
1,RACT,0.025,0.2,0.4,0.07741935483870968,0.03225806451612903,0.01935483870967742,0.03225806451612903,0.03870967741935484,0.012903225806451613,0.01935483870967742,0.0064516129032258064,0.03870967741935484,0.025806451612903226,0.03225806451612903,0.15483870967741936,0.12258064516129032,0.13548387096774195,0.16129032258064516,0.09032258064516129
1,RACT,0.05,0.2,0.2,0.11194029850746269,0.03731343283582089,0.014925373134328358,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.022388059701492536,0.04477611940298507,0.07462686567164178,0.1865671641791045,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.08208955223880597
1,RACT,0.05,0.2,0.25,0.11194029850746269,0.03731343283582089,0.014925373134328358,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.022388059701492536,0.04477611940298507,0.07462686567164178,0.1865671641791045,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.08208955223880597
1,RACT,0.05,0.2,0.3,0.11194029850746269,0.03731343283582089,0.014925373134328358,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.022388059701492536,0.04477611940298507,0.07462686567164178,0.1865671641791045,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.08208955223880597
1,RACT,0.05,0.2,0.35,0.11194029850746269,0.03731343283582089,0.014925373134328358,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.022388059701492536,0.04477611940298507,0.07462686567164178,0.1865671641791045,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.08208955223880597
1,RACT,0.05,0.2,0.4,0.11194029850746269,0.03731343283582089,0.014925373134328358,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.022388059701492536,0.04477611940298507,0.07462686567164178,0.1865671641791045,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.08208955223880597
1,RACT,0.075,0.2,0.2,0.125,0.057692307692307696,0.019230769230769232,0.0,0.009615384615384616,0.0,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.25961538461538464,0.08653846153846154,0.07692307692307693,0.1346153846153846,0.08653846153846154
1,RACT,0.075,0.2,0.25,0.125,0.057692307692307696,0.019230769230769232,0.0,0.009615384615384616,0.0,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.25961538461538464,0.08653846153846154,0.07692307692307693,0.1346153846153846,0.08653846153846154
1,RACT,0.075,0.2,0.3,0.125,0.057692307692307696,0.019230769230769232,0.0,0.009615384615384616,0.0,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.25961538461538464,0.08653846153846154,0.07692307692307693,0.1346153846153846,0.08653846153846154
1,RACT,0.075,0.2,0.35,0.125,0.057692307692307696,0.019230769230769232,0.0,0.009615384615384616,0.0,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.25961538461538464,0.08653846153846154,0.07692307692307693,0.1346153846153846,0.08653846153846154
1,RACT,0.075,0.2,0.4,0.125,0.057692307692307696,0.019230769230769232,0.0,0.009615384615384616,0.0,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.25961538461538464,0.08653846153846154,0.07692307692307693,0.1346153846153846,0.08653846153846154
1,RACT,0.1,0.2,0.2,0.09090909090909091,0.05785123966942149,0.03305785123966942,0.008264462809917356,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.03305785123966942,0.049586776859504134,0.19834710743801653,0.0743801652892562,0.09090909090909091,0.15702479338842976,0.0743801652892562
1,RACT,0.1,0.2,0.25,0.09090909090909091,0.05785123966942149,0.03305785123966942,0.008264462809917356,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.03305785123966942,0.049586776859504134,0.19834710743801653,0.0743801652892562,0.09090909090909091,0.15702479338842976,0.0743801652892562
1,RACT,0.1,0.2,0.3,0.09090909090909091,0.05785123966942149,0.03305785123966942,0.008264462809917356,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.03305785123966942,0.049586776859504134,0.19834710743801653,0.0743801652892562,0.09090909090909091,0.15702479338842976,0.0743801652892562
1,RACT,0.1,0.2,0.35,0.09090909090909091,0.05785123966942149,0.03305785123966942,0.008264462809917356,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.03305785123966942,0.049586776859504134,0.19834710743801653,0.0743801652892562,0.09090909090909091,0.15702479338842976,0.0743801652892562
1,RACT,0.1,0.2,0.4,0.09090909090909091,0.05785123966942149,0.03305785123966942,0.008264462809917356,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.03305785123966942,0.049586776859504134,0.19834710743801653,0.0743801652892562,0.09090909090909091,0.15702479338842976,0.0743801652892562
1,Baseline,0.0,0.4,1.0,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,Baseline (OAF),0.0,0.4,1.0,0.0,0.2222222222222222,0.027777777777777776,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.25,0.4444444444444444,0.0,0.0,0.0
1,RACT,0.0,0.4,0.2,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.4,0.25,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.4,0.3,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.4,0.35,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.4,0.4,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.025,0.4,0.2,0.08490566037735849,0.03773584905660377,0.018867924528301886,0.02830188679245283,0.05660377358490566,0.0,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.03773584905660377,0.16981132075471697,0.07547169811320754,0.16037735849056603,0.1509433962264151,0.08490566037735849
1,RACT,0.025,0.4,0.25,0.08490566037735849,0.03773584905660377,0.018867924528301886,0.02830188679245283,0.05660377358490566,0.0,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.03773584905660377,0.16981132075471697,0.07547169811320754,0.16037735849056603,0.1509433962264151,0.08490566037735849
1,RACT,0.025,0.4,0.3,0.08490566037735849,0.03773584905660377,0.018867924528301886,0.02830188679245283,0.05660377358490566,0.0,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.03773584905660377,0.16981132075471697,0.07547169811320754,0.16037735849056603,0.1509433962264151,0.08490566037735849
1,RACT,0.025,0.4,0.35,0.08490566037735849,0.03773584905660377,0.018867924528301886,0.02830188679245283,0.05660377358490566,0.0,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.03773584905660377,0.16981132075471697,0.07547169811320754,0.16037735849056603,0.1509433962264151,0.08490566037735849
1,RACT,0.025,0.4,0.4,0.08490566037735849,0.03773584905660377,0.018867924528301886,0.02830188679245283,0.05660377358490566,0.0,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.03773584905660377,0.16981132075471697,0.07547169811320754,0.16037735849056603,0.1509433962264151,0.08490566037735849
1,RACT,0.05,0.4,0.2,0.1092436974789916,0.03361344537815126,0.03361344537815126,0.025210084033613446,0.025210084033613446,0.008403361344537815,0.03361344537815126,0.01680672268907563,0.01680672268907563,0.025210084033613446,0.04201680672268908,0.12605042016806722,0.09243697478991597,0.16806722689075632,0.15966386554621848,0.08403361344537816
1,RACT,0.05,0.4,0.25,0.1092436974789916,0.03361344537815126,0.03361344537815126,0.025210084033613446,0.025210084033613446,0.008403361344537815,0.03361344537815126,0.01680672268907563,0.01680672268907563,0.025210084033613446,0.04201680672268908,0.12605042016806722,0.09243697478991597,0.16806722689075632,0.15966386554621848,0.08403361344537816
1,RACT,0.05,0.4,0.3,0.1092436974789916,0.03361344537815126,0.03361344537815126,0.025210084033613446,0.025210084033613446,0.008403361344537815,0.03361344537815126,0.01680672268907563,0.01680672268907563,0.025210084033613446,0.04201680672268908,0.12605042016806722,0.09243697478991597,0.16806722689075632,0.15966386554621848,0.08403361344537816
1,RACT,0.05,0.4,0.35,0.1092436974789916,0.03361344537815126,0.03361344537815126,0.025210084033613446,0.025210084033613446,0.008403361344537815,0.03361344537815126,0.01680672268907563,0.01680672268907563,0.025210084033613446,0.04201680672268908,0.12605042016806722,0.09243697478991597,0.16806722689075632,0.15966386554621848,0.08403361344537816
1,RACT,0.05,0.4,0.4,0.1092436974789916,0.03361344537815126,0.03361344537815126,0.025210084033613446,0.025210084033613446,0.008403361344537815,0.03361344537815126,0.01680672268907563,0.01680672268907563,0.025210084033613446,0.04201680672268908,0.12605042016806722,0.09243697478991597,0.16806722689075632,0.15966386554621848,0.08403361344537816
1,RACT,0.075,0.4,0.2,0.10884353741496598,0.05442176870748299,0.047619047619047616,0.034013605442176874,0.04081632653061224,0.027210884353741496,0.027210884353741496,0.013605442176870748,0.034013605442176874,0.02040816326530612,0.05442176870748299,0.1360544217687075,0.034013605442176874,0.14285714285714285,0.16326530612244897,0.061224489795918366
1,RACT,0.075,0.4,0.25,0.10884353741496598,0.05442176870748299,0.047619047619047616,0.034013605442176874,0.04081632653061224,0.027210884353741496,0.027210884353741496,0.013605442176870748,0.034013605442176874,0.02040816326530612,0.05442176870748299,0.1360544217687075,0.034013605442176874,0.14285714285714285,0.16326530612244897,0.061224489795918366
1,RACT,0.075,0.4,0.3,0.10884353741496598,0.05442176870748299,0.047619047619047616,0.034013605442176874,0.04081632653061224,0.027210884353741496,0.027210884353741496,0.013605442176870748,0.034013605442176874,0.02040816326530612,0.05442176870748299,0.1360544217687075,0.034013605442176874,0.14285714285714285,0.16326530612244897,0.061224489795918366
1,RACT,0.075,0.4,0.35,0.10884353741496598,0.05442176870748299,0.047619047619047616,0.034013605442176874,0.04081632653061224,0.027210884353741496,0.027210884353741496,0.013605442176870748,0.034013605442176874,0.02040816326530612,0.05442176870748299,0.1360544217687075,0.034013605442176874,0.14285714285714285,0.16326530612244897,0.061224489795918366
1,RACT,0.075,0.4,0.4,0.10884353741496598,0.05442176870748299,0.047619047619047616,0.034013605442176874,0.04081632653061224,0.027210884353741496,0.027210884353741496,0.013605442176870748,0.034013605442176874,0.02040816326530612,0.05442176870748299,0.1360544217687075,0.034013605442176874,0.14285714285714285,0.16326530612244897,0.061224489795918366
1,RACT,0.1,0.4,0.2,0.10112359550561797,0.06741573033707865,0.05056179775280899,0.028089887640449437,0.028089887640449437,0.016853932584269662,0.028089887640449437,0.028089887640449437,0.033707865168539325,0.016853932584269662,0.06741573033707865,0.1404494382022472,0.028089887640449437,0.12921348314606743,0.17415730337078653,0.06179775280898876
1,RACT,0.1,0.4,0.25,0.10112359550561797,0.06741573033707865,0.05056179775280899,0.028089887640449437,0.028089887640449437,0.016853932584269662,0.028089887640449437,0.028089887640449437,0.033707865168539325,0.016853932584269662,0.06741573033707865,0.1404494382022472,0.028089887640449437,0.12921348314606743,0.17415730337078653,0.06179775280898876
1,RACT,0.1,0.4,0.3,0.10112359550561797,0.06741573033707865,0.05056179775280899,0.028089887640449437,0.028089887640449437,0.016853932584269662,0.028089887640449437,0.028089887640449437,0.033707865168539325,0.016853932584269662,0.06741573033707865,0.1404494382022472,0.028089887640449437,0.12921348314606743,0.17415730337078653,0.06179775280898876
1,RACT,0.1,0.4,0.35,0.10112359550561797,0.06741573033707865,0.05056179775280899,0.028089887640449437,0.028089887640449437,0.016853932584269662,0.028089887640449437,0.028089887640449437,0.033707865168539325,0.016853932584269662,0.06741573033707865,0.1404494382022472,0.028089887640449437,0.12921348314606743,0.17415730337078653,0.06179775280898876
1,RACT,0.1,0.4,0.4,0.10112359550561797,0.06741573033707865,0.05056179775280899,0.028089887640449437,0.028089887640449437,0.016853932584269662,0.028089887640449437,0.028089887640449437,0.033707865168539325,0.016853932584269662,0.06741573033707865,0.1404494382022472,0.028089887640449437,0.12921348314606743,0.17415730337078653,0.06179775280898876
1,Baseline,0.0,0.5,1.0,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,Baseline (OAF),0.0,0.5,1.0,0.0,0.2222222222222222,0.027777777777777776,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.25,0.4444444444444444,0.0,0.0,0.0
1,RACT,0.0,0.5,0.2,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.5,0.25,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.5,0.3,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
1,RACT,0.0,0.5,0.35,0.15337423312883436,0.06748466257668712,0.03067484662576687,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.03067484662576687,0.018404907975460124,0.03067484662576687,0.024539877300613498,0.06134969325153374,0.15950920245398773,0.0736196319018405,0.09815950920245399,0.147239263803681,0.049079754601226995
