Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline (OAF),0.0,1.0,0.2,0.7082658022690438,0.7368421052631579,0.36844897270202637,0.19690877884253458,1.0,0.577962577962578,0.19690877884253458,0.7532414910858996,1.5287595287595288,0.4513476787233264
1,RACT,0.0,0.2,0.2,0.4805510534846029,0.040419161676646706,0.35816192626953125,0.2526585149189415,1.0,0.4418604651162791,0.2526585149189415,0.9902755267423015,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.25,0.2,0.4805510534846029,0.040419161676646706,0.3661980628967285,0.2526585149189415,1.0,0.4418604651162791,0.2526585149189415,0.9902755267423015,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.3,0.2,0.4805510534846029,0.040419161676646706,0.37180590629577637,0.2526585149189415,1.0,0.4418604651162791,0.2526585149189415,0.9902755267423015,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.35,0.2,0.4805510534846029,0.040419161676646706,0.355759859085083,0.2526585149189415,1.0,0.4418604651162791,0.2526585149189415,0.9902755267423015,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.4,0.2,0.4805510534846029,0.040419161676646706,0.3402411937713623,0.2526585149189415,1.0,0.4418604651162791,0.2526585149189415,0.9902755267423015,1.0232558139534884,0.4333349401686237
1,RACT,0.025,0.2,0.2,0.47893030794165314,0.03308270676691729,0.3248109817504883,0.12837205504854507,1.0,1.0,0.12837205504854507,1.0,1.2162162162162162,0.42985132711599494
1,RACT,0.025,0.25,0.2,0.47893030794165314,0.03308270676691729,0.34621214866638184,0.12837205504854507,1.0,1.0,0.12837205504854507,1.0,1.2162162162162162,0.42985132711599494
1,RACT,0.025,0.3,0.2,0.7119124797406807,0.740983606557377,0.31227993965148926,0.18205627106011793,1.0,0.640495867768595,0.18205627106011793,0.7884927066450567,1.084022038567493,0.472132069569215
1,RACT,0.025,0.35,0.2,0.7119124797406807,0.740983606557377,0.3315138816833496,0.18205627106011793,1.0,0.640495867768595,0.18205627106011793,0.7884927066450567,1.084022038567493,0.472132069569215
1,RACT,0.025,0.4,0.2,0.7119124797406807,0.740983606557377,0.3205728530883789,0.18205627106011793,1.0,0.640495867768595,0.18205627106011793,0.7884927066450567,1.084022038567493,0.472132069569215
1,RACT,0.05,0.2,0.2,0.715964343598055,0.7300731613400078,0.39331722259521484,0.1314099704727364,1.0,0.8075153374233128,0.1314099704727364,0.8982982171799028,1.080521472392638,0.46520634616588946
1,RACT,0.05,0.25,0.2,0.715964343598055,0.7300731613400078,0.39125728607177734,0.1314099704727364,1.0,0.8075153374233128,0.1314099704727364,0.8982982171799028,1.080521472392638,0.46520634616588946
1,RACT,0.05,0.3,0.2,0.715964343598055,0.7300731613400078,0.41855382919311523,0.1314099704727364,1.0,0.8075153374233128,0.1314099704727364,0.8982982171799028,1.080521472392638,0.46520634616588946
