Fold,Method,Alpha,Budget,Accuracy,AUC,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,0.1,0.6864501679731243,0.742397137745975,0.7935103244837759,23.981831073760986,0.2871696203503463,0.3751568381430364,0.010037641154328732,0.7654655097632977,0.11646136618141101,1.9431438127090301,0.5043781841212684
1,Baseline (OAF),0.0,0.1,0.6371780515117581,0.5571165361584524,0.7658959537572255,3.0859389305114746,0.6068701871573599,1.0,0.06787878787878789,0.6068701871573599,0.13885778275475924,1.623030303030303,0.5174335207106858
1,RACT,0.02,0.1,0.6864501679731243,0.7265004873972984,0.7932053175775479,21.88614511489868,0.3675810423032409,0.5094339622641509,0.018867924528301886,0.721547971928584,0.12653975363941772,1.7506172839506173,0.5063534363856985
1,RACT,0.04,0.1,0.7054871220604704,0.7270869709596907,0.80180859080633,25.441715240478516,0.5292595806387662,0.7734375,0.026041666666666668,0.6842952153713342,0.16237402015677493,1.6632996632996633,0.5133963411882346
1,RACT,0.06,0.1,0.7010078387458006,0.7407421293370325,0.7972665148063781,24.17295789718628,0.6349853582236439,0.978891820580475,0.048812664907651716,0.6486777648699757,0.19260918253079506,1.4528301886792452,0.5193178343706519
1,RACT,0.08,0.1,0.7032474804031354,0.7460633295127099,0.7969348659003832,28.522698163986206,0.49027216657003836,0.9021447721179625,0.058981233243967826,0.5434517626467291,0.21388577827547595,1.2674591381872213,0.5102250795906071
1,RACT,0.1,0.1,0.7043673012318029,0.7389612545927822,0.7969230769230768,27.2645001411438,0.537726522350653,0.9770580296896086,0.059379217273954114,0.550352697599218,0.21948488241881303,1.281767955801105,0.5125770859117379
1,Baseline,0.0,0.2,0.6842105263157895,0.7409536919006352,0.7923416789396169,23.96451425552368,0.3077868273784133,0.40801001251564456,0.03504380475594493,0.7543609664888105,0.13661814109742443,1.9233128834355828,0.5046138527988296
1,Baseline (OAF),0.0,0.2,0.6506159014557671,0.5682677578653069,0.7739130434782608,2.9795210361480713,0.5178460204495993,1.0,0.17661388550548113,0.5178460204495993,0.24300111982082861,1.3605359317904995,0.5112828110145556
1,RACT,0.02,0.2,0.6920492721164614,0.7249284972095166,0.7970479704797048,23.364903926849365,0.2814505652953154,0.5364321608040201,0.1092964824120603,0.5246713114170283,0.20604703247480405,1.351288056206089,0.5028063723702587
1,RACT,0.04,0.2,0.6942889137737962,0.7284634666266752,0.7955056179775282,25.59363603591919,0.35835372706996427,0.7989690721649485,0.20876288659793815,0.44852014871982626,0.31243001119820824,1.196774193548387,0.5070864874337979
1,RACT,0.06,0.2,0.6987681970884658,0.7327107859415338,0.7969811320754717,26.095571279525757,0.4465608306944191,0.9321148825065274,0.2245430809399478,0.4790834682239847,0.3348264277715566,1.3011204481792717,0.5108144932080012
1,RACT,0.08,0.2,0.7021276595744681,0.7294248711878568,0.7975646879756468,25.74984097480774,0.422916929570333,0.9735099337748344,0.27019867549668874,0.43442487323211076,0.3829787234042553,1.2285714285714286,0.509202957195498
1,RACT,0.1,0.2,0.7088465845464725,0.735391471082879,0.8009188361408883,27.311023235321045,0.4281418026463987,0.9718875502008032,0.2543507362784471,0.44052606966509616,0.3762597984322509,1.1790633608815426,0.5111420124992428
1,Baseline,0.0,0.4,0.6920492721164614,0.7341194176941288,0.7958426132145509,27.764113187789917,0.2700185381465777,0.37817258883248733,0.0799492385786802,0.7140087518775277,0.18812989921612544,1.7348993288590604,0.4994750321545917
1,Baseline (OAF),0.0,0.4,0.6338185890257558,0.5617816245862479,0.7638989169675091,3.781275749206543,0.6085006983032195,1.0,0.2457627118644068,0.6085006983032195,0.3023516237402015,1.6840193704600483,0.5119769961895049
1,RACT,0.02,0.4,0.6842105263157895,0.7218996711407238,0.7926470588235295,21.025405168533325,0.513465800815161,0.9213483146067416,0.383270911360799,0.5572982472262114,0.44680851063829785,1.3523035230352303,0.515615684694901
1,RACT,0.04,0.4,0.6931690929451287,0.7240688569194349,0.7958271236959762,22.04105305671692,0.4699841015713727,1.0,0.5146871008939975,0.4699841015713727,0.574468085106383,1.1507024265644956,0.5125786322501855
1,RACT,0.06,0.4,0.6898096304591266,0.7279091191498934,0.7946627131208301,21.844432830810547,0.45966806080440165,0.9987341772151899,0.5367088607594936,0.46025065657221453,0.5901455767077268,1.2332065906210392,0.5150778818847963
1,RACT,0.08,0.4,0.6931690929451287,0.7278475249858066,0.7970370370370369,19.843647956848145,0.4607620903369582,1.0,0.5309734513274337,0.4607620903369582,0.5845464725643896,1.1188369152970923,0.5119343865970898
1,RACT,0.1,0.4,0.6875699888017918,0.7223361863036004,0.7913238593866865,21.04485511779785,0.4503674428266764,1.0,0.5552699228791774,0.4503674428266764,0.612541993281075,1.1118251928020566,0.5122166947825919
1,Baseline,0.0,0.5,0.6875699888017918,0.7300649148929332,0.7943994104642593,22.9735209941864,0.3378495153467113,0.4473684210526316,0.07644110275689223,0.7551930343044134,0.17469204927211646,2.0140056022408963,0.5064997979603167
1,Baseline (OAF),0.0,0.5,0.6416573348264277,0.5622529538418689,0.7677793904208998,2.914324998855591,0.5776695963752105,1.0,0.29181929181929184,0.5776695963752105,0.3505039193729004,1.6752136752136753,0.5109494510899526
1,RACT,0.02,0.5,0.6942889137737962,0.7239403125769927,0.797327394209354,21.574813842773438,0.5246917356643077,0.8769035532994924,0.2753807106598985,0.5983460024652307,0.3605823068309071,1.6975397973950797,0.5148128192402481
