Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,1.0,0.1,0.6666666666666666,0.6302158273381295,0.0704350471496582,0.2342710711191595,1.0,0.27165932452276065,0.2342710711191595,0.6783398184176395,1.1762114537444934,0.45868020842734475
1,Baseline (OAF),0.0,1.0,0.1,0.6640726329442282,0.6372549019607844,0.03383278846740723,0.23191317248691262,1.0,0.25312934631432543,0.23191317248691262,0.6517509727626459,1.1682892906815021,0.45799199230103166
1,RACT,0.0,0.2,0.1,0.5538261997405967,0.19813519813519812,0.03973889350891113,0.10947522583783344,1.0,0.42953020134228187,0.10947522583783344,0.9448767833981842,1.0,0.437408665136249
1,RACT,0.0,0.25,0.1,0.5538261997405967,0.19813519813519812,0.03897809982299805,0.10947522583783344,1.0,0.42953020134228187,0.10947522583783344,0.9448767833981842,1.0,0.437408665136249
1,RACT,0.0,0.3,0.1,0.5538261997405967,0.19813519813519812,0.03773903846740723,0.10947522583783344,1.0,0.42953020134228187,0.10947522583783344,0.9448767833981842,1.0,0.437408665136249
1,RACT,0.0,0.35,0.1,0.5538261997405967,0.19813519813519812,0.03743100166320801,0.10947522583783344,1.0,0.42953020134228187,0.10947522583783344,0.9448767833981842,1.0,0.437408665136249
1,RACT,0.0,0.4,0.1,0.6666666666666666,0.6302158273381295,0.038305044174194336,0.2342710711191595,1.0,0.27165932452276065,0.2342710711191595,0.6783398184176395,1.1762114537444934,0.45868020842734475
1,RACT,0.025,0.2,0.1,0.6556420233463035,0.5789056304520223,0.0418550968170166,0.14232839269149591,1.0,0.45471014492753625,0.14232839269149591,0.804798962386511,1.016304347826087,0.5099714122060257
1,RACT,0.025,0.25,0.1,0.6556420233463035,0.5789056304520223,0.04186606407165527,0.14232839269149591,1.0,0.45471014492753625,0.14232839269149591,0.804798962386511,1.016304347826087,0.5099714122060257
1,RACT,0.025,0.3,0.1,0.6653696498054474,0.6282420749279539,0.04186892509460449,0.13617575999900647,1.0,0.4491899852724595,0.13617575999900647,0.7574578469520103,1.0191458026509572,0.4955168961709666
1,RACT,0.025,0.35,0.1,0.6653696498054474,0.6282420749279539,0.03972911834716797,0.13617575999900647,1.0,0.4491899852724595,0.13617575999900647,0.7574578469520103,1.0191458026509572,0.4955168961709666
1,RACT,0.025,0.4,0.1,0.6653696498054474,0.6282420749279539,0.04127788543701172,0.13617575999900647,1.0,0.4491899852724595,0.13617575999900647,0.7574578469520103,1.0191458026509572,0.4955168961709666
1,RACT,0.05,0.2,0.1,0.6556420233463035,0.5789056304520223,0.04047513008117676,0.14232839269149591,1.0,0.45471014492753625,0.14232839269149591,0.804798962386511,1.016304347826087,0.5099714122060257
1,RACT,0.05,0.25,0.1,0.6556420233463035,0.5789056304520223,0.04052305221557617,0.14232839269149591,1.0,0.45471014492753625,0.14232839269149591,0.804798962386511,1.016304347826087,0.5099714122060257
1,RACT,0.05,0.3,0.1,0.6653696498054474,0.6282420749279539,0.044960975646972656,0.13617575999900647,1.0,0.4491899852724595,0.13617575999900647,0.7574578469520103,1.0191458026509572,0.4955168961709666
1,RACT,0.05,0.35,0.1,0.6653696498054474,0.6282420749279539,0.03940606117248535,0.13617575999900647,1.0,0.4491899852724595,0.13617575999900647,0.7574578469520103,1.0191458026509572,0.4955168961709666
1,RACT,0.05,0.4,0.1,0.6653696498054474,0.6282420749279539,0.039884090423583984,0.13617575999900647,1.0,0.4491899852724595,0.13617575999900647,0.7574578469520103,1.0191458026509572,0.4955168961709666
1,RACT,0.075,0.2,0.1,0.6517509727626459,0.5374677002583979,0.04391980171203613,0.13983771213532897,1.0,0.3274336283185841,0.13983771213532897,0.8028534370946823,1.0353982300884956,0.5023438676523706
1,RACT,0.075,0.25,0.1,0.6517509727626459,0.5374677002583979,0.044973134994506836,0.13983771213532897,1.0,0.3274336283185841,0.13983771213532897,0.8028534370946823,1.0353982300884956,0.5023438676523706
1,RACT,0.075,0.3,0.1,0.666018158236057,0.6065699006875477,0.04349684715270996,0.1324092270798104,1.0,0.37166666666666665,0.1324092270798104,0.7555123216601816,1.0283333333333333,0.4881286741073373
1,RACT,0.075,0.35,0.1,0.666018158236057,0.6065699006875477,0.043193817138671875,0.1324092270798104,1.0,0.37166666666666665,0.1324092270798104,0.7555123216601816,1.0283333333333333,0.4881286741073373
1,RACT,0.075,0.4,0.1,0.666018158236057,0.6065699006875477,0.04223990440368652,0.1324092270798104,1.0,0.37166666666666665,0.1324092270798104,0.7555123216601816,1.0283333333333333,0.4881286741073373
1,RACT,0.1,0.2,0.1,0.540207522697795,0.008391608391608392,0.04025912284851074,0.10429607139030046,1.0,0.6666666666666666,0.10429607139030046,0.9987029831387808,1.0,0.5290679385065484
1,RACT,0.1,0.25,0.1,0.6523994811932555,0.5434412265758093,0.039868831634521484,0.15265847312635286,1.0,0.25591397849462366,0.15265847312635286,0.7756160830090791,1.0150537634408603,0.5062528418685561
1,RACT,0.1,0.3,0.1,0.6666666666666666,0.611195158850227,0.04093289375305176,0.14231462338637485,1.0,0.3164763458401305,0.14231462338637485,0.7282749675745785,1.0130505709624795,0.491543846264826
1,RACT,0.1,0.35,0.1,0.6666666666666666,0.611195158850227,0.03973889350891113,0.14231462338637485,1.0,0.3164763458401305,0.14231462338637485,0.7282749675745785,1.0130505709624795,0.491543846264826
